event,start_frame,end_frame
Get_up,17,38
Take_something_off_table,79,83
Take_something_off_table,167,173
Walk,203,258
Leave,243,261
Enter,336,353
Walk,348,406
Take_something_off_table,407,416
Take_something_off_table,437,448
Take_something_off_table,500,511
Walk,639,699
Leave,686,705
Enter,773,788
Walk,784,846
Take_something_off_table,862,874
Take_something_off_table,906,915
Put_something_on_table,917,927
Walk,949,1015
Leave,1004,1021
Leave,1068,1079
Walk,1071,1152
Take_something_off_table,1164,1176
Wipe_table,1179,1342
Walk,1364,1426
Leave,1419,1432
Leave,1496,1513
Walk,1509,1542
Use_cupboard,1547,1712
Put_something_on_table,1649,1670
Take_something_off_table,1777,1790
Sit_down,1822,1845
Take_something_off_table,1904,1910
Take_pills,1912,2302
Put_something_on_table,2065,2075
Take_something_off_table,2304,2315
Drink.From_can,2326,2387
Put_something_on_table,2388,2398
Take_something_off_table,2426,2439
Get_up,2444,2476
Walk,2477,2501
Use_cupboard,2519,2639
Walk,2681,2720
Sit_down,2731,2754
Read,2790,3310
Use_glasses,2880,2893
Use_glasses,3330,3345
Get_up,3333,3363
Walk,3361,3386
Take_something_off_table,3396,3404
Use_telephone,3399,3847
Sit_down,3487,3504
Get_up,3857,3863
Walk,3871,3887
Put_something_on_table,3886,3903
Walk,3927,3953
Sit_down,3976,4006
Use_glasses,4007,4025
Read,4032,6597
Use_glasses,6577,6591
Get_up,6597,6629
Walk,6629,6661
Take_something_off_table,6652,6667
Use_telephone,6666,7086
Walk,6683,6707
Sit_down,6731,6751
Get_up,7112,7130
Walk,7134,7168
Put_something_on_table,7171,7186
Walk,7204,7229
Sit_down,7241,7271
Use_glasses,7268,7281
Read,7284,25969
Use_glasses,25951,25974
Get_up,25995,26013
Walk,26022,26052
Take_something_off_table,26053,26068
Use_telephone,26053,26141
Sit_down,26142,26161
Use_telephone,26162,26934
Get_up,26940,26959
Walk,26961,26986
Put_something_on_table,26989,27012
Walk,27024,27063
Sit_down,27072,27100
Use_glasses,27117,27139
Read,27143,31115
