event,start_frame,end_frame
Enter,1,10
Walk,11,74
Breakfast,20,21141
Put_something_on_table,57,68
Take_something_off_table,149,159
Put_something_on_table,162,172
Put_something_on_table,177,186
Walk,210,250
Leave,243,256
Enter,337,352
Walk,338,403
Put_something_on_table,400,593
Take_something_off_table,664,673
Put_something_on_table,772,779
Insert_tea_bag,868,891
Put_something_on_table,1085,1092
Breakfast.Cut_bread,1252,1477
Sit_down,1519,1559
Insert_tea_bag,1622,1673
Put_something_on_table,1827,1849
Put_something_on_table,1922,1934
Breakfast.Spread_jam_or_butter,1955,2176
Breakfast.Take_ham,2237,2773
Breakfast.Cut_bread,2813,2998
Breakfast.Eat_at_table,3022,3053
Breakfast.Eat_at_table,3194,3205
Breakfast.Eat_at_table,3375,3435
Breakfast.Eat_at_table,3885,3932
Breakfast.Cut_bread,4393,4528
Breakfast.Eat_at_table,4542,4589
Breakfast.Eat_at_table,4681,4694
Breakfast.Eat_at_table,5151,5192
Breakfast.Eat_at_table,5698,5761
Take_something_off_table,6232,6245
Drink.From_cup,6249,6309
Put_something_on_table,6310,6325
Breakfast.Spread_jam_or_butter,6625,6791
Breakfast.Take_ham,6811,7198
Breakfast.Cut_bread,7200,7424
Breakfast.Eat_at_table,7430,7467
Take_something_off_table,7566,7575
Drink.From_cup,7579,7633
Put_something_on_table,7628,7638
Breakfast.Eat_at_table,7935,7973
Breakfast.Eat_at_table,8393,8445
Breakfast.Eat_at_table,8952,8978
Breakfast.Eat_at_table,9089,9117
Breakfast.Eat_at_table,9578,9631
Breakfast.Eat_at_table,10220,10241
Breakfast.Eat_at_table,10283,10316
Take_something_off_table,10382,10391
Drink.From_cup,10402,10447
Put_something_on_table,10449,10456
Breakfast.Cut_bread,10704,10883
Breakfast.Spread_jam_or_butter,10940,11180
Take_something_off_table,11292,11303
Breakfast.Spread_jam_or_butter,11380,11559
Put_something_on_table,11621,11631
Breakfast.Spread_jam_or_butter,11657,11820
Breakfast.Eat_at_table,12019,12071
Breakfast.Spread_jam_or_butter,12355,12388
Breakfast.Eat_at_table,12421,12481
Breakfast.Eat_at_table,12960,12967
Breakfast.Eat_at_table,13024,13102
Breakfast.Eat_at_table,13152,13188
Breakfast.Eat_at_table,13664,13701
Breakfast.Eat_at_table,13991,14018
Breakfast.Eat_at_table,14039,14050
Breakfast.Cut_bread,14292,14476
Breakfast.Spread_jam_or_butter,14546,14816
Take_something_off_table,14890,14905
Breakfast.Spread_jam_or_butter,14975,15101
Put_something_on_table,15189,15205
Breakfast.Cut_bread,15368,15554
Breakfast.Eat_at_table,15566,15610
Breakfast.Eat_at_table,15844,15878
Breakfast.Eat_at_table,16000,16056
Breakfast.Spread_jam_or_butter,16541,16570
Breakfast.Eat_at_table,16572,16611
Breakfast.Eat_at_table,16863,16893
Breakfast.Eat_at_table,17232,17258
Breakfast.Cut_bread,17513,17711
Breakfast.Spread_jam_or_butter,17792,18018
Take_something_off_table,18035,18052
Put_something_on_table,18237,18252
Breakfast.Cut_bread,18301,18563
Breakfast.Eat_at_table,18573,18622
Breakfast.Eat_at_table,18710,18800
Breakfast.Eat_at_table,19076,19107
Put_something_on_table,19636,19649
Take_something_off_table,19722,19732
Breakfast.Cut_bread,19809,19991
Breakfast.Eat_at_table,20000,20033
Breakfast.Cut_bread,20089,20209
Breakfast.Eat_at_table,20561,20636
Breakfast.Eat_at_table,20964,21035
Take_something_off_table,21114,21125
Put_something_on_table,21128,21137
Take_something_off_table,21384,21399
Drink.From_cup,21401,21453
Put_something_on_table,21454,21465
Get_up,21526,21569
Take_something_off_table,21585,21599
Walk,21601,21672
Leave,21664,21683
Enter,21925,21945
Walk,21936,21975
Use_cupboard,22014,22091
Take_something_off_table,22108,22124
Put_something_on_table,22142,22157
Put_something_on_table,22161,22179
Take_pills,22172,22326
Take_something_off_table,22198,22208
Put_something_on_table,22267,22277
Take_something_off_table,22334,22343
Drink.From_cup,22345,22399
Put_something_on_table,22400,22408
Take_something_off_table,22424,22434
Walk,22451,22460
Use_cupboard,22465,22525
Walk,22543,22584
Put_something_on_table,22558,22568
Sit_down,22615,22650
Use_glasses,22711,22724
Read,22757,30940
Take_something_off_table,30944,30962
Drink.From_cup,30966,31038
Put_something_on_table,31042,31060
Read,31043,31446
Take_something_off_table,31415,31436
Drink.From_cup,31447,31553
Put_something_on_table,31552,31570
Read,31554,34397
Take_something_off_table,34372,34394
Drink.From_cup,34398,34465
Read,34471,34710
Drink.From_cup,34712,34756
Put_something_on_table,34758,34778
Read,34779,36353
