event,start_frame,end_frame
Enter,0,7
Walk,6,43
Leave,41,48
Enter,127,133
Walk,135,170
Leave,166,174
Enter,233,241
Walk,236,277
Leave,270,281
Enter,598,612
Make_coffee,881,1042
Make_coffee.Pour_water,902,1038
Leave,1047,1064
Enter,6188,6198
Pour.From_kettle,6229,6290
Walk,6328,6392
Take_something_off_table,6655,6666
Put_something_on_table,6720,6729
Walk,6749,6792
Leave,6786,6798
Enter,7053,7065
Use_Drawer,7055,7117
Walk,7120,7170
Take_something_off_table,7188,7200
Walk,7301,7342
Leave,7333,7346
Enter,9812,9822
Make_coffee,9818,10013
Make_coffee.Pour_water,9818,9953
Leave,10011,10020
Enter,12050,12059
Wipe_table,12055,12213
Leave,12211,12218
Enter,12676,12698
Leave,12703,12725
Enter,14478,14505
Walk,14815,14872
Walk,15404,15475
Leave,15470,15498
Enter,17390,17429
Walk,17416,17445
Leave,17470,17499
Enter,19174,19210
Walk,19193,19257
Leave,19245,19269
