event,start_frame,end_frame
Get_up,47,76
Walk,74,85
Walk,239,250
Put_something_on_table,257,263
Sit_down,293,336
Put_something_on_table,326,332
Take_something_off_table,368,376
Pour.From_bottle,476,556
Put_something_on_table,586,595
Take_something_off_table,654,664
Take_pills,657,802
Put_something_on_table,716,725
Take_something_off_table,822,834
Drink.From_cup,835,882
Put_something_on_table,884,898
Take_something_off_table,976,989
Drink.From_cup,990,1118
Put_something_on_table,1120,1134
Take_something_off_table,1240,1253
Drink.From_cup,1247,1320
Drink.From_cup,1389,1433
Put_something_on_table,1434,1442
Get_up,1489,1516
Walk,1506,1528
Walk,1592,1610
Put_something_on_table,1602,1610
Sit_down,1616,1663
Take_something_off_table,1649,1659
Take_something_off_table,1673,1684
Use_glasses,1690,1709
Read,1727,2229
Write,2231,2342
Read,2345,5210
Read,5211,5673
Take_something_off_table,5674,5685
Get_up,5732,5768
Walk,5769,5787
Walk,5867,5893
Put_something_on_table,5894,5909
Sit_down,5936,5975
Read,6075,16378
Use_glasses,16364,16379
Put_something_on_table,16386,16406
Get_up,16433,16470
Take_something_off_table,16489,16510
Walk,16496,16522
Put_something_on_table,16580,16599
Take_something_off_table,16609,16633
Walk,16742,16792
Sit_down,16810,16854
Take_something_off_table,16856,16870
Use_glasses,16864,16877
Read,16893,16926
Write,16931,17002
Read,17003,17097
Write,17107,17135
Read,17136,17361
Write,17362,17681
Read,17681,17756
Write,17756,17805
Read,17806,17865
Write,17865,17905
Read,17906,18005
Write,18006,18024
Read,18025,18166
Write,18166,18191
Read,18192,18473
Put_something_on_table,18266,18277
Write,18474,18481
Read,18482,18634
Write,18634,18643
Read,18643,18835
Write,18835,18867
Read,18868,18969
Write,18969,18995
Read,18997,19300
Write,19300,19317
Read,19317,19815
Write,19816,19898
Read,19899,20165
Write,20165,20194
Read,20195,20869
Put_something_on_table,20278,20289
Write,20869,20885
Read,20886,21070
Write,21070,21279
Read,21279,21338
Write,21339,21402
Read,21403,21457
Write,21458,22330
Read,22331,23266
Write,23267,23661
Read,23662,23793
Write,23793,24264
Read,24266,24402
Write,24403,24623
Read,24623,24690
Put_something_on_table,24690,24707
Use_glasses,24750,24767
Get_up,24780,24812
Walk,24809,24840
Walk,24884,24916
Sit_down,24940,24969
Take_something_off_table,25018,25034
Drink.From_cup,25029,25067
Put_something_on_table,25070,25081
Take_something_off_table,25114,25128
Pour.From_bottle,25181,25260
Put_something_on_table,25311,25324
Take_something_off_table,25356,25367
Read,25389,26915
Take_something_off_table,25418,25430
Use_glasses,25424,25452
Put_something_on_table,25758,25768
Take_something_off_table,25806,25816
Take_something_off_table,26927,26937
Drink.From_cup,26941,27005
Put_something_on_table,27006,27016
Read,27021,28844
Take_something_off_table,28217,28228
Drink.From_cup,28229,28280
Put_something_on_table,28282,28294
Use_glasses,28800,28814
Get_up,28844,28872
Walk,28877,28896
Walk,28951,28973
Leave,29107,29140
Enter,29305,29326
Walk,29317,29327
Sit_down,29354,29376
Eat_snack,29409,31143
Take_something_off_table,31747,31755
Drink.From_cup,31756,31802
Put_something_on_table,31803,31812
Take_something_off_table,32502,32515
Drink.From_cup,32516,32564
Put_something_on_table,32565,32576
Take_something_off_table,33207,33222
Drink.From_cup,33223,33278
Put_something_on_table,33305,33324
Take_something_off_table,33348,33357
Pour.From_bottle,33426,33541
Put_something_on_table,33577,33596
Take_something_off_table,35086,35099
Drink.From_cup,35102,35141
Put_something_on_table,35146,35159
Get_up,35714,35739
Take_something_off_table,35729,35741
Walk,35734,35760
Walk,35870,35896
Sit_down,35913,35957
Take_something_off_table,35958,35977
Use_glasses,35971,35992
Read,35997,42455
Take_something_off_table,39694,39714
Drink.From_cup,39709,39753
Put_something_on_table,39754,39777
