event,start_frame,end_frame
Use_tablet,0,1260
Watch_TV,65,1265
Use_glasses,1323,1340
Read,1359,2112
Use_glasses,2114,2122
Watch_TV,2140,7600
Use_glasses,7603,7613
Read,7645,9553
Watch_TV,9556,9596
Read,9604,9761
Watch_TV,9766,10367
Read,10372,11323
Watch_TV,11313,11353
Read,11359,11459
Watch_TV,11459,13980
Use_glasses,11515,11528
Use_glasses,13976,13984
Read,14042,17442
Watch_TV,17465,17795
Read,17831,20661
Use_glasses,20656,20706
Watch_TV,20767,21442
Use_tablet,21522,24933
Use_glasses,21640,21710
Watch_TV,23135,24575
Watch_TV,24765,24875
