event,start_frame,end_frame
Enter,0,52
Walk,57,100
Sit_down,129,144
Watch_TV,153,395
Get_up,406,424
Walk,426,458
Take_something_off_table,460,479
Walk,501,521
Sit_down,527,542
Use_laptop,649,2064
Get_up,2089,2108
Walk,2108,2148
Put_something_on_table,2155,2165
Walk,2215,2252
Sit_down,2256,2271
Watch_TV,2274,2611
Get_up,2621,2636
Walk,2638,2662
Take_something_off_table,2666,2675
Walk,2688,2708
Sit_down,2711,2724
Read,2776,4067
Get_up,4065,4073
Walk,4076,4115
Put_something_on_table,4103,4112
Walk,4135,4187
Leave,4184,4203
Enter,4235,4252
Sit_down,4300,4322
Pour.From_bottle,4372,4460
Put_something_on_table,4549,4560
Take_something_off_table,4566,4582
Watch_TV,4601,7054
Drink.From_cup,4614,4690
Drink.From_cup,4761,4827
Drink.From_cup,5401,5468
Drink.From_cup,5712,5773
Drink.From_cup,5962,6005
Put_something_on_table,7054,7062
Take_something_off_table,7086,7102
Pour.From_bottle,7156,7215
Watch_TV,7217,8497
Put_something_on_table,7337,7350
Drink.From_cup,7540,7606
Drink.From_cup,8314,8364
Watch_TV,8554,9908
Read,9908,12449
Watch_TV,12485,12572
Take_something_off_table,12586,12595
Drink.From_cup,12595,12659
Put_something_on_table,12658,12665
Read,12721,14090
Watch_TV,14090,15397
Take_something_off_table,15449,15461
Pour.From_bottle,15524,15590
Put_something_on_table,15712,15721
Take_something_off_table,15730,15740
Drink.From_cup,15753,15825
Watch_TV,15767,18921
Drink.From_cup,15971,16051
Put_something_on_table,16062,16072
