event,start_frame,end_frame
Enter,24,30
Walk,25,73
Put_something_on_table,82,90
Sit_down,83,159
Take_something_off_table,127,135
Watch_TV,145,3270
Put_something_on_table,333,341
Drink.From_cup,341,443
Drink.From_cup,645,704
Take_something_off_table,1075,1087
Put_something_on_table,1253,1262
Drink.From_cup,1648,1723
Drink.From_cup,2141,2193
Drink.From_cup,2410,2485
Drink.From_cup,2993,3083
Put_something_on_table,3101,3131
Take_something_off_table,3132,3162
Put_something_on_table,3279,3305
Take_something_off_table,3312,3326
Read,3330,3990
Put_something_on_table,4052,4082
Watch_TV,4091,5403
Take_something_off_table,5050,5086
Put_something_on_table,5441,5473
Take_something_off_table,5473,5503
Drink.From_cup,5510,5596
Watch_TV,5589,8660
Put_something_on_table,6672,6702
Take_something_off_table,6702,6730
Put_something_on_table,8688,8720
Take_something_off_table,8727,8763
Read,8780,11560
Take_something_off_table,10138,10200
Watch_TV,11580,11898
Read,11960,15380
Watch_TV,15440,16840
Take_something_off_table,16888,16905
Drink.From_cup,16904,17002
Put_something_on_table,17003,17017
Read,17251,21360
Watch_TV,21360,21953
