event,start_frame,end_frame
Walk,130,243
Sit_down,255,405
Lay_down,503,601
Get_up,1063,1093
Walk,1105,1174
Take_something_off_table,1152,1187
Walk,1210,1288
Sit_down,1289,1338
Use_laptop,1393,2058
Get_up,2115,2140
Walk,2141,2203
Put_something_on_table,2202,2253
Walk,2273,2342
Sit_down,2361,2393
Lay_down,2416,2513
Get_up,3512,3542
Walk,3556,3662
Walk,4327,4515
Take_something_off_table,4513,4541
Walk,4568,4622
Sit_down,4623,4666
Use_laptop,4667,5279
Get_up,5292,5323
Walk,5325,5405
Put_something_on_table,5376,5413
Walk,5452,5519
Sit_down,5529,5557
Lay_down,5561,5670
Get_up,6821,6864
Walk,6868,6965
Walk,8600,8790
Take_something_off_table,8784,8805
Walk,8815,8866
Sit_down,8874,8954
Use_laptop,8955,9428
Get_up,9440,9472
Walk,9473,9560
Put_something_on_table,9533,9589
Walk,9600,9668
Sit_down,9669,9737
Lay_down,9738,9876
Get_up,11304,11335
Walk,11340,11417
Take_something_off_table,11409,11435
Walk,11448,11499
Sit_down,11504,11562
Use_laptop,11580,12048
Get_up,12109,12143
Walk,12144,12219
Put_something_on_table,12205,12247
Walk,12264,12440
Walk,12997,13115
Get_up,13131,13185
Lay_down,13407,13540
Get_up,14453,14481
Walk,14480,14631
Take_something_off_table,14527,14561
Sit_down,14632,14682
Use_laptop,14709,15326
Get_up,15328,15364
Walk,15365,15553
Put_something_on_table,15428,15468
Sit_down,15554,15597
Get_up,16540,16582
Walk,16593,16702
Walk,17623,17751
Sit_down,17752,17790
Lay_down,18105,18205
Get_up,19627,19683
Walk,19684,19847
Take_something_off_table,19741,19763
Sit_down,19848,19923
Use_laptop,19927,20953
Get_up,21008,21041
Walk,21043,21129
Put_something_on_table,21106,21153
Walk,21185,21255
Sit_down,21256,21306
Lay_down,22355,22430
Get_up,24723,24760
Walk,24762,24845
Take_something_off_table,24836,24857
Walk,24876,24930
Sit_down,24931,24961
Use_laptop,24980,25706
Get_up,25780,25811
Walk,25812,25871
Put_something_on_table,25849,25918
Walk,25954,26029
Sit_down,26030,26076
Lay_down,26603,26683
Get_up,30660,30686
Walk,30690,30767
Take_something_off_table,30754,30784
Walk,30805,30861
Sit_down,30862,30922
Use_laptop,30923,31102
