event,start_frame,end_frame
Read,0,112
Put_something_on_table,132,152
Get_up,159,194
Sit_down,338,374
Drink.From_cup,374,467
Put_something_on_table,438,468
Take_something_off_table,668,691
Drink.From_cup,687,779
Put_something_on_table,746,770
Get_up,848,877
Put_something_on_table,1127,1170
Sit_down,1174,1214
Use_laptop,1342,2274
Take_something_off_table,1703,1713
Drink.From_cup,1706,1789
Put_something_on_table,1761,1776
Take_something_off_table,2033,2051
Drink.From_cup,2039,2145
Put_something_on_table,2107,2139
Get_up,2300,2354
Take_something_off_table,2317,2341
Sit_down,2622,2659
Take_something_off_table,2651,2669
Drink.From_can,2695,2774
Put_something_on_table,2771,2788
Take_something_off_table,2806,2818
Use_glasses,2841,2862
Read,2879,4201
Write,2879,4201
Take_something_off_table,4228,4241
Pour.From_bottle,4279,4342
Put_something_on_table,4429,4449
Take_something_off_table,4458,4473
Drink.From_cup,4471,4542
Put_something_on_table,4542,4561
Get_up,4595,4628
Use_telephone,4706,5176
Sit_down,5721,5751
Take_something_off_table,5757,5772
Drink.From_bottle,5782,5900
Put_something_on_table,5921,5940
Write,5937,9107
Read,5937,9107
Take_something_off_table,7408,7429
Drink.From_cup,7412,7515
Put_something_on_table,7485,7517
Take_something_off_table,9129,9141
Drink.From_cup,9139,9200
Put_something_on_table,9197,9216
Write,9251,10417
Read,9251,10417
Put_something_on_table,10451,10471
Get_up,10512,10532
Put_something_on_table,10770,10813
Sit_down,10784,10835
Use_laptop,10870,11305
Take_something_off_table,11320,11327
Drink.From_cup,11328,11396
Put_something_on_table,11389,11415
Get_up,11454,11495
Take_something_off_table,11479,11495
Sit_down,12007,12031
Take_something_off_table,12034,12044
Pour.From_can,12044,12157
Put_something_on_table,12153,12165
Take_something_off_table,12196,12205
Drink.From_cup,12201,12265
Use_telephone,12259,12275
Take_something_off_table,12296,12306
Use_glasses,12324,12343
Write,12363,13955
Read,12363,13955
Put_something_on_table,13974,13990
Get_up,14001,14028
Sit_down,14509,14534
Take_something_off_table,14551,14563
Drink.From_bottle,14598,14699
Put_something_on_table,14727,14742
Take_something_off_table,14766,14773
Use_glasses,14788,14808
Read,14812,18957
Write,14812,18957
Take_something_off_table,18958,18980
Drink.From_cup,18972,19055
Put_something_on_table,19046,19065
Write,19091,28214
Read,19091,28214
Take_something_off_table,25836,25848
Drink.From_cup,25847,25910
Put_something_on_table,25907,25933
Take_something_off_table,28205,28222
Drink.From_cup,28216,28280
Put_something_on_table,28278,28297
Put_something_on_table,28321,28337
