event,start_frame,end_frame
Walk,322,386
Put_something_on_table,366,397
Walk,424,470
Breakfast,520,20375
Walk,610,683
Put_something_on_table,664,687
Walk,758,802
Walk,932,1005
Put_something_on_table,1009,1113
Sit_down,1152,1216
Breakfast.Cut_bread,1546,1917
Breakfast.Spread_jam_or_butter,2212,2839
Breakfast.Take_ham,2898,3263
Breakfast.Eat_at_table,3275,3973
Breakfast.Eat_at_table,4414,4478
Breakfast.Eat_at_table,4924,4978
Take_something_off_table,5256,5270
Drink.From_cup,5274,5359
Put_something_on_table,5350,5367
Breakfast.Eat_at_table,5426,5493
Breakfast.Eat_at_table,5697,5755
Breakfast.Eat_at_table,5999,6221
Take_something_off_table,6443,6451
Drink.From_cup,6452,6518
Put_something_on_table,6518,6537
Breakfast.Take_ham,6653,6835
Breakfast.Eat_at_table,6876,6944
Breakfast.Eat_at_table,7502,7541
Breakfast.Eat_at_table,7570,7602
Breakfast.Eat_at_table,7895,7930
Take_something_off_table,8252,8264
Drink.From_cup,8266,8338
Put_something_on_table,8338,8371
Breakfast.Eat_at_table,8455,8494
Breakfast.Eat_at_table,8565,8593
Breakfast.Eat_at_table,8865,8899
Breakfast.Eat_at_table,9265,9344
Breakfast.Eat_at_table,9672,9716
Take_something_off_table,9835,9846
Drink.From_cup,9846,9904
Put_something_on_table,9900,9912
Breakfast.Cut_bread,10289,10776
Breakfast.Spread_jam_or_butter,10896,11075
Breakfast.Take_ham,11137,11307
Breakfast.Eat_at_table,11309,11364
Breakfast.Eat_at_table,11822,11865
Breakfast.Eat_at_table,12147,12186
Take_something_off_table,12483,12493
Drink.From_cup,12492,12576
Put_something_on_table,12559,12584
Breakfast.Eat_at_table,12985,13034
Take_something_off_table,13124,13133
Drink.From_cup,13132,13207
Put_something_on_table,13207,13235
Breakfast.Spread_jam_or_butter,13696,13976
Breakfast.Eat_at_table,14040,14134
Breakfast.Eat_at_table,15094,15139
Breakfast.Eat_at_table,15493,15532
Breakfast.Spread_jam_or_butter,16292,16877
Breakfast.Eat_at_table,16937,16985
Breakfast.Eat_at_table,17303,17357
Breakfast.Eat_at_table,17602,17666
Breakfast.Eat_at_table,17961,18015
Take_something_off_table,18472,18488
Drink.From_cup,18489,18556
Put_something_on_table,18552,18589
Take_something_off_table,19725,19736
Drink.From_cup,19736,19818
Put_something_on_table,19923,19954
Get_up,20199,20254
Take_something_off_table,20290,20311
Put_something_on_table,20354,20378
Sit_down,20450,20501
Take_something_off_table,20542,20561
Use_glasses,20561,20593
Read,20645,22595
Write,20645,22595
Take_something_off_table,22617,22627
Drink.From_cup,22621,22688
Put_something_on_table,22678,22694
Write,22695,28825
Read,22695,28825
