event,start_frame,end_frame
Take_something_off_table,74,88
Put_something_on_table,106,121
Get_up,146,179
Sit_down,241,271
Watch_TV,280,2970
Take_something_off_table,477,492
Drink.From_cup,494,649
Put_something_on_table,628,643
Drink.From_cup,2733,2825
Use_telephone,2983,3701
Watch_TV,3716,8332
Get_up,8333,8384
Leave,8408,8431
Enter,9117,9136
Sit_down,9260,9288
Take_something_off_table,9301,9311
Drink.From_cup,9312,9431
Put_something_on_table,9423,9432
Watch_TV,9446,12115
Get_up,12128,12152
Take_something_off_table,12178,12197
Sit_down,12289,12306
Watch_TV,12321,13662
Get_up,13668,13694
Put_something_on_table,13711,13730
Take_something_off_table,13754,13762
Sit_down,13762,13790
Drink.From_cup,13800,13902
Put_something_on_table,13880,13899
Watch_TV,13902,17461
Read,17541,18616
Watch_TV,18616,18734
Read,18751,20950
Take_something_off_table,20965,20981
Drink.From_cup,20981,21063
Put_something_on_table,21043,21058
Read,21108,23950
Take_something_off_table,23958,23976
Drink.From_cup,23977,24063
Put_something_on_table,24048,24062
Read,24076,25744
Watch_TV,25744,25903
Read,25927,26360
Watch_TV,26363,26572
Read,26598,26964
Watch_TV,26982,27064
Read,27076,27442
Watch_TV,27452,27982
Read,27994,28736
Watch_TV,28737,28786
Read,28793,28925
Watch_TV,28927,29123
Read,29129,30968
Take_something_off_table,30972,30988
Drink.From_cup,30989,31075
Put_something_on_table,31058,31074
Read,31107,31239
Watch_TV,31255,31705
Read,31715,37495
