event,start_frame,end_frame
Walk,194,213
Put_something_on_table,218,235
Put_something_on_table,327,342
Put_something_on_table,483,504
Put_something_on_table,569,581
Take_something_off_table,636,647
Put_something_on_table,751,762
Put_something_on_table,835,860
Put_something_on_table,942,961
Sit_down,1002,1088
Breakfast,1020,21640
Breakfast.Cut_bread,1302,2345
Get_up,1969,2000
Put_something_on_table,2286,2309
Put_something_on_table,2622,2653
Take_something_off_table,2655,2669
Sit_down,2681,2716
Put_something_on_table,2681,2698
Put_something_on_table,2787,2796
Put_something_on_table,2901,2914
Breakfast.Spread_jam_or_butter,3076,3238
Put_something_on_table,3284,3299
Take_something_off_table,3801,3814
Put_something_on_table,3818,3841
Put_something_on_table,3894,3907
Breakfast.Take_ham,4039,4185
Take_something_off_table,4267,4280
Put_something_on_table,4281,4294
Take_something_off_table,4298,4314
Put_something_on_table,4316,4334
Take_something_off_table,4433,4446
Put_something_on_table,4449,4471
Breakfast.Cut_bread,4487,4737
Take_something_off_table,4907,4949
Put_something_on_table,4972,4992
Breakfast.Eat_at_table,5078,5180
Read,5080,6800
Breakfast.Eat_at_table,5393,5498
Breakfast.Eat_at_table,5695,5788
Breakfast.Eat_at_table,6137,6252
Breakfast.Eat_at_table,6418,6543
Breakfast.Eat_at_table,6689,6789
Take_something_off_table,7081,7093
Drink.From_cup,7090,7192
Put_something_on_table,7192,7205
Breakfast.Eat_at_table,7313,7399
Read,7326,9020
Breakfast.Eat_at_table,7545,7689
Breakfast.Eat_at_table,7873,8661
Take_something_off_table,9069,9089
Drink.From_cup,9086,9241
Put_something_on_table,9180,9216
Breakfast.Spread_jam_or_butter,9353,9502
Take_something_off_table,9989,10003
Put_something_on_table,10104,10117
Breakfast.Spread_jam_or_butter,10724,10864
Breakfast.Spread_jam_or_butter,10915,10993
Breakfast.Eat_at_table,11128,11258
Read,11260,14620
Breakfast.Eat_at_table,11407,11460
Breakfast.Eat_at_table,11534,11604
Breakfast.Eat_at_table,11646,11717
Breakfast.Eat_at_table,11957,12026
Breakfast.Eat_at_table,12611,12697
Breakfast.Eat_at_table,12903,13022
Breakfast.Eat_at_table,13210,13301
Breakfast.Eat_at_table,13458,13523
Breakfast.Eat_at_table,13792,13882
Breakfast.Eat_at_table,14039,14091
Breakfast.Eat_at_table,14390,14451
Take_something_off_table,14649,14663
Drink.From_cup,14662,14730
Put_something_on_table,14721,14746
Read,14746,15431
Breakfast.Eat_at_table,14754,14850
Breakfast.Eat_at_table,15035,15069
Take_something_off_table,15442,15469
Drink.From_cup,15471,15532
Put_something_on_table,15532,15545
Take_something_off_table,15646,15658
Get_up,15665,15690
Walk,15690,15716
Walk,16285,16323
Sit_down,16321,16354
Take_something_off_table,16356,16374
Drink.From_cup,16372,16456
Put_something_on_table,16435,16460
Breakfast.Spread_jam_or_butter,16947,17194
Put_something_on_table,17195,17224
Take_something_off_table,17304,17349
Get_up,17333,17349
Walk,17628,17660
Sit_down,17660,17688
Take_something_off_table,17689,17790
Read,17899,21119
Breakfast.Eat_at_table,17944,18059
Breakfast.Eat_at_table,18235,18296
Breakfast.Eat_at_table,18532,18596
Breakfast.Eat_at_table,18863,18917
Breakfast.Eat_at_table,19146,19234
Breakfast.Eat_at_table,19520,19598
Breakfast.Eat_at_table,19874,19937
Breakfast.Eat_at_table,20166,20269
Breakfast.Eat_at_table,20445,20526
Breakfast.Eat_at_table,20763,20894
Breakfast.Eat_at_table,21004,21077
Take_something_off_table,21812,21838
Read,21818,28758
Drink.From_cup,21838,21971
Drink.From_cup,22341,22401
Put_something_on_table,22399,22439
Take_something_off_table,24232,24261
Drink.From_cup,24257,24321
Put_something_on_table,24320,24340
Take_something_off_table,25239,25268
Drink.From_cup,25261,25303
Put_something_on_table,25298,25324
