event,start_frame,end_frame
Enter,0,112
Walk,112,150
Walk,3759,3813
Take_something_off_table,3773,3798
Walk,6490,6570
Put_something_on_table,6586,6601
Walk,6790,6838
Walk,6943,7001
Take_something_off_table,7060,7073
Drink.From_cup,7070,7124
Put_something_on_table,7126,7146
Take_something_off_table,7241,7259
Drink.From_cup,7260,7321
Put_something_on_table,7325,7349
Take_something_off_table,7558,7580
Drink.From_cup,7580,7676
Put_something_on_table,7678,7709
Take_something_off_table,8034,8054
Drink.From_cup,8056,8114
Put_something_on_table,8115,8141
Take_something_off_table,8599,8619
Drink.From_cup,8619,8696
Put_something_on_table,8695,8723
Take_something_off_table,8959,8976
Drink.From_cup,8977,9045
Put_something_on_table,9047,9076
Take_something_off_table,9296,9310
Drink.From_cup,9311,9370
Put_something_on_table,9375,9400
Take_something_off_table,9638,9649
Drink.From_cup,9650,9731
Put_something_on_table,9731,9759
Take_something_off_table,9982,9998
Drink.From_cup,9999,10103
Put_something_on_table,10104,10132
Take_something_off_table,10308,10330
Drink.From_cup,10339,10429
Put_something_on_table,10428,10461
Take_something_off_table,10593,10606
Drink.From_cup,10608,10672
Walk,10711,10769
Walk,14793,14832
Walk,15049,15087
Clean_dishes,25947,26122
Clean_dishes,26164,26352
Clean_dishes,26423,26573
Clean_dishes,26842,26897
Clean_dishes,28003,28664
Wipe_table,28890,29638
Walk,28959,29256
Walk,29396,29479
Clean_dishes,29636,29833
Clean_dishes,30028,30243
Wipe_table,30101,30263
Wipe_table,31574,31800
Walk,34198,34246
Walk,34252,34281
Walk,34331,34392
Drink.From_cup,34443,34538
Put_something_on_table,34539,34557
Take_something_off_table,34645,34662
Drink.From_cup,34664,34769
Drink.From_cup,34876,34955
Drink.From_cup,34993,35099
Put_something_on_table,35102,35131
Take_something_off_table,35315,35336
Drink.From_cup,35335,35410
Drink.From_cup,35468,35551
Put_something_on_table,35550,35601
Take_something_off_table,35824,35843
Drink.From_cup,35844,35914
Put_something_on_table,35913,35953
Take_something_off_table,36089,36101
Drink.From_cup,36103,36183
Put_something_on_table,36184,36250
