event,start_frame,end_frame
Enter,35,58
Walk,39,153
Use_fridge,157,289
Put_something_on_table,325,341
Cook,660,17020
Use_Drawer,697,737
Use_Drawer,765,815
Use_Drawer,830,866
Use_Drawer,876,926
Use_Drawer,1024,1151
Use_Drawer,1194,1220
Use_Drawer,1248,1282
Use_Drawer,1341,1556
Cook.Cut,2106,2883
Walk,2889,2976
Cook.Cut,3159,5537
Take_something_off_table,5520,5537
Put_something_on_table,5613,5629
Dump_in_trash,5657,5750
Dump_in_trash,5750,5750
Use_Drawer,6000,6065
Get_water,6128,6214
Cook.Use_stove,6261,6382
Take_something_off_table,6454,6468
Put_something_on_table,6601,6623
Take_something_off_table,6671,6684
Get_water,6939,7062
Use_cupboard,7268,7446
Get_water,7538,7551
Cook.Use_oven,7605,8012
Use_Drawer,8064,8294
Cook.Stir,8363,8472
Cook.Use_oven,8525,8663
Use_cupboard,8794,8931
Cook.Stir,9129,9237
Cook.Use_oven,9302,9467
Enter,9581,9603
Make_tea,9629,11777
Cook.Stir,9936,10016
Cook.Use_oven,10115,10309
Make_tea.Insert_tea_bag,10377,10552
Cook.Use_oven,10808,10960
Cook.Stir,11369,11483
Make_tea.Insert_tea_bag,11669,11777
Cook.Use_oven,11842,12032
Cook.Stir,12291,12427
Cook.Use_oven,12782,12950
Take_something_off_table,12981,12991
Put_something_on_table,13050,13062
Dump_in_trash,13178,13233
Cook.Use_oven,13538,13741
Cook.Stir,14342,14482
Cook.Use_oven,14585,14762
Use_cupboard,15078,15745
Take_pills,15235,15400
Drink.From_can,15401,15566
Put_something_on_table,15550,15567
Cook.Use_oven,15743,15898
Walk,15924,16064
Take_something_off_table,15962,15979
Leave,16050,16063
Enter,16410,16433
Drink.From_cup,16461,16689
Walk,16728,16868
Cook.Use_oven,16920,17008
Use_cupboard,17012,17167
Put_something_on_table,17186,17199
Take_pills,17353,17660
Drink.From_bottle,17710,17786
Put_something_on_table,17854,17890
Take_something_off_table,17923,17934
Use_cupboard,17964,18094
Cook.Use_stove,18274,18309
Drink.From_cup,18642,18693
Drink.From_cup,19105,19186
Drink.From_cup,19731,19807
Drink.From_cup,21081,21154
Walk,21208,21281
Use_cupboard,21290,21437
Take_pills,21469,21623
Take_something_off_table,21582,21600
Drink.From_bottle,21624,21781
Take_something_off_table,21845,21859
Use_cupboard,21882,22023
Walk,22040,22163
Drink.From_cup,22193,22259
Drink.From_cup,22428,22502
Leave,22538,22560
