event,start_frame,end_frame
Enter,35,160
Walk,163,186
Leave,186,193
Enter,1345,1355
Walk,1350,1424
Put_something_on_table,1402,1422
Cook.Cut,1442,1881
Cook,1442,12422
Cook.Cut,1913,3059
Walk,3063,3125
Use_Drawer,3124,3280
Walk,3285,3349
Put_something_on_table,3484,3498
Take_something_off_table,3685,3692
Walk,3692,3737
Cook.Use_stove,3961,4043
Leave,4138,4175
Enter,4401,4408
Walk,4407,4461
Take_something_off_table,4478,4491
Walk,4492,4534
Leave,4533,4541
Enter,5861,5876
Cook.Stir,5871,5991
Leave,6021,6034
Enter,6943,6972
Cook.Stir,6974,7116
Leave,7140,7163
Enter,7658,7684
Cook.Stir,7684,7812
Leave,8014,8029
Enter,8525,8543
Leave,8592,8598
Enter,9565,9591
Cook.Stir,9593,9728
Leave,9792,9804
Enter,10690,10708
Cook.Stir,10707,10834
Leave,10862,10873
Enter,11922,11930
Cook.Stir,11930,12034
Cook.Use_stove,12403,12422
Put_something_on_table,12416,12427
Enter,23349,23360
Walk,23359,23400
Leave,23398,23405
Enter,23538,23549
Walk,23547,23599
Leave,23590,23597
