event,start_frame,end_frame
Get_up,45,74
Put_something_on_table,510,526
Sit_down,529,555
Write,599,3116
Read,3116,4670
Put_something_on_table,4692,4717
Take_something_off_table,4749,4777
Pour.From_bottle,4824,4869
Put_something_on_table,4966,4984
Take_something_off_table,4993,5009
Take_pills,5012,5124
Put_something_on_table,5068,5083
Take_something_off_table,5122,5127
Drink.From_cup,5125,5200
Put_something_on_table,5187,5206
Take_something_off_table,5265,5273
Drink.From_cup,5274,5474
Put_something_on_table,5442,5459
Take_something_off_table,5564,5587
Get_up,5594,5616
Put_something_on_table,5841,5849
Sit_down,5849,5884
Read,5910,7512
Take_something_off_table,7549,7556
Put_something_on_table,7580,7586
Read,8525,8635
Eat_snack,8574,8654
Read,8809,9058
Eat_snack,8884,8924
Read,9315,16348
Take_something_off_table,10356,10366
Drink.From_cup,10366,10759
Put_something_on_table,10700,10710
Take_something_off_table,16355,16366
Drink.From_cup,16366,16436
Put_something_on_table,16436,16448
Read,16524,17593
Take_something_off_table,17651,17664
Drink.From_cup,17664,17743
Put_something_on_table,17743,17761
Get_up,17786,17820
Put_something_on_table,17933,17949
Sit_down,17951,17993
Read,17994,18209
Put_something_on_table,18209,18220
Read,18259,18398
