event,start_frame,end_frame
Breakfast,0,12920
Breakfast.Cut_bread,46,75
Breakfast.Eat_at_table,91,161
Breakfast.Cut_bread,445,511
Breakfast.Eat_at_table,523,595
Breakfast.Eat_at_table,814,914
Breakfast.Eat_at_table,1156,1198
Breakfast.Eat_at_table,1226,1249
Take_something_off_table,1510,1539
Drink.From_cup,1567,1700
Put_something_on_table,1684,1714
Breakfast.Cut_bread,1775,1835
Breakfast.Eat_at_table,1958,2017
Breakfast.Eat_at_table,2529,2572
Take_something_off_table,3166,3186
Drink.From_cup,3324,3415
Put_something_on_table,3411,3447
Take_something_off_table,3786,3806
Drink.From_cup,3906,3996
Put_something_on_table,3998,4040
Take_something_off_table,4313,4348
Drink.From_cup,4415,4493
Put_something_on_table,4487,4524
Get_up,4941,5001
Take_something_off_table,5016,5036
Walk,5041,5093
Leave,5078,5109
Enter,5414,5452
Walk,5430,5490
Sit_down,5502,5542
Take_something_off_table,5588,5607
Get_up,5726,5754
Walk,5760,5801
Leave,5785,5812
Enter,6024,6052
Walk,6034,6106
Put_something_on_table,6220,6240
Walk,6246,6301
Leave,6280,6299
Enter,6353,6369
Walk,6360,6414
Put_something_on_table,6405,6429
Sit_down,6431,6472
Breakfast.Cut_bread,6624,7362
Breakfast.Eat_at_table,7362,7431
Breakfast.Eat_at_table,7476,7559
Breakfast.Eat_at_table,7665,7757
Breakfast.Eat_at_table,7909,7977
Breakfast.Eat_at_table,8101,8169
Breakfast.Eat_at_table,8234,8280
Breakfast.Eat_at_table,8394,8448
Breakfast.Eat_at_table,8580,8666
Breakfast.Eat_at_table,8856,8937
Breakfast.Eat_at_table,9010,9047
Breakfast.Eat_at_table,9077,9204
Breakfast.Eat_at_table,9400,9480
Breakfast.Eat_at_table,9618,9704
Breakfast.Eat_at_table,9780,9850
Breakfast.Eat_at_table,9981,10026
Breakfast.Cut_bread,10109,10480
Breakfast.Eat_at_table,10652,10730
Breakfast.Eat_at_table,10893,10974
Breakfast.Eat_at_table,11152,11227
Breakfast.Eat_at_table,11348,11433
Breakfast.Eat_at_table,11524,11561
Breakfast.Eat_at_table,11795,11834
Breakfast.Eat_at_table,11970,12039
Breakfast.Eat_at_table,12184,12241
Breakfast.Eat_at_table,12395,12450
Breakfast.Eat_at_table,12625,12683
Breakfast.Eat_at_table,12768,12817
Take_something_off_table,12959,12973
Drink.From_cup,12979,13087
Drink.From_cup,13213,13314
Put_something_on_table,13353,13385
Take_something_off_table,13563,13585
Drink.From_cup,13579,13668
Drink.From_cup,13817,13933
Drink.From_cup,14369,14462
Drink.From_cup,14814,14871
Drink.From_cup,15131,15200
Drink.From_cup,15297,15368
Put_something_on_table,15635,15679
Take_something_off_table,15741,15782
Put_something_on_table,15806,15837
Use_glasses,15850,15922
Read,16081,28753
