event,start_frame,end_frame
Enter,80,156
Walk,166,302
Sit_down,303,337
Take_something_off_table,333,342
Put_something_on_table,348,359
Get_up,446,458
Sit_down,466,483
Get_up,487,496
Take_something_off_table,506,515
Put_something_on_table,542,551
Sit_down,545,565
Take_something_off_table,572,580
Pour.From_bottle,609,649
Put_something_on_table,691,698
Take_something_off_table,701,716
Drink.From_cup,718,805
Put_something_on_table,788,804
Get_up,873,891
Take_something_off_table,909,921
Use_telephone,917,1231
Sit_down,984,1005
Get_up,1172,1186
Put_something_on_table,1208,1230
Sit_down,1273,1301
Take_something_off_table,1337,1351
Read,1372,5143
Take_something_off_table,2131,2141
Drink.From_cup,2138,2225
Put_something_on_table,2205,2224
Take_something_off_table,3141,3152
Drink.From_cup,3151,3246
Put_something_on_table,3221,3242
Take_something_off_table,5203,5210
Pour.From_bottle,5244,5321
Put_something_on_table,5407,5429
Take_something_off_table,5445,5453
Drink.From_cup,5454,5759
Put_something_on_table,5755,5789
Get_up,5919,5935
Take_something_off_table,5961,5976
Use_telephone,5972,6178
Use_telephone,6289,6401
Use_telephone,6454,6776
Sit_down,6500,6524
Get_up,6708,6719
Put_something_on_table,6744,6770
Sit_down,6820,6842
Take_something_off_table,7030,7041
Drink.From_cup,7047,7142
Put_something_on_table,7122,7132
Read,7280,9689
Get_up,9741,9761
Sit_down,9924,9944
Use_laptop,10230,12681
Put_something_on_table,12673,12691
Get_up,12705,12721
Take_something_off_table,12749,12765
Use_telephone,12759,13698
Sit_down,12810,12833
Use_laptop,12940,13860
Put_something_on_table,13687,13702
Take_something_off_table,13933,13944
Pour.From_bottle,13993,14080
Put_something_on_table,14161,14176
Take_something_off_table,14169,14180
Watch_TV,14189,14658
Put_something_on_table,14691,14705
Take_something_off_table,14714,14723
Drink.From_cup,14721,14823
Put_something_on_table,14815,14822
Read,14894,17801
Put_something_on_table,17863,17882
Lay_down,18115,18138
Read,18139,22824
Put_something_on_table,23030,23058
Take_something_off_table,23057,23066
Get_up,23068,23092
Put_something_on_table,23122,23129
Sit_down,23197,23219
Take_something_off_table,23248,23258
Watch_TV,23259,23403
Put_something_on_table,23406,23415
Take_something_off_table,23443,23458
Pour.From_bottle,23463,23546
Put_something_on_table,23592,23609
Take_something_off_table,23632,23642
Drink.From_cup,23638,24924
Put_something_on_table,24888,24907
Take_something_off_table,24925,24936
Pour.From_bottle,24980,25033
Put_something_on_table,25069,25084
Watch_TV,25093,25789
Take_something_off_table,25888,25896
Drink.From_cup,25897,25966
Put_something_on_table,25964,25976
Watch_TV,25995,26367
