event,start_frame,end_frame
Read,0,1939
Get_up,1993,2015
Use_telephone,2102,2517
Put_something_on_table,3039,3078
Take_something_off_table,3205,3249
Take_something_off_table,3257,3275
Pour.From_can,3270,3335
Use_telephone,3329,3345
Put_something_on_table,3329,3345
Drink.From_cup,3366,3463
Put_something_on_table,3465,3483
Sit_down,3575,3614
Read,4290,6916
Take_something_off_table,4316,4334
Drink.From_cup,4331,4401
Put_something_on_table,4399,4420
Take_something_off_table,6940,6952
Pour.From_can,6957,7010
Put_something_on_table,6998,7014
Take_something_off_table,7036,7047
Drink.From_cup,7045,7175
Put_something_on_table,7128,7159
Read,7231,14251
Take_something_off_table,8336,8352
Drink.From_cup,8347,8459
Put_something_on_table,8405,8432
Take_something_off_table,10259,10290
Drink.From_cup,10273,10358
Put_something_on_table,10343,10361
Take_something_off_table,10371,10388
Pour.From_can,10391,10446
Put_something_on_table,10422,10435
Take_something_off_table,11621,11638
Drink.From_cup,11633,11748
Put_something_on_table,11694,11721
Take_something_off_table,13647,13669
Drink.From_cup,13666,13800
Put_something_on_table,13728,13800
Take_something_off_table,13890,13905
Pour.From_can,13911,14073
Put_something_on_table,14037,14059
Get_up,14322,14361
Take_something_off_table,14576,14594
Drink.From_bottle,14619,14676
Put_something_on_table,14722,14748
Sit_down,15130,15172
Get_up,15186,15200
Put_something_on_table,15385,15423
Use_laptop,15606,17449
Sit_down,15633,15672
Take_something_off_table,17446,17462
Drink.From_cup,17464,17589
Put_something_on_table,17577,17612
Take_something_off_table,17901,17912
Drink.From_cup,17908,17990
Put_something_on_table,17980,17996
Use_laptop,18011,18716
Take_something_off_table,18727,18747
Drink.From_cup,18735,18835
Put_something_on_table,18798,18836
Get_up,18885,18930
Take_something_off_table,18922,18947
Sit_down,19343,19365
Use_glasses,19373,19410
Read,19485,27111
Take_something_off_table,22679,22703
Drink.From_cup,22701,22794
Put_something_on_table,22752,22790
Take_something_off_table,24316,24332
Drink.From_cup,24324,24422
Put_something_on_table,24383,24421
Take_something_off_table,26029,26056
Drink.From_cup,26056,26149
Put_something_on_table,26121,26145
Get_up,27176,27211
Take_something_off_table,27247,27298
Pour.From_bottle,27332,27391
Put_something_on_table,27431,27468
Take_pills,27640,27955
Sit_down,28111,28142
Use_glasses,29065,29107
Read,29156,32113
Take_something_off_table,31879,31890
Drink.From_cup,31883,31958
Put_something_on_table,31940,31960
