event,start_frame,end_frame
Walk,63,105
Put_something_on_table,76,102
Use_fridge,106,230
Walk,228,243
Walk,462,511
Put_something_on_table,481,514
Make_coffee,602,1636
Use_cupboard,662,1257
Put_something_on_table,738,767
Put_something_on_table,952,988
Make_coffee.Pour_grains,1057,1169
Take_something_off_table,1169,1182
Get_water,1280,1380
Make_coffee.Pour_water,1415,1507
Use_fridge,1674,1766
Dump_in_trash,1813,1916
Clean_dishes.Dry_up,2105,2511
Clean_dishes,2105,2511
Clean_dishes,3625,4102
Clean_dishes.Dry_up,3625,4102
Pour.From_kettle,4162,4273
Walk,4285,4370
Put_something_on_table,4369,4391
Walk,4468,4606
Take_something_off_table,4664,4677
Drink.From_cup,4677,4776
Drink.From_cup,4835,4923
Put_something_on_table,4916,4937
Take_something_off_table,5020,5033
Drink.From_cup,5029,5126
Put_something_on_table,5118,5134
Take_something_off_table,5414,5424
Drink.From_cup,5428,5491
Walk,5505,5540
Walk,5568,5646
Dump_in_trash,5653,5703
Dump_in_trash,5870,5914
Use_cupboard,5951,6186
Put_something_on_table,6078,6104
Make_coffee.Pour_grains,6362,6482
Take_something_off_table,6526,6553
Use_cupboard,6569,6729
Get_water,7028,7052
Make_coffee.Pour_water,7052,7132
Clean_dishes.Dry_up,7523,8067
Clean_dishes,7523,8067
Clean_dishes.Dry_up,8965,9020
Clean_dishes,8965,9020
Use_Drawer,9024,9236
Pour.From_kettle,10824,10926
Take_something_off_table,10967,10983
Walk,10984,11034
Walk,11098,11227
Put_something_on_table,11126,11149
Take_something_off_table,11358,11376
Drink.From_cup,11375,11462
Put_something_on_table,11449,11471
Take_something_off_table,11546,11558
Drink.From_cup,11562,11625
Put_something_on_table,11628,11647
Take_something_off_table,11666,11681
Read,11741,11844
Put_something_on_table,11872,11885
Take_something_off_table,12032,12048
Drink.From_cup,12048,12129
Use_telephone,12150,12234
Put_something_on_table,12239,12271
Take_something_off_table,12449,12466
Drink.From_cup,12461,12535
Put_something_on_table,12525,12536
Take_something_off_table,12766,12781
Drink.From_cup,12780,12860
Put_something_on_table,12852,12865
Take_something_off_table,13014,13025
Drink.From_cup,13033,13120
Put_something_on_table,13116,13131
Take_something_off_table,13229,13243
Drink.From_cup,13248,13331
Walk,13351,13375
Walk,13414,13455
Dump_in_trash,13603,13662
Get_water,13782,13958
Clean_dishes.Dry_up,14464,14638
Clean_dishes,14464,14638
Walk,14852,14926
Walk,14982,15011
