event,start_frame,end_frame
Walk,14,99
Walk,138,173
Walk,257,347
Watch_TV,345,422
Walk,423,521
Walk,607,707
Walk,1106,1192
Watch_TV,1193,1465
Walk,1466,1626
Walk,1657,1727
Sit_down,1741,1827
Take_something_off_table,1814,1834
Use_glasses,1880,1918
Read,1939,3915
Get_up,3921,3947
Walk,3951,4043
Walk,4199,4241
Read,4211,4236
Read,4275,4429
Walk,4286,4457
Walk,4587,4729
Walk,4807,4846
Walk,4875,4928
Walk,5012,5073
Watch_TV,5077,5174
Walk,5174,5255
Walk,5315,5367
Sit_down,5368,5392
Take_something_off_table,5483,5499
Drink.From_cup,5496,5578
Put_something_on_table,5563,5587
Use_glasses,5642,5667
Read,5692,9050
Take_something_off_table,9081,9108
Read,9209,10580
Take_something_off_table,10947,10966
Drink.From_cup,10959,11054
Put_something_on_table,11040,11061
Take_something_off_table,11071,11083
Pour.From_bottle,11173,11238
Put_something_on_table,11301,11323
Watch_TV,11329,12465
Take_something_off_table,12488,12504
Drink.From_cup,12493,12558
Put_something_on_table,12552,12565
Get_up,12596,12614
Walk,12621,12661
Walk,12871,12941
Watch_TV,12945,13063
Walk,13064,13151
Walk,13241,13315
Walk,13419,13442
Walk,13573,13626
Watch_TV,13631,13770
Walk,13771,13829
Walk,13908,13966
Sit_down,13967,13998
Watch_TV,14182,15489
Use_glasses,15595,15655
Read,15817,23818
