event,start_frame,end_frame
Get_up,328,355
Walk,766,827
Drink.From_cup,820,888
Walk,876,986
Walk,1088,1208
Sit_down,1400,1431
Watch_TV,1423,2681
Drink.From_cup,2065,2149
Put_something_on_table,2723,2757
Use_glasses,2835,2856
Get_up,2862,2887
Walk,2905,2957
Take_pills,2984,3207
Drink.From_bottle,3311,3375
Walk,3566,3687
Sit_down,3683,3706
Read,3737,5873
Take_something_off_table,5895,5907
Drink.From_cup,5907,5991
Put_something_on_table,5984,6001
Read,6037,7556
Take_something_off_table,7578,7587
Drink.From_cup,7586,7707
Drink.From_cup,7813,7910
Put_something_on_table,7911,7930
Read,8012,10443
Read,10510,11413
Get_up,11510,11541
Use_telephone,11841,12416
Walk,12572,12636
Leave,12575,12776
Use_telephone,12584,12745
Enter,13183,13298
Walk,13298,13471
Walk,13582,13642
Sit_down,13635,13665
Use_glasses,13678,13696
Take_something_off_table,13703,13720
Drink.From_cup,13715,13869
Drink.From_cup,13951,14039
Put_something_on_table,14155,14174
Take_something_off_table,14183,14210
Read,14392,19906
Take_something_off_table,19957,19968
Drink.From_cup,19966,20059
Put_something_on_table,20034,20055
Read,20150,20210
Get_up,20229,20252
Walk,20267,20311
Sit_down,20747,20779
Use_laptop,21232,22542
Put_something_on_table,22574,22609
Read,22661,24897
Lay_down,25051,25106
Read,25102,25132
Read,25211,29862
