event,start_frame,end_frame
Walk,1914,1978
Put_something_on_table,1972,1998
Take_something_off_table,2099,2122
Drink.From_cup,2178,2249
Put_something_on_table,2242,2271
Take_something_off_table,2425,2445
Drink.From_cup,2451,2508
Eat_snack,2581,2617
Drink.From_cup,2667,2726
Drink.From_cup,2835,2918
Walk,2988,3042
Walk,4954,5020
Put_something_on_table,5015,5035
Take_something_off_table,5137,5148
Drink.From_cup,5153,5212
Put_something_on_table,5211,5227
Eat_snack,5215,5265
Take_something_off_table,5360,5373
Drink.From_cup,5383,5442
Put_something_on_table,5442,5462
Eat_snack,5485,5554
Take_something_off_table,5614,5631
Eat_snack,5761,5788
Take_something_off_table,5805,5818
Drink.From_cup,5815,5885
Drink.From_cup,5958,6040
Put_something_on_table,6042,6067
Take_something_off_table,6115,6123
Drink.From_cup,6123,6198
Drink.From_cup,6242,6307
Walk,6343,6393
Walk,7026,7059
Leave,7060,7130
