event,start_frame,end_frame
Walk,0,31
Put_something_on_table,31,46
Use_cupboard,78,647
Use_Drawer,142,595
Walk,737,768
Make_coffee,772,1921
Make_coffee.Get_water,774,917
Walk,911,934
Put_something_on_table,937,950
Take_something_off_table,1039,1058
Make_coffee.Pour_water,1086,1198
Use_cupboard,1280,2093
Use_Drawer,1317,1380
Use_Drawer,1493,2036
Put_something_on_table,1563,1586
Put_something_on_table,1643,1661
Make_coffee.Pour_grains,1760,1794
Take_something_off_table,1800,1812
Take_something_off_table,1924,1943
Take_something_off_table,2206,2236
Walk,2239,2299
Get_water,2302,2583
Put_something_on_table,2598,2613
Take_something_off_table,2631,2647
Walk,2639,2675
Put_something_on_table,2671,2683
Make_tea.Boil_water,2677,2808
Make_tea,2677,2811
Read,3098,4448
Walk,4451,4519
Take_something_off_table,4522,4539
Walk,4526,4580
Clean_dishes,4582,4641
Clean_dishes.Put_something_in_sink,4583,4640
Walk,4643,4678
Dump_in_trash,4680,4715
Walk,4717,4779
Walk,4894,4933
Clean_dishes,4935,4956
Clean_dishes.Put_something_in_sink,4937,4955
Walk,4956,5000
Read,5111,6439
Walk,6441,6486
Use_cupboard,6487,6733
Use_Drawer,6523,6664
Put_something_on_table,6753,6772
Take_something_off_table,6824,6848
Pour.From_kettle,6900,6987
Put_something_on_table,6992,7017
Insert_tea_bag,7171,7390
Walk,7466,7509
Dump_in_trash,7510,7534
Walk,7544,7588
Take_something_off_table,7603,7619
Drink.From_cup,7638,7670
Drink.From_cup,7744,7807
Read,8105,8502
Drink.From_cup,8542,8626
Drink.From_cup,8786,8859
Walk,8863,8909
Clean_dishes,8911,8934
Clean_dishes.Put_something_in_sink,8913,8932
Use_cupboard,8985,9154
Use_Drawer,9017,9091
Put_something_on_table,9202,9215
Pour.From_kettle,9295,9424
Walk,9497,9592
Walk,10353,10438
Put_something_on_table,10443,10463
Walk,10464,10502
Dump_in_trash,10505,10544
Walk,10554,10604
Take_something_off_table,10608,10623
Drink.From_cup,10624,10664
Put_something_on_table,10666,10681
Stir_coffee/tea,10696,10977
Take_something_off_table,10977,10988
Drink.From_cup,10991,11056
Put_something_on_table,11059,11073
Take_something_off_table,11167,11183
Drink.From_cup,11192,11243
Put_something_on_table,11252,11273
Walk,11355,11399
Clean_dishes,11412,11833
Clean_dishes.Put_something_in_sink,11415,11832
Clean_dishes.Clean_with_water,11476,11826
Walk,11836,11863
Take_something_off_table,11915,11929
Drink.From_cup,11934,11990
Put_something_on_table,12004,12026
Read,12078,13708
Take_something_off_table,13743,13764
Drink.From_cup,13767,13818
Put_something_on_table,13819,13836
Read,13837,13902
