event,start_frame,end_frame
Enter,110,120
Walk,115,144
Use_fridge,146,244
Put_something_on_table,288,300
Use_Drawer,302,383
Use_Drawer,469,494
Use_Drawer,580,766
Put_something_on_table,664,681
Take_something_off_table,793,806
Put_something_on_table,817,827
Take_something_off_table,859,876
Walk,877,900
Walk,928,951
Put_something_on_table,953,968
Put_something_on_table,1268,1278
Cook,1319,8948
Cook.Cut,1324,3225
Walk,3225,3273
Walk,3514,3555
Put_something_on_table,3557,3568
Cook.Cut,3583,3865
Cook.Cut,3940,3979
Cook.Cut,4016,4071
Cook.Cut,4097,4146
Cook.Cut,4171,4408
Take_something_off_table,4453,4466
Put_something_on_table,4555,4569
Cook.Cut,4603,5093
Take_something_off_table,5104,5114
Put_something_on_table,5168,5182
Take_something_off_table,5232,5243
Walk,5252,5295
Walk,5317,5331
Put_something_on_table,5333,5344
Cook.Use_stove,5364,5404
Use_Drawer,5455,5544
Cook.Stir,5598,5714
Walk,5733,5757
Walk,5777,5828
Take_something_off_table,6123,6139
Walk,6152,6187
Walk,6221,6287
Dump_in_trash,6289,6434
Walk,6437,6467
Walk,6511,6535
Cook.Stir,6541,6671
Use_Drawer,6721,6760
Walk,6790,6817
Cook.Use_oven,6820,7061
Cook.Use_oven,7196,7267
Walk,7296,7328
Cook.Stir,7336,7700
Walk,7716,7739
Cook.Use_oven,7744,7906
Walk,7947,7974
Cook.Stir,7987,8080
Walk,8111,8138
Walk,8224,8261
Walk,8284,8318
Wipe_table,8320,8653
Walk,8554,8573
Walk,8596,8622
Walk,8661,8682
Walk,8718,8768
Cook.Stir,8769,8946
Walk,8950,8962
Use_cupboard,9089,9117
Use_cupboard,9200,9609
Use_Drawer,9259,9569
Take_pills,9335,9529
Use_fridge,9631,10082
Walk,9730,9749
Put_something_on_table,9767,9779
Take_something_off_table,9814,9826
Pour.From_bottle,9827,9877
Put_something_on_table,9878,9887
Take_something_off_table,9915,9926
Walk,9931,9954
Walk,10084,10117
Eat_snack,10156,10173
Take_something_off_table,10173,10180
Drink.From_cup,10182,10226
Drink.From_cup,10242,10293
Put_something_on_table,10313,10323
Take_something_off_table,10380,10392
Put_something_on_table,10537,10548
Put_something_on_table,10591,10603
Take_something_off_table,10604,10611
Walk,10622,10644
Use_fridge,10646,10754
Take_something_off_table,10801,10812
Cook,10903,13204
Cook.Stir,10907,11025
Put_something_on_table,11044,11056
Cook.Use_oven,11082,11206
Take_something_off_table,11244,11261
Eat_snack,11375,11435
Walk,11473,11514
Dump_in_trash,11518,11550
Walk,11562,11627
Cook.Stir,11631,11929
Eat_snack,11802,11842
Take_something_off_table,11975,11984
Drink.From_cup,11986,12022
Put_something_on_table,12025,12036
Cook.Stir,12114,12382
Use_Drawer,12454,12610
Put_something_on_table,12523,12533
Take_something_off_table,12662,12675
Drink.From_cup,12678,12733
Drink.From_cup,12742,12777
Put_something_on_table,12778,12787
Cook.Stir,12842,12948
Walk,12950,12973
Cook.Use_oven,12982,13130
Walk,13150,13176
Take_something_off_table,13188,13202
Walk,13501,13528
Walk,13571,13595
Take_something_off_table,13614,13625
Walk,13628,13653
Leave,13646,13655
Enter,14177,14190
Walk,14182,14218
Walk,14240,14275
Use_fridge,14276,14395
Walk,14403,14431
Pour.From_bottle,14469,14516
Walk,14552,14590
Use_fridge,14591,14684
Walk,14711,14744
Take_something_off_table,14745,14755
Drink.From_cup,14766,14810
