event,start_frame,end_frame
Walk,0,60
Enter,0,16
Put_something_on_table,61,72
Take_something_off_table,217,231
Put_something_on_table,278,303
Sit_down,420,453
Use_laptop,493,8890
Take_something_off_table,1261,1272
Drink.From_cup,1279,1315
Put_something_on_table,1317,1326
Eat_snack,1365,1409
Eat_snack,2019,2057
Eat_snack,2470,2506
Take_something_off_table,2751,2762
Drink.From_cup,2763,2801
Put_something_on_table,2803,2813
Eat_snack,5101,5161
Take_something_off_table,5183,5197
Drink.From_cup,5200,5233
Put_something_on_table,5234,5244
Take_something_off_table,5790,5804
Drink.From_cup,5811,5856
Put_something_on_table,5856,5869
Eat_snack,6121,6158
Take_something_off_table,6188,6197
Drink.From_cup,6203,6237
Put_something_on_table,6239,6247
Get_up,8895,8926
Walk,8931,8971
Use_cupboard,8958,9025
Walk,9055,9090
Pour.From_bottle,9148,9195
Walk,9245,9285
Use_cupboard,9283,9352
Walk,9371,9420
Sit_down,9428,9470
Use_laptop,9476,15868
Take_something_off_table,10474,10486
Drink.From_cup,10490,10525
Put_something_on_table,10525,10535
Eat_snack,11539,11592
Eat_snack,12182,12226
Eat_snack,12414,12458
Eat_snack,13153,13191
Eat_snack,13754,13768
Eat_snack,13782,13802
Get_up,15870,15902
Walk,15920,15966
Use_cupboard,15968,16048
Walk,16079,16123
Pour.From_bottle,16156,16205
Walk,16276,16322
Use_cupboard,16323,16392
Walk,16416,16441
Take_something_off_table,16691,16704
Put_something_on_table,16743,16758
Walk,16854,16902
Take_something_off_table,16917,16927
Walk,16950,16993
Put_something_on_table,16994,17002
Sit_down,17019,17063
Read,17109,17555
Take_something_off_table,17578,17590
Get_up,17597,17620
Walk,17621,17655
Take_something_off_table,17657,17675
Walk,17693,17730
Take_something_off_table,17794,17806
Put_something_on_table,17822,17834
Sit_down,17894,17914
Take_something_off_table,17989,17999
Drink.From_cup,18001,18035
Put_something_on_table,18036,18047
Use_laptop,18052,30582
Drink.From_cup,25911,25964
