event,start_frame,end_frame
Enter,47,58
Walk,53,77
Put_something_on_table,78,91
Use_cupboard,128,703
Use_Drawer,198,636
Make_coffee,781,1970
Make_coffee.Get_water,790,982
Put_something_on_table,983,995
Take_something_off_table,1098,1108
Make_coffee.Pour_water,1111,1226
Use_cupboard,1330,2142
Use_Drawer,1552,2086
Put_something_on_table,1622,1635
Make_coffee.Pour_grains,1741,1898
Take_something_off_table,1971,1984
Make_tea,2264,2835
Take_something_off_table,2265,2275
Put_something_on_table,2711,2723
Make_tea.Boil_water,2725,2832
Read,3141,4498
Walk,4518,4555
Walk,4587,4640
Walk,4682,4721
Dump_in_trash,4722,4759
Walk,4769,4821
Walk,4948,5002
Walk,5010,5048
Read,5133,6494
Walk,6497,6537
Use_cupboard,6539,6777
Use_Drawer,6576,6695
Put_something_on_table,6807,6820
Take_something_off_table,6876,6889
Pour.From_kettle,6948,7014
Put_something_on_table,7037,7050
Insert_tea_bag,7235,7412
Walk,7511,7554
Dump_in_trash,7557,7581
Walk,7592,7633
Take_something_off_table,7643,7653
Drink.From_cup,7674,7715
Drink.From_cup,7794,7858
Read,8077,8569
Drink.From_cup,8603,8660
Drink.From_cup,8859,8906
Use_cupboard,9021,9205
Put_something_on_table,9273,9283
Pour.From_kettle,9342,9458
Walk,9549,9578
Walk,9606,9656
Put_something_on_table,9657,9665
Stir_coffee/tea,10176,10289
Take_something_off_table,10358,10369
Walk,10377,10434
Walk,10462,10502
Put_something_on_table,10498,10506
Walk,10524,10569
Dump_in_trash,10573,10598
Walk,10604,10649
Take_something_off_table,10657,10668
Drink.From_cup,10670,10709
Put_something_on_table,10709,10729
Stir_coffee/tea,10755,11013
Take_something_off_table,11025,11038
Drink.From_cup,11039,11089
Put_something_on_table,11090,11104
Take_something_off_table,11233,11242
Drink.From_cup,11245,11290
Put_something_on_table,11290,11302
Take_something_off_table,11960,11975
Drink.From_cup,11981,12034
Put_something_on_table,12035,12049
Read,12147,12806
Take_something_off_table,12777,12791
Drink.From_cup,12807,12840
Put_something_on_table,12841,12858
Read,12845,13768
Take_something_off_table,13792,13807
Drink.From_cup,13810,13861
Put_something_on_table,13863,13876
Read,13879,13945
