event,start_frame,end_frame
Enter,0,17
Walk,11,100
Walk,195,260
Pour.From_bottle,269,330
Walk,361,400
Walk,492,530
Sit_down,532,569
Take_something_off_table,609,620
Drink.From_cup,629,661
Put_something_on_table,664,676
Read,740,1425
Get_up,1477,1502
Walk,1507,1538
Take_something_off_table,1545,1555
Walk,1576,1601
Put_something_on_table,1631,1640
Sit_down,2068,2090
Use_laptop,2128,8510
Take_something_off_table,4430,4439
Drink.From_cup,4441,4483
Put_something_on_table,4486,4495
Take_something_off_table,6782,6793
Drink.From_cup,6795,6822
Put_something_on_table,6834,6845
Take_something_off_table,8416,8426
Drink.From_cup,8427,8473
Put_something_on_table,8474,8483
Take_something_off_table,8580,8589
Put_something_on_table,8593,8602
Read,8603,11244
Get_up,11283,11313
Walk,11314,11343
Use_cupboard,11347,11597
Take_pills,11432,11533
Walk,11601,11629
Sit_down,11675,11697
Take_something_off_table,11711,11718
Drink.From_cup,11718,11757
Drink.From_cup,11782,11807
Put_something_on_table,11812,11823
Read,11881,12112
Take_something_off_table,12113,12120
Put_something_on_table,12121,12133
Get_up,12154,12171
Take_something_off_table,12314,12330
Walk,12337,12385
Put_something_on_table,12386,12399
Walk,12450,12483
Sit_down,12534,12559
Read,12609,12640
Take_something_off_table,12625,12636
Drink.From_cup,12644,12679
Put_something_on_table,12682,12697
Read,12713,15467
Take_something_off_table,15199,15210
Drink.From_cup,15212,15241
Put_something_on_table,15247,15260
Get_up,15396,15416
Walk,15468,15501
Use_cupboard,15507,15603
Walk,15635,15668
Put_something_on_table,15737,15751
Take_something_off_table,15905,15915
Put_something_on_table,15920,15933
Pour.From_bottle,15982,16052
Take_something_off_table,16113,16123
Walk,16132,16147
Use_cupboard,16152,16229
Walk,16262,16294
Sit_down,16315,16344
Take_something_off_table,16384,16395
Drink.From_cup,16414,16445
Put_something_on_table,16447,16457
Read,16478,17884
Take_something_off_table,17647,17656
Drink.From_cup,17663,17696
Put_something_on_table,17698,17711
Use_glasses,17885,17965
Read,17966,19514
Take_something_off_table,18481,18494
Drink.From_cup,18495,18536
Put_something_on_table,18541,18553
Take_something_off_table,19190,19205
Drink.From_cup,19212,19257
Put_something_on_table,19259,19271
Get_up,19490,19515
Walk,19522,19563
Use_cupboard,19564,19668
Walk,19688,19745
Put_something_on_table,19785,19799
Sit_down,19811,19848
Read,19873,22876
Take_something_off_table,20647,20662
Drink.From_cup,20668,20706
Put_something_on_table,20708,20720
Get_up,22879,22901
Take_something_off_table,22909,22922
Walk,22923,22966
Use_cupboard,22969,23084
Walk,23095,23118
Pour.From_bottle,23210,23262
Walk,23329,23357
Use_cupboard,23364,23457
Walk,23462,23516
Sit_down,23525,23583
Take_something_off_table,23625,23639
Drink.From_cup,23640,23687
Put_something_on_table,23689,23703
Read,23717,25182
Take_something_off_table,25187,25199
Drink.From_cup,25200,25240
Put_something_on_table,25240,25254
Read,25256,26894
Take_something_off_table,26963,26975
Drink.From_cup,26976,27022
Put_something_on_table,27023,27037
Read,27038,29870
Take_something_off_table,29872,29884
Drink.From_cup,29886,29939
Put_something_on_table,29940,29953
Read,29954,33817
Take_something_off_table,33819,33830
Drink.From_cup,33832,33867
Put_something_on_table,33869,33883
Read,33933,35820
Take_something_off_table,35821,35836
Drink.From_cup,35838,35875
Put_something_on_table,35880,35889
Read,35891,36343
