,captions
0,Put_something_on_table
1,Put_something_on_table
2,Put_something_on_table
3,Put_something_on_table
4,Put_something_on_table
5,Put_something_on_table
6,Put_something_on_table
7,Put_something_on_table
8,Put_something_on_table
9,Put_something_on_table
10,Put_something_on_table
11,Put_something_on_table
12,Put_something_on_table
13,Put_something_on_table
14,Put_something_on_table
15,Put_something_on_table
16,Watch_TV
17,Watch_TV
18,Watch_TV
19,Watch_TV
20,Watch_TV
21,Watch_TV
22,Watch_TV
23,Watch_TV
24,Watch_TV
25,Watch_TV
26,Watch_TV
27,Watch_TV
28,Watch_TV
29,Watch_TV
30,Watch_TV
31,Watch_TV
32,Put_something_on_table
33,Put_something_on_table
34,Put_something_on_table
35,Put_something_on_table
36,Put_something_on_table
37,Put_something_on_table
38,Put_something_on_table
39,Put_something_on_table
40,Put_something_on_table
41,Put_something_on_table
42,Put_something_on_table
43,Put_something_on_table
44,Put_something_on_table
45,Put_something_on_table
46,Put_something_on_table
47,Put_something_on_table
48,Read
49,Read
50,Read
51,Read
52,Read
53,Read
54,Read
55,Read
56,Read
57,Read
58,Read
59,Read
60,Read
61,Read
62,Read
63,Read
64,Read
65,Read
66,Read
67,Read
68,Read
69,Read
70,Read
71,Read
72,Read
73,Read
74,Read
75,Read
76,Read
77,Read
78,Read
79,Read
80,Read
81,Read
82,Read
83,Read
84,Read
85,Read
86,Read
87,Read
88,Read
89,Read
90,Read
91,Read
92,Read
93,Read
94,Read
95,Read
