,captions
0,Put_something_on_table
1,Put_something_on_table
2,Put_something_on_table
3,Put_something_on_table
4,Put_something_on_table
5,Put_something_on_table
6,Put_something_on_table
7,Put_something_on_table
8,Put_something_on_table
9,Put_something_on_table
10,Put_something_on_table
11,Put_something_on_table
12,Put_something_on_table
13,Put_something_on_table
14,Put_something_on_table
15,Put_something_on_table
16,Watch_TV
17,Watch_TV
18,Watch_TV
19,Watch_TV
20,Watch_TV
21,Watch_TV
22,Watch_TV
23,Watch_TV
24,Watch_TV
25,Watch_TV
26,Watch_TV
27,Watch_TV
28,Watch_TV
29,Watch_TV
30,Watch_TV
31,Watch_TV
32,Watch_TV
33,Watch_TV
34,Watch_TV
35,Watch_TV
36,Watch_TV
37,Watch_TV
38,Watch_TV
39,Watch_TV
40,Watch_TV
41,Watch_TV
42,Watch_TV
43,Watch_TV
44,Watch_TV
45,Watch_TV
46,Watch_TV
47,Watch_TV
48,Get_up
49,Get_up
50,Get_up
51,Get_up
52,Get_up
53,Get_up
54,Get_up
55,Get_up
56,Get_up
57,Get_up
58,Get_up
59,Get_up
60,Get_up
61,Get_up
62,Get_up
63,Get_up
64,Get_up
65,Get_up
66,Get_up
67,Get_up
68,Get_up
69,Get_up
70,Get_up
71,Get_up
72,Get_up
73,Get_up
74,Get_up
75,Get_up
76,Get_up
77,Get_up
78,Get_up
79,Get_up
80,Walk
81,Walk
82,Walk
83,Walk
84,Walk
85,Walk
86,Walk
87,Walk
88,Walk
89,Walk
90,Walk
91,Walk
92,Walk
93,Walk
94,Walk
95,Walk
