,captions
0,Enter
1,Enter
2,Enter
3,Enter
4,Enter
5,Enter
6,Enter
7,Enter
8,Enter
9,Enter
10,Enter
11,Enter
12,Enter
13,Enter
14,Enter
15,Enter
16,Enter
17,Enter
18,Enter
19,Enter
20,Enter
21,Enter
22,Enter
23,Enter
24,Enter
25,Enter
26,Enter
27,Enter
28,Enter
29,Enter
30,Enter
31,Enter
32,Enter
33,Enter
34,Enter
35,Enter
36,Enter
37,Enter
38,Enter
39,Enter
40,Enter
41,Enter
42,Enter
43,Enter
44,Enter
45,Enter
46,Enter
47,Enter
48,Leave
49,Leave
50,Leave
51,Leave
52,Leave
53,Leave
54,Leave
55,Leave
56,Leave
57,Leave
58,Leave
59,Leave
60,Leave
61,Leave
62,Leave
63,Leave
64,Leave
65,Leave
66,Leave
67,Leave
68,Leave
69,Leave
70,Leave
71,Leave
72,Leave
73,Leave
74,Leave
75,Leave
76,Leave
77,Leave
78,Leave
79,Leave
80,Read
81,Read
82,Read
83,Read
84,Read
85,Read
86,Read
87,Read
88,Read
89,Read
90,Read
91,Read
92,Read
93,Read
94,Read
95,Read
