,captions
0,Sit_down
1,Sit_down
2,Sit_down
3,Sit_down
4,Sit_down
5,Sit_down
6,Sit_down
7,Sit_down
8,Sit_down
9,Sit_down
10,Sit_down
11,Sit_down
12,Sit_down
13,Sit_down
14,Sit_down
15,Sit_down
16,Use_laptop
17,Use_laptop
18,Use_laptop
19,Use_laptop
20,Use_laptop
21,Use_laptop
22,Use_laptop
23,Use_laptop
24,Use_laptop
25,Use_laptop
26,Use_laptop
27,Use_laptop
28,Use_laptop
29,Use_laptop
30,Use_laptop
31,Use_laptop
32,Use_laptop
33,Use_laptop
34,Use_laptop
35,Use_laptop
36,Use_laptop
37,Use_laptop
38,Use_laptop
39,Use_laptop
40,Use_laptop
41,Use_laptop
42,Use_laptop
43,Use_laptop
44,Use_laptop
45,Use_laptop
46,Use_laptop
47,Use_laptop
48,Read
49,Read
50,Read
51,Read
52,Read
53,Read
54,Read
55,Read
56,Read
57,Read
58,Read
59,Read
60,Read
61,Read
62,Read
63,Read
64,Read
65,Read
66,Read
67,Read
68,Read
69,Read
70,Read
71,Read
72,Read
73,Read
74,Read
75,Read
76,Read
77,Read
78,Read
79,Read
80,Read
81,Read
82,Read
83,Read
84,Read
85,Read
86,Read
87,Read
88,Read
89,Read
90,Read
91,Read
92,Read
93,Read
94,Read
95,Read
