,captions
0,Use_fridge
1,Use_fridge
2,Use_fridge
3,Use_fridge
4,Use_fridge
5,Use_fridge
6,Use_fridge
7,Use_fridge
8,Use_fridge
9,Use_fridge
10,Use_fridge
11,Use_fridge
12,Use_fridge
13,Use_fridge
14,Use_fridge
15,Use_fridge
16,Enter
17,Enter
18,Enter
19,Enter
20,Enter
21,Enter
22,Enter
23,Enter
24,Enter
25,Enter
26,Enter
27,Enter
28,Enter
29,Enter
30,Enter
31,Enter
32,Enter
33,Enter
34,Enter
35,Enter
36,Enter
37,Enter
38,Enter
39,Enter
40,Enter
41,Enter
42,Enter
43,Enter
44,Enter
45,Enter
46,Enter
47,Enter
48,Enter
49,Enter
50,Enter
51,Enter
52,Enter
53,Enter
54,Enter
55,Enter
56,Enter
57,Enter
58,Enter
59,Enter
60,Enter
61,Enter
62,Enter
63,Enter
64,Use_fridge
65,Use_fridge
66,Use_fridge
67,Use_fridge
68,Use_fridge
69,Use_fridge
70,Use_fridge
71,Use_fridge
72,Use_fridge
73,Use_fridge
74,Use_fridge
75,Use_fridge
76,Use_fridge
77,Use_fridge
78,Use_fridge
79,Use_fridge
80,Use_fridge
81,Use_fridge
82,Use_fridge
83,Use_fridge
84,Use_fridge
85,Use_fridge
86,Use_fridge
87,Use_fridge
88,Use_fridge
89,Use_fridge
90,Use_fridge
91,Use_fridge
92,Use_fridge
93,Use_fridge
94,Use_fridge
95,Use_fridge
96,Walk
97,Walk
98,Walk
99,Walk
100,Walk
101,Walk
102,Walk
103,Walk
104,Walk
105,Walk
106,Walk
107,Walk
108,Walk
109,Walk
110,Walk
111,Walk
112,Walk
113,Walk
114,Walk
115,Walk
116,Walk
117,Walk
118,Walk
119,Walk
120,Walk
121,Walk
122,Walk
123,Walk
124,Walk
125,Walk
126,Walk
127,Walk
128,Walk
129,Walk
130,Walk
131,Walk
132,Walk
133,Walk
134,Walk
135,Walk
136,Walk
137,Walk
138,Walk
139,Walk
140,Walk
141,Walk
142,Walk
143,Walk
144,Walk
145,Walk
146,Walk
147,Walk
148,Walk
149,Walk
150,Walk
151,Walk
152,Walk
153,Walk
154,Walk
155,Walk
156,Walk
157,Walk
158,Walk
159,Walk
160,Take_something_off_table
161,Take_something_off_table
162,Take_something_off_table
163,Take_something_off_table
164,Take_something_off_table
165,Take_something_off_table
166,Take_something_off_table
167,Take_something_off_table
168,Take_something_off_table
169,Take_something_off_table
170,Take_something_off_table
171,Take_something_off_table
172,Take_something_off_table
173,Take_something_off_table
174,Take_something_off_table
175,Take_something_off_table
176,Walk
177,Walk
178,Walk
179,Walk
180,Walk
181,Walk
182,Walk
183,Walk
184,Walk
185,Walk
186,Walk
187,Walk
188,Walk
189,Walk
190,Walk
191,Walk
192,Cook.Stir
193,Cook.Stir
194,Cook.Stir
195,Cook.Stir
196,Cook.Stir
197,Cook.Stir
198,Cook.Stir
199,Cook.Stir
200,Cook.Stir
201,Cook.Stir
202,Cook.Stir
203,Cook.Stir
204,Cook.Stir
205,Cook.Stir
206,Cook.Stir
207,Cook.Stir
208,Cook.Stir
209,Cook.Stir
210,Cook.Stir
211,Cook.Stir
212,Cook.Stir
213,Cook.Stir
214,Cook.Stir
215,Cook.Stir
216,Cook.Stir
217,Cook.Stir
218,Cook.Stir
219,Cook.Stir
220,Cook.Stir
221,Cook.Stir
222,Cook.Stir
223,Cook.Stir
224,Cook.Stir
225,Cook.Stir
226,Cook.Stir
227,Cook.Stir
228,Cook.Stir
229,Cook.Stir
230,Cook.Stir
231,Cook.Stir
232,Cook.Stir
233,Cook.Stir
234,Cook.Stir
235,Cook.Stir
236,Cook.Stir
237,Cook.Stir
238,Cook.Stir
239,Cook.Stir
240,Cook.Stir
241,Cook.Stir
242,Cook.Stir
243,Cook.Stir
244,Cook.Stir
245,Cook.Stir
246,Cook.Stir
247,Cook.Stir
248,Cook.Stir
249,Cook.Stir
250,Cook.Stir
251,Cook.Stir
252,Cook.Stir
253,Cook.Stir
254,Cook.Stir
255,Cook.Stir
256,Cook.Stir
257,Cook.Stir
258,Cook.Stir
259,Cook.Stir
260,Cook.Stir
261,Cook.Stir
262,Cook.Stir
263,Cook.Stir
264,Cook.Stir
265,Cook.Stir
266,Cook.Stir
267,Cook.Stir
268,Cook.Stir
269,Cook.Stir
270,Cook.Stir
271,Cook.Stir
272,Cook.Stir
273,Cook.Stir
274,Cook.Stir
275,Cook.Stir
276,Cook.Stir
277,Cook.Stir
278,Cook.Stir
279,Cook.Stir
280,Cook.Stir
281,Cook.Stir
282,Cook.Stir
283,Cook.Stir
284,Cook.Stir
285,Cook.Stir
286,Cook.Stir
287,Cook.Stir
288,Cook.Stir
289,Cook.Stir
290,Cook.Stir
291,Cook.Stir
292,Cook.Stir
293,Cook.Stir
294,Cook.Stir
295,Cook.Stir
296,Cook.Stir
297,Cook.Stir
298,Cook.Stir
299,Cook.Stir
300,Cook.Stir
301,Cook.Stir
302,Cook.Stir
303,Cook.Stir
304,Cook.Stir
305,Cook.Stir
306,Cook.Stir
307,Cook.Stir
308,Cook.Stir
309,Cook.Stir
310,Cook.Stir
311,Cook.Stir
312,Cook.Stir
313,Cook.Stir
314,Cook.Stir
315,Cook.Stir
316,Cook.Stir
317,Cook.Stir
318,Cook.Stir
319,Cook.Stir
320,Cook.Stir
321,Cook.Stir
322,Cook.Stir
323,Cook.Stir
324,Cook.Stir
325,Cook.Stir
326,Cook.Stir
327,Cook.Stir
328,Cook.Stir
329,Cook.Stir
330,Cook.Stir
331,Cook.Stir
332,Cook.Stir
333,Cook.Stir
334,Cook.Stir
335,Cook.Stir
336,Cook.Stir
337,Cook.Stir
338,Cook.Stir
339,Cook.Stir
340,Cook.Stir
341,Cook.Stir
342,Cook.Stir
343,Cook.Stir
344,Cook.Stir
345,Cook.Stir
346,Cook.Stir
347,Cook.Stir
348,Cook.Stir
349,Cook.Stir
350,Cook.Stir
351,Cook.Stir
352,Cook.Stir
353,Cook.Stir
354,Cook.Stir
355,Cook.Stir
356,Cook.Stir
357,Cook.Stir
358,Cook.Stir
359,Cook.Stir
360,Cook.Stir
361,Cook.Stir
362,Cook.Stir
363,Cook.Stir
364,Cook.Stir
365,Cook.Stir
366,Cook.Stir
367,Cook.Stir
368,Cook.Stir
369,Cook.Stir
370,Cook.Stir
371,Cook.Stir
372,Cook.Stir
373,Cook.Stir
374,Cook.Stir
375,Cook.Stir
376,Cook.Stir
377,Cook.Stir
378,Cook.Stir
379,Cook.Stir
380,Cook.Stir
381,Cook.Stir
382,Cook.Stir
383,Cook.Stir
384,Cook.Stir
385,Cook.Stir
386,Cook.Stir
387,Cook.Stir
388,Cook.Stir
389,Cook.Stir
390,Cook.Stir
391,Cook.Stir
392,Cook.Stir
393,Cook.Stir
394,Cook.Stir
395,Cook.Stir
396,Cook.Stir
397,Cook.Stir
398,Cook.Stir
399,Cook.Stir
400,Put_something_on_table
401,Put_something_on_table
402,Put_something_on_table
403,Put_something_on_table
404,Put_something_on_table
405,Put_something_on_table
406,Put_something_on_table
407,Put_something_on_table
408,Put_something_on_table
409,Put_something_on_table
410,Put_something_on_table
411,Put_something_on_table
412,Put_something_on_table
413,Put_something_on_table
414,Put_something_on_table
415,Put_something_on_table
416,Take_something_off_table
417,Take_something_off_table
418,Take_something_off_table
419,Take_something_off_table
420,Take_something_off_table
421,Take_something_off_table
422,Take_something_off_table
423,Take_something_off_table
424,Take_something_off_table
425,Take_something_off_table
426,Take_something_off_table
427,Take_something_off_table
428,Take_something_off_table
429,Take_something_off_table
430,Take_something_off_table
431,Take_something_off_table
432,Cook.Cut
433,Cook.Cut
434,Cook.Cut
435,Cook.Cut
436,Cook.Cut
437,Cook.Cut
438,Cook.Cut
439,Cook.Cut
440,Cook.Cut
441,Cook.Cut
442,Cook.Cut
443,Cook.Cut
444,Cook.Cut
445,Cook.Cut
446,Cook.Cut
447,Cook.Cut
448,Cook.Cut
449,Cook.Cut
450,Cook.Cut
451,Cook.Cut
452,Cook.Cut
453,Cook.Cut
454,Cook.Cut
455,Cook.Cut
456,Cook.Cut
457,Cook.Cut
458,Cook.Cut
459,Cook.Cut
460,Cook.Cut
461,Cook.Cut
462,Cook.Cut
463,Cook.Cut
464,Cook.Cut
465,Cook.Cut
466,Cook.Cut
467,Cook.Cut
468,Cook.Cut
469,Cook.Cut
470,Cook.Cut
471,Cook.Cut
472,Cook.Cut
473,Cook.Cut
474,Cook.Cut
475,Cook.Cut
476,Cook.Cut
477,Cook.Cut
478,Cook.Cut
479,Cook.Cut
480,Cook.Cut
481,Cook.Cut
482,Cook.Cut
483,Cook.Cut
484,Cook.Cut
485,Cook.Cut
486,Cook.Cut
487,Cook.Cut
488,Cook.Cut
489,Cook.Cut
490,Cook.Cut
491,Cook.Cut
492,Cook.Cut
493,Cook.Cut
494,Cook.Cut
495,Cook.Cut
496,Cook.Cut
497,Cook.Cut
498,Cook.Cut
499,Cook.Cut
500,Cook.Cut
501,Cook.Cut
502,Cook.Cut
503,Cook.Cut
504,Cook.Cut
505,Cook.Cut
506,Cook.Cut
507,Cook.Cut
508,Cook.Cut
509,Cook.Cut
510,Cook.Cut
511,Cook.Cut
512,Cook.Cut
513,Cook.Cut
514,Cook.Cut
515,Cook.Cut
516,Cook.Cut
517,Cook.Cut
518,Cook.Cut
519,Cook.Cut
520,Cook.Cut
521,Cook.Cut
522,Cook.Cut
523,Cook.Cut
524,Cook.Cut
525,Cook.Cut
526,Cook.Cut
527,Cook.Cut
528,Cook.Cut
529,Cook.Cut
530,Cook.Cut
531,Cook.Cut
532,Cook.Cut
533,Cook.Cut
534,Cook.Cut
535,Cook.Cut
536,Cook.Cut
537,Cook.Cut
538,Cook.Cut
539,Cook.Cut
540,Cook.Cut
541,Cook.Cut
542,Cook.Cut
543,Cook.Cut
544,Cook.Cut
545,Cook.Cut
546,Cook.Cut
547,Cook.Cut
548,Cook.Cut
549,Cook.Cut
550,Cook.Cut
551,Cook.Cut
552,Cook.Cut
553,Cook.Cut
554,Cook.Cut
555,Cook.Cut
556,Cook.Cut
557,Cook.Cut
558,Cook.Cut
559,Cook.Cut
560,Cook.Cut
561,Cook.Cut
562,Cook.Cut
563,Cook.Cut
564,Cook.Cut
565,Cook.Cut
566,Cook.Cut
567,Cook.Cut
568,Cook.Cut
569,Cook.Cut
570,Cook.Cut
571,Cook.Cut
572,Cook.Cut
573,Cook.Cut
574,Cook.Cut
575,Cook.Cut
576,Cook.Cut
577,Cook.Cut
578,Cook.Cut
579,Cook.Cut
580,Cook.Cut
581,Cook.Cut
582,Cook.Cut
583,Cook.Cut
584,Cook.Cut
585,Cook.Cut
586,Cook.Cut
587,Cook.Cut
588,Cook.Cut
589,Cook.Cut
590,Cook.Cut
591,Cook.Cut
592,Cook.Cut
593,Cook.Cut
594,Cook.Cut
595,Cook.Cut
596,Cook.Cut
