,captions
0,Sit_down
1,Sit_down
2,Sit_down
3,Sit_down
4,Sit_down
5,Sit_down
6,Sit_down
7,Sit_down
8,Sit_down
9,Sit_down
10,Sit_down
11,Sit_down
12,Sit_down
13,Sit_down
14,Sit_down
15,Sit_down
16,Use_laptop
17,Use_laptop
18,Use_laptop
19,Use_laptop
20,Use_laptop
21,Use_laptop
22,Use_laptop
23,Use_laptop
24,Use_laptop
25,Use_laptop
26,Use_laptop
27,Use_laptop
28,Use_laptop
29,Use_laptop
30,Use_laptop
31,Use_laptop
32,Use_laptop
33,Use_laptop
34,Use_laptop
35,Use_laptop
36,Use_laptop
37,Use_laptop
38,Use_laptop
39,Use_laptop
40,Use_laptop
41,Use_laptop
42,Use_laptop
43,Use_laptop
44,Use_laptop
45,Use_laptop
46,Use_laptop
47,Use_laptop
48,Use_telephone
49,Use_telephone
50,Use_telephone
51,Use_telephone
52,Use_telephone
53,Use_telephone
54,Use_telephone
55,Use_telephone
56,Use_telephone
57,Use_telephone
58,Use_telephone
59,Use_telephone
60,Use_telephone
61,Use_telephone
62,Use_telephone
63,Use_telephone
64,Use_telephone
65,Use_telephone
66,Use_telephone
67,Use_telephone
68,Use_telephone
69,Use_telephone
70,Use_telephone
71,Use_telephone
72,Use_telephone
73,Use_telephone
74,Use_telephone
75,Use_telephone
76,Use_telephone
77,Use_telephone
78,Use_telephone
79,Use_telephone
80,Use_telephone
81,Use_telephone
82,Use_telephone
83,Use_telephone
84,Use_telephone
85,Use_telephone
86,Use_telephone
87,Use_telephone
88,Use_telephone
89,Use_telephone
90,Use_telephone
91,Use_telephone
92,Use_telephone
93,Use_telephone
94,Use_telephone
95,Use_telephone
