,captions
0,Watch_TV
1,Watch_TV
2,Watch_TV
3,Watch_TV
4,Watch_TV
5,Watch_TV
6,Watch_TV
7,Watch_TV
8,Watch_TV
9,Watch_TV
10,Watch_TV
11,Watch_TV
12,Watch_TV
13,Watch_TV
14,Watch_TV
15,Watch_TV
16,Watch_TV
17,Watch_TV
18,Watch_TV
19,Watch_TV
20,Watch_TV
21,Watch_TV
22,Watch_TV
23,Watch_TV
24,Watch_TV
25,Watch_TV
26,Watch_TV
27,Watch_TV
28,Watch_TV
29,Watch_TV
30,Watch_TV
31,Watch_TV
32,Watch_TV
33,Watch_TV
34,Watch_TV
35,Watch_TV
36,Watch_TV
37,Watch_TV
38,Watch_TV
39,Watch_TV
40,Watch_TV
41,Watch_TV
42,Watch_TV
43,Watch_TV
44,Watch_TV
45,Watch_TV
46,Watch_TV
47,Watch_TV
48,Watch_TV
49,Watch_TV
50,Watch_TV
51,Watch_TV
52,Watch_TV
53,Watch_TV
54,Watch_TV
55,Watch_TV
56,Watch_TV
57,Watch_TV
58,Watch_TV
59,Watch_TV
60,Watch_TV
61,Watch_TV
62,Watch_TV
63,Watch_TV
64,Take_pills
65,Take_pills
66,Take_pills
67,Take_pills
68,Take_pills
69,Take_pills
70,Take_pills
71,Take_pills
72,Take_pills
73,Take_pills
74,Take_pills
75,Take_pills
76,Take_pills
77,Take_pills
78,Take_pills
79,Take_pills
80,Watch_TV
81,Watch_TV
82,Watch_TV
83,Watch_TV
84,Watch_TV
85,Watch_TV
86,Watch_TV
87,Watch_TV
88,Watch_TV
89,Watch_TV
90,Watch_TV
91,Watch_TV
92,Watch_TV
93,Watch_TV
94,Watch_TV
95,Watch_TV
96,Watch_TV
97,Watch_TV
98,Watch_TV
99,Watch_TV
100,Watch_TV
101,Watch_TV
102,Watch_TV
103,Watch_TV
104,Watch_TV
105,Watch_TV
106,Watch_TV
107,Watch_TV
108,Watch_TV
109,Watch_TV
110,Watch_TV
111,Watch_TV
112,Watch_TV
113,Watch_TV
114,Watch_TV
115,Watch_TV
116,Watch_TV
117,Watch_TV
118,Watch_TV
119,Watch_TV
120,Watch_TV
121,Watch_TV
122,Watch_TV
123,Watch_TV
124,Watch_TV
125,Watch_TV
126,Watch_TV
127,Watch_TV
128,Drink.From_cup
129,Drink.From_cup
130,Drink.From_cup
131,Drink.From_cup
132,Drink.From_cup
133,Drink.From_cup
134,Drink.From_cup
135,Drink.From_cup
136,Drink.From_cup
137,Drink.From_cup
138,Drink.From_cup
139,Drink.From_cup
140,Drink.From_cup
141,Drink.From_cup
142,Drink.From_cup
143,Drink.From_cup
144,Watch_TV
145,Watch_TV
146,Watch_TV
147,Watch_TV
148,Watch_TV
149,Watch_TV
150,Watch_TV
151,Watch_TV
152,Watch_TV
153,Watch_TV
154,Watch_TV
155,Watch_TV
156,Watch_TV
157,Watch_TV
158,Watch_TV
159,Watch_TV
160,Watch_TV
161,Watch_TV
162,Watch_TV
163,Watch_TV
164,Watch_TV
165,Watch_TV
166,Watch_TV
167,Watch_TV
168,Watch_TV
169,Watch_TV
170,Watch_TV
171,Watch_TV
172,Watch_TV
173,Watch_TV
174,Watch_TV
175,Watch_TV
176,Watch_TV
177,Watch_TV
178,Watch_TV
179,Watch_TV
180,Watch_TV
181,Watch_TV
182,Watch_TV
183,Watch_TV
184,Watch_TV
185,Watch_TV
186,Watch_TV
187,Watch_TV
188,Watch_TV
189,Watch_TV
190,Watch_TV
191,Watch_TV
192,Take_something_off_table
193,Take_something_off_table
194,Take_something_off_table
195,Take_something_off_table
196,Take_something_off_table
197,Take_something_off_table
198,Take_something_off_table
199,Take_something_off_table
200,Take_something_off_table
201,Take_something_off_table
202,Take_something_off_table
203,Take_something_off_table
204,Take_something_off_table
205,Take_something_off_table
206,Take_something_off_table
207,Take_something_off_table
208,Drink.From_cup
209,Drink.From_cup
210,Drink.From_cup
211,Drink.From_cup
212,Drink.From_cup
213,Drink.From_cup
214,Drink.From_cup
215,Drink.From_cup
216,Drink.From_cup
217,Drink.From_cup
218,Drink.From_cup
219,Drink.From_cup
220,Drink.From_cup
221,Drink.From_cup
222,Drink.From_cup
223,Drink.From_cup
224,Drink.From_cup
225,Drink.From_cup
226,Drink.From_cup
227,Drink.From_cup
228,Drink.From_cup
229,Drink.From_cup
230,Drink.From_cup
231,Drink.From_cup
232,Drink.From_cup
233,Drink.From_cup
234,Drink.From_cup
235,Drink.From_cup
236,Drink.From_cup
237,Drink.From_cup
238,Drink.From_cup
239,Drink.From_cup
240,Drink.From_cup
241,Drink.From_cup
242,Drink.From_cup
243,Drink.From_cup
244,Drink.From_cup
245,Drink.From_cup
246,Drink.From_cup
247,Drink.From_cup
248,Drink.From_cup
249,Drink.From_cup
250,Drink.From_cup
251,Drink.From_cup
252,Drink.From_cup
253,Drink.From_cup
254,Drink.From_cup
255,Drink.From_cup
256,Drink.From_cup
257,Drink.From_cup
258,Drink.From_cup
259,Drink.From_cup
260,Drink.From_cup
261,Drink.From_cup
262,Drink.From_cup
263,Drink.From_cup
264,Drink.From_cup
265,Drink.From_cup
266,Drink.From_cup
267,Drink.From_cup
268,Drink.From_cup
269,Drink.From_cup
270,Drink.From_cup
271,Drink.From_cup
272,Drink.From_cup
273,Drink.From_cup
274,Drink.From_cup
275,Drink.From_cup
276,Drink.From_cup
277,Drink.From_cup
278,Drink.From_cup
279,Drink.From_cup
280,Drink.From_cup
281,Drink.From_cup
282,Drink.From_cup
283,Drink.From_cup
284,Drink.From_cup
285,Drink.From_cup
286,Drink.From_cup
287,Drink.From_cup
288,Drink.From_cup
289,Drink.From_cup
290,Drink.From_cup
291,Drink.From_cup
292,Drink.From_cup
293,Drink.From_cup
294,Drink.From_cup
295,Drink.From_cup
296,Drink.From_cup
297,Drink.From_cup
298,Drink.From_cup
299,Drink.From_cup
300,Drink.From_cup
301,Drink.From_cup
302,Drink.From_cup
303,Drink.From_cup
304,Drink.From_cup
305,Drink.From_cup
306,Drink.From_cup
307,Drink.From_cup
308,Drink.From_cup
309,Drink.From_cup
310,Drink.From_cup
311,Drink.From_cup
312,Drink.From_cup
313,Drink.From_cup
314,Drink.From_cup
315,Drink.From_cup
316,Drink.From_cup
317,Drink.From_cup
318,Drink.From_cup
319,Drink.From_cup
320,Drink.From_cup
321,Drink.From_cup
322,Drink.From_cup
323,Drink.From_cup
324,Drink.From_cup
325,Drink.From_cup
326,Drink.From_cup
327,Drink.From_cup
328,Drink.From_cup
329,Drink.From_cup
330,Drink.From_cup
331,Drink.From_cup
332,Drink.From_cup
333,Drink.From_cup
334,Drink.From_cup
335,Drink.From_cup
336,Drink.From_cup
337,Drink.From_cup
338,Drink.From_cup
339,Drink.From_cup
340,Drink.From_cup
341,Drink.From_cup
342,Drink.From_cup
343,Drink.From_cup
344,Drink.From_cup
345,Drink.From_cup
346,Drink.From_cup
347,Drink.From_cup
348,Drink.From_cup
349,Drink.From_cup
350,Drink.From_cup
351,Drink.From_cup
352,Drink.From_cup
353,Drink.From_cup
354,Drink.From_cup
355,Drink.From_cup
356,Drink.From_cup
357,Drink.From_cup
358,Drink.From_cup
359,Drink.From_cup
360,Drink.From_cup
361,Drink.From_cup
362,Drink.From_cup
363,Drink.From_cup
364,Drink.From_cup
365,Drink.From_cup
366,Drink.From_cup
367,Drink.From_cup
368,Put_something_on_table
369,Put_something_on_table
370,Put_something_on_table
371,Put_something_on_table
372,Put_something_on_table
373,Put_something_on_table
374,Put_something_on_table
375,Put_something_on_table
376,Put_something_on_table
377,Put_something_on_table
378,Put_something_on_table
379,Put_something_on_table
380,Put_something_on_table
381,Put_something_on_table
382,Put_something_on_table
383,Put_something_on_table
384,Put_something_on_table
385,Put_something_on_table
386,Put_something_on_table
387,Put_something_on_table
388,Put_something_on_table
389,Put_something_on_table
390,Put_something_on_table
391,Put_something_on_table
392,Put_something_on_table
393,Put_something_on_table
394,Put_something_on_table
395,Put_something_on_table
396,Put_something_on_table
397,Put_something_on_table
398,Put_something_on_table
399,Put_something_on_table
400,Put_something_on_table
401,Put_something_on_table
402,Put_something_on_table
403,Put_something_on_table
404,Put_something_on_table
405,Put_something_on_table
406,Put_something_on_table
407,Put_something_on_table
408,Put_something_on_table
409,Put_something_on_table
410,Put_something_on_table
411,Put_something_on_table
412,Put_something_on_table
413,Put_something_on_table
414,Put_something_on_table
415,Put_something_on_table
416,Put_something_on_table
417,Put_something_on_table
418,Put_something_on_table
419,Put_something_on_table
420,Put_something_on_table
421,Put_something_on_table
422,Put_something_on_table
423,Put_something_on_table
424,Put_something_on_table
425,Put_something_on_table
426,Put_something_on_table
427,Put_something_on_table
428,Put_something_on_table
429,Put_something_on_table
430,Put_something_on_table
431,Put_something_on_table
432,Walk
433,Walk
434,Walk
435,Walk
436,Walk
437,Walk
438,Walk
439,Walk
440,Walk
441,Walk
442,Walk
443,Walk
444,Walk
445,Walk
446,Walk
447,Walk
448,Walk
449,Walk
450,Walk
451,Walk
452,Walk
453,Walk
454,Walk
455,Walk
456,Walk
457,Walk
458,Walk
459,Walk
460,Walk
461,Walk
462,Walk
463,Walk
464,Walk
465,Walk
466,Walk
467,Walk
468,Walk
469,Walk
470,Walk
471,Walk
472,Walk
473,Walk
474,Walk
475,Walk
476,Walk
477,Walk
478,Walk
479,Walk
480,Leave
481,Leave
482,Leave
483,Leave
484,Leave
485,Leave
486,Leave
487,Leave
488,Leave
489,Leave
490,Leave
491,Leave
492,Leave
493,Leave
494,Leave
495,Leave
496,Leave
497,Leave
498,Leave
499,Leave
500,Leave
501,Leave
502,Leave
503,Leave
504,Leave
505,Leave
506,Leave
507,Leave
508,Leave
509,Leave
510,Leave
511,Leave
512,Leave
513,Leave
514,Leave
515,Leave
516,Leave
517,Leave
518,Leave
519,Leave
520,Leave
521,Leave
522,Leave
523,Leave
524,Leave
525,Leave
526,Leave
527,Leave
528,Leave
529,Leave
530,Leave
531,Leave
532,Leave
533,Leave
534,Leave
535,Leave
536,Leave
537,Leave
538,Leave
539,Leave
540,Leave
541,Leave
542,Leave
543,Leave
544,Leave
545,Leave
546,Leave
547,Leave
548,Leave
549,Leave
550,Leave
551,Leave
552,Leave
553,Leave
554,Leave
555,Leave
556,Leave
557,Leave
558,Leave
559,Leave
560,Leave
561,Leave
562,Leave
563,Leave
564,Leave
565,Leave
566,Leave
567,Leave
568,Leave
569,Leave
570,Leave
571,Leave
572,Leave
573,Leave
574,Leave
575,Leave
576,Leave
577,Leave
578,Leave
579,Leave
580,Leave
581,Leave
582,Leave
583,Leave
584,Leave
585,Leave
586,Leave
587,Leave
588,Leave
589,Leave
590,Leave
591,Leave
592,Leave
593,Leave
594,Leave
595,Leave
596,Leave
597,Leave
598,Leave
599,Leave
600,Leave
601,Leave
602,Leave
603,Leave
604,Leave
605,Leave
606,Leave
607,Leave
608,Watch_TV
609,Watch_TV
610,Watch_TV
611,Watch_TV
612,Watch_TV
613,Watch_TV
614,Watch_TV
615,Watch_TV
616,Watch_TV
617,Watch_TV
618,Watch_TV
619,Watch_TV
620,Watch_TV
621,Watch_TV
622,Watch_TV
623,Watch_TV
624,Watch_TV
625,Watch_TV
626,Watch_TV
627,Watch_TV
628,Watch_TV
629,Watch_TV
630,Watch_TV
631,Watch_TV
632,Watch_TV
633,Watch_TV
634,Watch_TV
635,Watch_TV
636,Watch_TV
637,Watch_TV
638,Watch_TV
639,Watch_TV
640,Watch_TV
641,Watch_TV
642,Watch_TV
643,Watch_TV
644,Watch_TV
645,Watch_TV
646,Watch_TV
647,Watch_TV
648,Watch_TV
649,Watch_TV
650,Watch_TV
651,Watch_TV
652,Watch_TV
653,Watch_TV
654,Watch_TV
655,Watch_TV
656,Watch_TV
657,Watch_TV
658,Watch_TV
659,Watch_TV
660,Watch_TV
661,Watch_TV
662,Watch_TV
