,captions
0,Walk
1,Walk
2,Walk
3,Walk
4,Walk
5,Walk
6,Walk
7,Walk
8,Walk
9,Walk
10,Walk
11,Walk
12,Walk
13,Walk
14,Walk
15,Walk
16,Leave
17,Leave
18,Leave
19,Leave
20,Leave
21,Leave
22,Leave
23,Leave
24,Leave
25,Leave
26,Leave
27,Leave
28,Leave
29,Leave
30,Leave
31,Leave
32,Enter
33,Enter
34,Enter
35,Enter
36,Enter
37,Enter
38,Enter
39,Enter
40,Enter
41,Enter
42,Enter
43,Enter
44,Enter
45,Enter
46,Enter
47,Enter
48,Enter
49,Enter
50,Enter
51,Enter
52,Enter
53,Enter
54,Enter
55,Enter
56,Enter
57,Enter
58,Enter
59,Enter
60,Enter
61,Enter
62,Enter
63,Enter
64,Enter
65,Enter
66,Enter
67,Enter
68,Enter
69,Enter
70,Enter
71,Enter
72,Enter
73,Enter
74,Enter
75,Enter
76,Enter
77,Enter
78,Enter
79,Enter
80,Leave
81,Leave
82,Leave
83,Leave
84,Leave
85,Leave
86,Leave
87,Leave
88,Leave
89,Leave
90,Leave
91,Leave
92,Leave
93,Leave
94,Leave
95,Leave
96,Enter
97,Enter
98,Enter
99,Enter
100,Enter
101,Enter
102,Enter
103,Enter
104,Enter
105,Enter
106,Enter
107,Enter
108,Enter
109,Enter
110,Enter
111,Enter
112,Enter
113,Enter
114,Enter
115,Enter
116,Enter
117,Enter
118,Enter
119,Enter
120,Enter
121,Enter
122,Enter
123,Enter
124,Enter
125,Enter
126,Enter
127,Enter
128,Make_coffee
129,Make_coffee
130,Make_coffee
131,Make_coffee
132,Make_coffee
133,Make_coffee
134,Make_coffee
135,Make_coffee
136,Make_coffee
137,Make_coffee
138,Make_coffee
139,Make_coffee
140,Make_coffee
141,Make_coffee
142,Make_coffee
143,Make_coffee
144,Make_coffee
145,Make_coffee
146,Make_coffee
147,Make_coffee
148,Make_coffee
149,Make_coffee
150,Make_coffee
151,Make_coffee
152,Make_coffee
153,Make_coffee
154,Make_coffee
155,Make_coffee
156,Make_coffee
157,Make_coffee
158,Make_coffee
159,Make_coffee
160,Make_coffee
161,Make_coffee
162,Make_coffee
163,Make_coffee
164,Make_coffee
165,Make_coffee
166,Make_coffee
167,Make_coffee
168,Make_coffee
169,Make_coffee
170,Make_coffee
171,Make_coffee
172,Make_coffee
173,Make_coffee
174,Make_coffee
175,Make_coffee
176,Make_coffee
177,Make_coffee
178,Make_coffee
179,Make_coffee
180,Make_coffee
181,Make_coffee
182,Make_coffee
183,Make_coffee
184,Make_coffee
185,Make_coffee
186,Make_coffee
187,Make_coffee
188,Make_coffee
189,Make_coffee
190,Make_coffee
191,Make_coffee
192,Use_Drawer
193,Use_Drawer
194,Use_Drawer
195,Use_Drawer
196,Use_Drawer
197,Use_Drawer
198,Use_Drawer
199,Use_Drawer
200,Use_Drawer
201,Use_Drawer
202,Use_Drawer
203,Use_Drawer
204,Use_Drawer
205,Use_Drawer
206,Use_Drawer
207,Use_Drawer
208,Use_Drawer
209,Use_Drawer
210,Use_Drawer
211,Use_Drawer
212,Use_Drawer
213,Use_Drawer
214,Use_Drawer
215,Use_Drawer
216,Use_Drawer
217,Use_Drawer
218,Use_Drawer
219,Use_Drawer
220,Use_Drawer
221,Use_Drawer
222,Use_Drawer
223,Use_Drawer
224,Make_coffee
225,Make_coffee
226,Make_coffee
227,Make_coffee
228,Make_coffee
229,Make_coffee
230,Make_coffee
231,Make_coffee
232,Make_coffee
233,Make_coffee
234,Make_coffee
235,Make_coffee
236,Make_coffee
237,Make_coffee
238,Make_coffee
239,Make_coffee
240,Make_coffee
241,Make_coffee
242,Make_coffee
243,Make_coffee
244,Make_coffee
245,Make_coffee
246,Make_coffee
247,Make_coffee
248,Make_coffee
249,Make_coffee
250,Make_coffee
251,Make_coffee
252,Make_coffee
253,Make_coffee
254,Make_coffee
255,Make_coffee
256,Make_coffee
257,Make_coffee
258,Make_coffee
259,Make_coffee
260,Make_coffee
261,Make_coffee
262,Make_coffee
263,Make_coffee
264,Make_coffee
265,Make_coffee
266,Make_coffee
267,Make_coffee
268,Make_coffee
269,Make_coffee
270,Make_coffee
271,Make_coffee
272,Enter
273,Enter
274,Enter
275,Enter
276,Enter
277,Enter
278,Enter
279,Enter
280,Enter
281,Enter
282,Enter
283,Enter
284,Enter
285,Enter
286,Enter
287,Enter
288,Enter
289,Enter
290,Enter
291,Enter
292,Enter
293,Enter
294,Enter
295,Enter
296,Enter
297,Enter
298,Enter
299,Enter
300,Enter
301,Enter
302,Enter
303,Enter
304,Walk
305,Walk
306,Walk
307,Walk
308,Walk
309,Walk
310,Walk
311,Walk
312,Walk
313,Walk
314,Walk
315,Walk
316,Walk
317,Walk
318,Walk
319,Walk
320,Walk
321,Walk
322,Walk
323,Walk
324,Walk
325,Walk
326,Walk
327,Walk
328,Walk
329,Walk
330,Walk
331,Walk
332,Walk
333,Walk
334,Walk
335,Walk
336,Put_something_on_table
337,Put_something_on_table
338,Put_something_on_table
339,Put_something_on_table
340,Put_something_on_table
341,Put_something_on_table
342,Put_something_on_table
343,Put_something_on_table
344,Put_something_on_table
345,Put_something_on_table
346,Put_something_on_table
347,Put_something_on_table
348,Put_something_on_table
349,Put_something_on_table
350,Put_something_on_table
351,Put_something_on_table
352,Make_coffee
353,Make_coffee
354,Make_coffee
355,Make_coffee
356,Make_coffee
357,Make_coffee
358,Make_coffee
359,Make_coffee
360,Make_coffee
361,Make_coffee
362,Make_coffee
363,Make_coffee
364,Make_coffee
365,Make_coffee
366,Make_coffee
367,Make_coffee
368,Make_coffee
369,Make_coffee
370,Make_coffee
371,Make_coffee
372,Make_coffee
373,Make_coffee
374,Make_coffee
375,Make_coffee
376,Make_coffee
377,Make_coffee
378,Make_coffee
379,Make_coffee
380,Make_coffee
381,Make_coffee
382,Make_coffee
383,Make_coffee
384,Make_coffee
385,Make_coffee
386,Make_coffee
387,Make_coffee
388,Make_coffee
389,Make_coffee
390,Make_coffee
391,Make_coffee
392,Make_coffee
