,captions
0,Walk
1,Walk
2,Walk
3,Walk
4,Walk
5,Walk
6,Walk
7,Walk
8,Walk
9,Walk
10,Walk
11,Walk
12,Walk
13,Walk
14,Walk
15,Walk
16,Enter
17,Enter
18,Enter
19,Enter
20,Enter
21,Enter
22,Enter
23,Enter
24,Enter
25,Enter
26,Enter
27,Enter
28,Enter
29,Enter
30,Enter
31,Enter
32,Enter
33,Enter
34,Enter
35,Enter
36,Enter
37,Enter
38,Enter
39,Enter
40,Enter
41,Enter
42,Enter
43,Enter
44,Enter
45,Enter
46,Enter
47,Enter
48,Enter
49,Enter
50,Enter
51,Enter
52,Enter
53,Enter
54,Enter
55,Enter
56,Enter
57,Enter
58,Enter
59,Enter
60,Enter
61,Enter
62,Enter
63,Enter
64,Enter
65,Enter
66,Enter
67,Enter
68,Enter
69,Enter
70,Enter
71,Enter
72,Enter
73,Enter
74,Enter
75,Enter
76,Enter
77,Enter
78,Enter
79,Enter
80,Enter
81,Enter
82,Enter
83,Enter
84,Enter
85,Enter
86,Enter
87,Enter
88,Enter
89,Enter
90,Enter
91,Enter
92,Enter
93,Enter
94,Enter
95,Enter
96,Walk
97,Walk
98,Walk
99,Walk
100,Walk
101,Walk
102,Walk
103,Walk
104,Walk
105,Walk
106,Walk
107,Walk
108,Walk
109,Walk
110,Walk
111,Walk
112,Walk
113,Walk
114,Walk
115,Walk
116,Walk
117,Walk
118,Walk
119,Walk
120,Walk
121,Walk
122,Walk
123,Walk
124,Walk
125,Walk
126,Walk
127,Walk
128,Walk
129,Walk
130,Walk
131,Walk
132,Walk
133,Walk
134,Walk
135,Walk
136,Walk
137,Walk
138,Walk
139,Walk
140,Walk
141,Walk
142,Walk
143,Walk
144,Walk
145,Walk
146,Walk
147,Walk
148,Walk
149,Walk
150,Walk
151,Walk
152,Walk
153,Walk
154,Walk
155,Walk
156,Walk
157,Walk
158,Walk
159,Walk
160,Walk
161,Walk
162,Walk
163,Walk
164,Walk
165,Walk
166,Walk
167,Walk
168,Walk
169,Walk
170,Walk
171,Walk
172,Walk
173,Walk
174,Walk
175,Walk
176,Walk
177,Walk
178,Walk
179,Walk
180,Walk
181,Walk
182,Walk
183,Walk
184,Walk
185,Walk
186,Walk
187,Walk
188,Walk
189,Walk
190,Walk
191,Walk
192,Walk
193,Walk
194,Walk
195,Walk
196,Walk
197,Walk
198,Walk
199,Walk
200,Walk
201,Walk
202,Walk
203,Walk
204,Walk
205,Walk
206,Walk
207,Walk
208,Make_tea.Boil_water
209,Make_tea.Boil_water
210,Make_tea.Boil_water
211,Make_tea.Boil_water
212,Make_tea.Boil_water
213,Make_tea.Boil_water
214,Make_tea.Boil_water
215,Make_tea.Boil_water
216,Make_tea.Boil_water
217,Make_tea.Boil_water
218,Make_tea.Boil_water
219,Make_tea.Boil_water
220,Make_tea.Boil_water
221,Make_tea.Boil_water
222,Make_tea.Boil_water
223,Make_tea.Boil_water
224,Walk
225,Walk
226,Walk
227,Walk
228,Walk
229,Walk
230,Walk
231,Walk
232,Walk
233,Walk
234,Walk
235,Walk
236,Walk
237,Walk
238,Walk
239,Walk
240,Walk
241,Walk
242,Walk
243,Walk
244,Walk
245,Walk
246,Walk
247,Walk
248,Walk
249,Walk
250,Walk
251,Walk
252,Walk
253,Walk
254,Walk
255,Walk
256,Make_tea.Boil_water
257,Make_tea.Boil_water
258,Make_tea.Boil_water
259,Make_tea.Boil_water
260,Make_tea.Boil_water
261,Make_tea.Boil_water
262,Make_tea.Boil_water
263,Make_tea.Boil_water
264,Make_tea.Boil_water
265,Make_tea.Boil_water
266,Make_tea.Boil_water
267,Make_tea.Boil_water
268,Make_tea.Boil_water
269,Make_tea.Boil_water
270,Make_tea.Boil_water
271,Make_tea.Boil_water
272,Drink.From_cup
273,Drink.From_cup
274,Drink.From_cup
275,Drink.From_cup
276,Drink.From_cup
277,Drink.From_cup
278,Drink.From_cup
279,Drink.From_cup
280,Drink.From_cup
281,Drink.From_cup
282,Drink.From_cup
283,Drink.From_cup
284,Drink.From_cup
285,Drink.From_cup
286,Drink.From_cup
287,Drink.From_cup
288,Pour.From_kettle
289,Pour.From_kettle
290,Pour.From_kettle
291,Pour.From_kettle
292,Pour.From_kettle
293,Pour.From_kettle
294,Pour.From_kettle
295,Pour.From_kettle
296,Pour.From_kettle
297,Pour.From_kettle
298,Pour.From_kettle
299,Pour.From_kettle
300,Pour.From_kettle
301,Pour.From_kettle
302,Pour.From_kettle
303,Pour.From_kettle
304,Drink.From_cup
305,Drink.From_cup
306,Drink.From_cup
307,Drink.From_cup
308,Drink.From_cup
309,Drink.From_cup
310,Drink.From_cup
311,Drink.From_cup
312,Drink.From_cup
313,Drink.From_cup
314,Drink.From_cup
315,Drink.From_cup
316,Drink.From_cup
317,Drink.From_cup
318,Drink.From_cup
319,Drink.From_cup
320,Drink.From_cup
321,Drink.From_cup
322,Drink.From_cup
323,Drink.From_cup
324,Drink.From_cup
325,Drink.From_cup
326,Drink.From_cup
327,Drink.From_cup
328,Drink.From_cup
329,Drink.From_cup
330,Drink.From_cup
331,Drink.From_cup
332,Drink.From_cup
333,Drink.From_cup
334,Drink.From_cup
335,Drink.From_cup
336,Drink.From_cup
337,Drink.From_cup
338,Drink.From_cup
339,Drink.From_cup
340,Drink.From_cup
341,Drink.From_cup
342,Drink.From_cup
343,Drink.From_cup
344,Drink.From_cup
345,Drink.From_cup
346,Drink.From_cup
347,Drink.From_cup
348,Drink.From_cup
349,Drink.From_cup
350,Drink.From_cup
351,Drink.From_cup
352,Make_tea.Boil_water
353,Make_tea.Boil_water
354,Make_tea.Boil_water
355,Make_tea.Boil_water
356,Make_tea.Boil_water
357,Make_tea.Boil_water
358,Make_tea.Boil_water
359,Make_tea.Boil_water
360,Make_tea.Boil_water
361,Make_tea.Boil_water
362,Make_tea.Boil_water
363,Make_tea.Boil_water
364,Make_tea.Boil_water
365,Make_tea.Boil_water
366,Make_tea.Boil_water
367,Make_tea.Boil_water
368,Walk
369,Walk
370,Walk
