,captions
0,Write
1,Write
2,Write
3,Write
4,Write
5,Write
6,Write
7,Write
8,Write
9,Write
10,Write
11,Write
12,Write
13,Write
14,Write
15,Write
16,Use_telephone
17,Use_telephone
18,Use_telephone
19,Use_telephone
20,Use_telephone
21,Use_telephone
22,Use_telephone
23,Use_telephone
24,Use_telephone
25,Use_telephone
26,Use_telephone
27,Use_telephone
28,Use_telephone
29,Use_telephone
30,Use_telephone
31,Use_telephone
32,Enter
33,Enter
34,Enter
35,Enter
36,Enter
37,Enter
38,Enter
39,Enter
40,Enter
41,Enter
42,Enter
43,Enter
44,Enter
45,Enter
46,Enter
47,Enter
48,Use_laptop
49,Use_laptop
50,Use_laptop
51,Use_laptop
52,Use_laptop
53,Use_laptop
54,Use_laptop
55,Use_laptop
56,Use_laptop
57,Use_laptop
58,Use_laptop
59,Use_laptop
60,Use_laptop
61,Use_laptop
62,Use_laptop
63,Use_laptop
64,Use_laptop
65,Use_laptop
66,Use_laptop
67,Use_laptop
68,Use_laptop
69,Use_laptop
70,Use_laptop
71,Use_laptop
72,Use_laptop
73,Use_laptop
74,Use_laptop
75,Use_laptop
76,Use_laptop
77,Use_laptop
78,Use_laptop
79,Use_laptop
80,Use_laptop
81,Use_laptop
82,Use_laptop
83,Use_laptop
84,Use_laptop
85,Use_laptop
86,Use_laptop
87,Use_laptop
88,Use_laptop
89,Use_laptop
90,Use_laptop
91,Use_laptop
92,Use_laptop
93,Use_laptop
94,Use_laptop
95,Use_laptop
