,captions
0,Watch_TV
1,Watch_TV
2,Watch_TV
3,Watch_TV
4,Watch_TV
5,Watch_TV
6,Watch_TV
7,Watch_TV
8,Watch_TV
9,Watch_TV
10,Watch_TV
11,Watch_TV
12,Watch_TV
13,Watch_TV
14,Watch_TV
15,Watch_TV
16,Watch_TV
17,Watch_TV
18,Watch_TV
19,Watch_TV
20,Watch_TV
21,Watch_TV
22,Watch_TV
23,Watch_TV
24,Watch_TV
25,Watch_TV
26,Watch_TV
27,Watch_TV
28,Watch_TV
29,Watch_TV
30,Watch_TV
31,Watch_TV
32,Watch_TV
33,Watch_TV
34,Watch_TV
35,Watch_TV
36,Watch_TV
37,Watch_TV
38,Watch_TV
39,Watch_TV
40,Watch_TV
41,Watch_TV
42,Watch_TV
43,Watch_TV
44,Watch_TV
45,Watch_TV
46,Watch_TV
47,Watch_TV
48,Watch_TV
49,Watch_TV
50,Watch_TV
51,Watch_TV
52,Watch_TV
53,Watch_TV
54,Watch_TV
55,Watch_TV
56,Watch_TV
57,Watch_TV
58,Watch_TV
59,Watch_TV
60,Watch_TV
61,Watch_TV
62,Watch_TV
63,Watch_TV
64,Watch_TV
65,Watch_TV
66,Watch_TV
67,Watch_TV
68,Watch_TV
69,Watch_TV
70,Watch_TV
71,Watch_TV
72,Watch_TV
73,Watch_TV
74,Watch_TV
75,Watch_TV
76,Watch_TV
77,Watch_TV
78,Watch_TV
79,Watch_TV
80,Get_up
81,Get_up
82,Get_up
83,Get_up
84,Get_up
85,Get_up
86,Get_up
87,Get_up
88,Get_up
89,Get_up
90,Get_up
91,Get_up
92,Get_up
93,Get_up
94,Get_up
95,Get_up
96,Watch_TV
97,Watch_TV
98,Watch_TV
99,Watch_TV
100,Watch_TV
101,Watch_TV
102,Watch_TV
103,Watch_TV
104,Watch_TV
105,Watch_TV
106,Watch_TV
107,Watch_TV
108,Watch_TV
109,Watch_TV
110,Watch_TV
111,Watch_TV
112,Drink.From_cup
113,Drink.From_cup
114,Drink.From_cup
115,Drink.From_cup
116,Drink.From_cup
117,Drink.From_cup
118,Drink.From_cup
119,Drink.From_cup
120,Drink.From_cup
121,Drink.From_cup
122,Drink.From_cup
123,Drink.From_cup
124,Drink.From_cup
125,Drink.From_cup
126,Drink.From_cup
127,Drink.From_cup
128,Drink.From_cup
129,Drink.From_cup
130,Drink.From_cup
131,Drink.From_cup
132,Drink.From_cup
133,Drink.From_cup
134,Drink.From_cup
135,Drink.From_cup
136,Drink.From_cup
137,Drink.From_cup
138,Drink.From_cup
139,Drink.From_cup
140,Drink.From_cup
141,Drink.From_cup
142,Drink.From_cup
143,Drink.From_cup
144,Drink.From_cup
145,Drink.From_cup
146,Drink.From_cup
147,Drink.From_cup
148,Drink.From_cup
149,Drink.From_cup
150,Drink.From_cup
151,Drink.From_cup
152,Drink.From_cup
153,Drink.From_cup
154,Drink.From_cup
155,Drink.From_cup
156,Drink.From_cup
157,Drink.From_cup
158,Drink.From_cup
159,Drink.From_cup
160,Put_something_on_table
161,Put_something_on_table
162,Put_something_on_table
163,Put_something_on_table
164,Put_something_on_table
165,Put_something_on_table
166,Put_something_on_table
167,Put_something_on_table
168,Put_something_on_table
169,Put_something_on_table
170,Put_something_on_table
171,Put_something_on_table
172,Put_something_on_table
173,Put_something_on_table
174,Put_something_on_table
175,Put_something_on_table
176,Put_something_on_table
177,Put_something_on_table
178,Put_something_on_table
179,Put_something_on_table
180,Put_something_on_table
181,Put_something_on_table
182,Put_something_on_table
183,Put_something_on_table
184,Put_something_on_table
185,Put_something_on_table
186,Put_something_on_table
187,Put_something_on_table
188,Put_something_on_table
189,Put_something_on_table
190,Put_something_on_table
191,Put_something_on_table
192,Walk
193,Walk
194,Walk
195,Walk
196,Walk
197,Walk
198,Walk
199,Walk
200,Walk
201,Walk
202,Walk
203,Walk
204,Walk
205,Walk
206,Walk
207,Walk
208,Walk
209,Walk
210,Walk
211,Walk
212,Walk
213,Walk
214,Walk
215,Walk
216,Walk
217,Walk
218,Walk
219,Walk
220,Walk
221,Walk
222,Walk
223,Walk
224,Walk
225,Walk
226,Walk
227,Walk
228,Walk
229,Walk
230,Walk
231,Walk
232,Walk
233,Walk
234,Walk
235,Walk
236,Walk
237,Walk
238,Walk
239,Walk
240,Walk
241,Walk
242,Walk
243,Walk
244,Walk
245,Walk
246,Walk
247,Walk
248,Walk
249,Walk
250,Walk
251,Walk
252,Walk
253,Walk
254,Walk
255,Walk
256,Use_telephone
257,Use_telephone
258,Use_telephone
259,Use_telephone
260,Use_telephone
261,Use_telephone
262,Use_telephone
263,Use_telephone
264,Use_telephone
265,Use_telephone
266,Use_telephone
267,Use_telephone
268,Use_telephone
269,Use_telephone
270,Use_telephone
271,Use_telephone
272,Use_telephone
273,Use_telephone
274,Use_telephone
275,Use_telephone
276,Use_telephone
277,Use_telephone
278,Use_telephone
279,Use_telephone
280,Use_telephone
281,Use_telephone
282,Use_telephone
283,Use_telephone
284,Use_telephone
285,Use_telephone
286,Use_telephone
287,Use_telephone
288,Use_telephone
289,Use_telephone
290,Use_telephone
291,Use_telephone
292,Use_telephone
293,Use_telephone
294,Use_telephone
295,Use_telephone
296,Use_telephone
297,Use_telephone
298,Use_telephone
299,Use_telephone
300,Use_telephone
301,Use_telephone
302,Use_telephone
303,Use_telephone
304,Use_telephone
305,Use_telephone
306,Use_telephone
307,Use_telephone
308,Use_telephone
309,Use_telephone
310,Use_telephone
311,Use_telephone
312,Use_telephone
313,Use_telephone
314,Use_telephone
315,Use_telephone
316,Use_telephone
317,Use_telephone
318,Use_telephone
319,Use_telephone
320,Use_telephone
321,Use_telephone
322,Use_telephone
323,Use_telephone
324,Use_telephone
325,Use_telephone
326,Use_telephone
327,Use_telephone
328,Use_telephone
329,Use_telephone
330,Use_telephone
331,Use_telephone
332,Use_telephone
333,Use_telephone
334,Use_telephone
335,Use_telephone
336,Use_telephone
337,Use_telephone
338,Use_telephone
339,Use_telephone
340,Use_telephone
341,Use_telephone
342,Use_telephone
343,Use_telephone
344,Use_telephone
345,Use_telephone
346,Use_telephone
347,Use_telephone
348,Use_telephone
349,Use_telephone
350,Use_telephone
351,Use_telephone
352,Put_something_on_table
353,Put_something_on_table
354,Put_something_on_table
355,Put_something_on_table
356,Put_something_on_table
357,Put_something_on_table
358,Put_something_on_table
359,Put_something_on_table
360,Put_something_on_table
361,Put_something_on_table
362,Put_something_on_table
363,Put_something_on_table
364,Put_something_on_table
365,Put_something_on_table
366,Put_something_on_table
367,Put_something_on_table
368,Put_something_on_table
369,Put_something_on_table
370,Put_something_on_table
371,Put_something_on_table
372,Put_something_on_table
373,Put_something_on_table
374,Put_something_on_table
375,Put_something_on_table
376,Put_something_on_table
377,Put_something_on_table
378,Put_something_on_table
379,Put_something_on_table
380,Put_something_on_table
381,Put_something_on_table
382,Put_something_on_table
383,Put_something_on_table
384,Use_telephone
385,Use_telephone
386,Use_telephone
387,Use_telephone
388,Use_telephone
389,Use_telephone
390,Use_telephone
391,Use_telephone
392,Use_telephone
393,Use_telephone
394,Use_telephone
395,Use_telephone
396,Use_telephone
397,Use_telephone
398,Use_telephone
399,Use_telephone
400,Walk
401,Walk
402,Walk
403,Walk
404,Walk
405,Walk
406,Walk
407,Walk
408,Walk
409,Walk
410,Walk
411,Walk
412,Walk
413,Walk
414,Walk
415,Walk
416,Walk
417,Walk
418,Walk
419,Walk
420,Walk
421,Walk
422,Walk
423,Walk
424,Walk
425,Walk
426,Walk
427,Walk
428,Walk
429,Walk
430,Walk
431,Walk
432,Walk
433,Walk
434,Walk
435,Walk
436,Walk
437,Walk
438,Walk
439,Walk
440,Walk
441,Walk
442,Walk
443,Walk
444,Walk
445,Walk
446,Walk
447,Walk
448,Walk
449,Walk
450,Walk
451,Walk
452,Walk
453,Walk
454,Walk
455,Walk
456,Walk
457,Walk
458,Walk
459,Walk
460,Walk
461,Walk
462,Walk
463,Walk
464,Leave
465,Leave
466,Leave
467,Leave
468,Leave
469,Leave
470,Leave
471,Leave
472,Leave
473,Leave
474,Leave
475,Leave
476,Leave
477,Leave
478,Leave
479,Leave
480,Leave
481,Leave
482,Leave
483,Leave
484,Leave
485,Leave
486,Leave
487,Leave
488,Leave
489,Leave
490,Leave
491,Leave
492,Leave
493,Leave
494,Leave
495,Leave
496,Leave
497,Leave
498,Leave
499,Leave
500,Leave
501,Leave
502,Leave
503,Leave
504,Leave
505,Leave
506,Leave
507,Leave
508,Leave
509,Leave
510,Leave
511,Leave
512,Leave
513,Leave
514,Leave
515,Leave
516,Leave
517,Leave
518,Leave
519,Leave
520,Leave
521,Leave
522,Leave
523,Leave
524,Leave
525,Leave
526,Leave
527,Leave
528,Leave
529,Leave
530,Leave
531,Leave
532,Leave
533,Leave
534,Leave
535,Leave
536,Leave
537,Leave
538,Leave
539,Leave
540,Leave
541,Leave
542,Leave
543,Leave
544,Use_telephone
545,Use_telephone
546,Use_telephone
547,Use_telephone
548,Use_telephone
549,Use_telephone
550,Use_telephone
551,Use_telephone
552,Use_telephone
553,Use_telephone
554,Use_telephone
555,Use_telephone
556,Use_telephone
557,Use_telephone
558,Use_telephone
559,Use_telephone
560,Leave
561,Leave
562,Leave
563,Leave
564,Leave
565,Leave
566,Leave
567,Leave
568,Leave
569,Leave
570,Leave
571,Leave
572,Leave
573,Leave
574,Leave
575,Leave
576,Use_telephone
577,Use_telephone
578,Use_telephone
579,Use_telephone
580,Use_telephone
581,Use_telephone
582,Use_telephone
583,Use_telephone
584,Use_telephone
585,Use_telephone
586,Use_telephone
587,Use_telephone
588,Use_telephone
589,Use_telephone
590,Use_telephone
591,Use_telephone
592,Use_telephone
593,Use_telephone
594,Use_telephone
595,Use_telephone
596,Use_telephone
597,Use_telephone
598,Use_telephone
599,Use_telephone
600,Use_telephone
601,Use_telephone
602,Use_telephone
603,Use_telephone
604,Use_telephone
605,Use_telephone
606,Use_telephone
607,Use_telephone
608,Use_telephone
609,Use_telephone
610,Use_telephone
611,Use_telephone
612,Use_telephone
613,Use_telephone
614,Use_telephone
615,Use_telephone
616,Use_telephone
617,Use_telephone
618,Use_telephone
619,Use_telephone
620,Use_telephone
621,Use_telephone
622,Use_telephone
623,Use_telephone
624,Use_telephone
625,Use_telephone
626,Use_telephone
627,Use_telephone
628,Use_telephone
629,Use_telephone
630,Use_telephone
631,Use_telephone
632,Use_telephone
633,Use_telephone
634,Use_telephone
635,Use_telephone
636,Use_telephone
637,Use_telephone
638,Use_telephone
639,Use_telephone
640,Use_telephone
641,Use_telephone
642,Use_telephone
643,Use_telephone
644,Use_telephone
645,Use_telephone
646,Use_telephone
647,Use_telephone
648,Use_telephone
649,Use_telephone
650,Use_telephone
651,Use_telephone
652,Use_telephone
653,Use_telephone
654,Use_telephone
655,Use_telephone
656,Use_telephone
657,Use_telephone
658,Use_telephone
659,Use_telephone
660,Use_telephone
661,Use_telephone
662,Use_telephone
663,Use_telephone
664,Use_telephone
665,Use_telephone
666,Use_telephone
667,Use_telephone
668,Use_telephone
669,Use_telephone
670,Use_telephone
671,Use_telephone
672,Use_telephone
673,Use_telephone
674,Use_telephone
675,Use_telephone
676,Use_telephone
677,Use_telephone
678,Use_telephone
679,Use_telephone
680,Use_telephone
681,Use_telephone
682,Use_telephone
683,Use_telephone
684,Use_telephone
685,Use_telephone
686,Use_telephone
687,Use_telephone
688,Use_telephone
689,Use_telephone
690,Use_telephone
691,Use_telephone
692,Use_telephone
693,Use_telephone
694,Use_telephone
695,Use_telephone
696,Use_telephone
697,Use_telephone
698,Use_telephone
699,Use_telephone
700,Use_telephone
701,Use_telephone
702,Use_telephone
703,Use_telephone
704,Use_telephone
705,Use_telephone
706,Use_telephone
707,Use_telephone
708,Use_telephone
709,Use_telephone
710,Use_telephone
711,Use_telephone
