,captions
0,Make_tea.Boil_water
1,Make_tea.Boil_water
2,Make_tea.Boil_water
3,Make_tea.Boil_water
4,Make_tea.Boil_water
5,Make_tea.Boil_water
6,Make_tea.Boil_water
7,Make_tea.Boil_water
8,Make_tea.Boil_water
9,Make_tea.Boil_water
10,Make_tea.Boil_water
11,Make_tea.Boil_water
12,Make_tea.Boil_water
13,Make_tea.Boil_water
14,Make_tea.Boil_water
15,Make_tea.Boil_water
16,Use_fridge
17,Use_fridge
18,Use_fridge
19,Use_fridge
20,Use_fridge
21,Use_fridge
22,Use_fridge
23,Use_fridge
24,Use_fridge
25,Use_fridge
26,Use_fridge
27,Use_fridge
28,Use_fridge
29,Use_fridge
30,Use_fridge
31,Use_fridge
32,Enter
33,Enter
34,Enter
35,Enter
36,Enter
37,Enter
38,Enter
39,Enter
40,Enter
41,Enter
42,Enter
43,Enter
44,Enter
45,Enter
46,Enter
47,Enter
48,Leave
49,Leave
50,Leave
51,Leave
52,Leave
53,Leave
54,Leave
55,Leave
56,Leave
57,Leave
58,Leave
59,Leave
60,Leave
61,Leave
62,Leave
63,Leave
64,Leave
65,Leave
66,Leave
67,Leave
68,Leave
69,Leave
70,Leave
71,Leave
72,Leave
73,Leave
74,Leave
75,Leave
76,Leave
77,Leave
78,Leave
79,Leave
80,Watch_TV
81,Watch_TV
82,Watch_TV
83,Watch_TV
84,Watch_TV
85,Watch_TV
86,Watch_TV
87,Watch_TV
88,Watch_TV
89,Watch_TV
90,Watch_TV
91,Watch_TV
92,Watch_TV
93,Watch_TV
94,Watch_TV
95,Watch_TV
