,captions
0,Put_something_on_table
1,Put_something_on_table
2,Put_something_on_table
3,Put_something_on_table
4,Put_something_on_table
5,Put_something_on_table
6,Put_something_on_table
7,Put_something_on_table
8,Put_something_on_table
9,Put_something_on_table
10,Put_something_on_table
11,Put_something_on_table
12,Put_something_on_table
13,Put_something_on_table
14,Put_something_on_table
15,Put_something_on_table
16,Put_something_on_table
17,Put_something_on_table
18,Put_something_on_table
19,Put_something_on_table
20,Put_something_on_table
21,Put_something_on_table
22,Put_something_on_table
23,Put_something_on_table
24,Put_something_on_table
25,Put_something_on_table
26,Put_something_on_table
27,Put_something_on_table
28,Put_something_on_table
29,Put_something_on_table
30,Put_something_on_table
31,Put_something_on_table
32,Get_up
33,Get_up
34,Get_up
35,Get_up
36,Get_up
37,Get_up
38,Get_up
39,Get_up
40,Get_up
41,Get_up
42,Get_up
43,Get_up
44,Get_up
45,Get_up
46,Get_up
47,Get_up
48,Read
49,Read
50,Read
51,Read
52,Read
53,Read
54,Read
55,Read
56,Read
57,Read
58,Read
59,Read
60,Read
61,Read
62,Read
63,Read
64,Read
65,Read
66,Read
67,Read
68,Read
69,Read
70,Read
71,Read
72,Read
73,Read
74,Read
75,Read
76,Read
77,Read
78,Read
79,Read
80,Read
81,Read
82,Read
83,Read
84,Read
85,Read
86,Read
87,Read
88,Read
89,Read
90,Read
91,Read
92,Read
93,Read
94,Read
95,Read
