,captions
0,Enter
1,Enter
2,Enter
3,Enter
4,Enter
5,Enter
6,Enter
7,Enter
8,Enter
9,Enter
10,Enter
11,Enter
12,Enter
13,Enter
14,Enter
15,Enter
16,Enter
17,Enter
18,Enter
19,Enter
20,Enter
21,Enter
22,Enter
23,Enter
24,Enter
25,Enter
26,Enter
27,Enter
28,Enter
29,Enter
30,Enter
31,Enter
32,Enter
33,Enter
34,Enter
35,Enter
36,Enter
37,Enter
38,Enter
39,Enter
40,Enter
41,Enter
42,Enter
43,Enter
44,Enter
45,Enter
46,Enter
47,Enter
48,Enter
49,Enter
50,Enter
51,Enter
52,Enter
53,Enter
54,Enter
55,Enter
56,Enter
57,Enter
58,Enter
59,Enter
60,Enter
61,Enter
62,Enter
63,Enter
64,Enter
65,Enter
66,Enter
67,Enter
68,Enter
69,Enter
70,Enter
71,Enter
72,Enter
73,Enter
74,Enter
75,Enter
76,Enter
77,Enter
78,Enter
79,Enter
80,Enter
81,Enter
82,Enter
83,Enter
84,Enter
85,Enter
86,Enter
87,Enter
88,Enter
89,Enter
90,Enter
91,Enter
92,Enter
93,Enter
94,Enter
95,Enter
96,Enter
97,Enter
98,Enter
99,Enter
100,Enter
101,Enter
102,Enter
103,Enter
104,Enter
105,Enter
106,Enter
107,Enter
108,Enter
109,Enter
110,Enter
111,Enter
112,Walk
113,Walk
114,Walk
115,Walk
116,Walk
117,Walk
118,Walk
119,Walk
120,Walk
121,Walk
122,Walk
123,Walk
124,Walk
125,Walk
126,Walk
127,Walk
128,Walk
129,Walk
130,Walk
131,Walk
132,Walk
133,Walk
134,Walk
135,Walk
136,Walk
137,Walk
138,Walk
139,Walk
140,Walk
141,Walk
142,Walk
143,Walk
144,Walk
145,Walk
146,Walk
147,Walk
148,Walk
149,Walk
150,Walk
151,Walk
152,Walk
153,Walk
154,Walk
155,Walk
156,Walk
157,Walk
158,Walk
159,Walk
160,Walk
161,Walk
162,Walk
163,Walk
164,Walk
165,Walk
166,Walk
167,Walk
168,Walk
169,Walk
170,Walk
171,Walk
172,Walk
173,Walk
174,Walk
175,Walk
176,Make_tea.Boil_water
177,Make_tea.Boil_water
178,Make_tea.Boil_water
179,Make_tea.Boil_water
180,Make_tea.Boil_water
181,Make_tea.Boil_water
182,Make_tea.Boil_water
183,Make_tea.Boil_water
184,Make_tea.Boil_water
185,Make_tea.Boil_water
186,Make_tea.Boil_water
187,Make_tea.Boil_water
188,Make_tea.Boil_water
189,Make_tea.Boil_water
190,Make_tea.Boil_water
191,Make_tea.Boil_water
192,Make_tea.Boil_water
193,Make_tea.Boil_water
194,Make_tea.Boil_water
195,Make_tea.Boil_water
196,Make_tea.Boil_water
197,Make_tea.Boil_water
198,Make_tea.Boil_water
199,Make_tea.Boil_water
200,Make_tea.Boil_water
201,Make_tea.Boil_water
202,Make_tea.Boil_water
203,Make_tea.Boil_water
204,Make_tea.Boil_water
205,Make_tea.Boil_water
206,Make_tea.Boil_water
207,Make_tea.Boil_water
208,Drink.From_cup
209,Drink.From_cup
210,Drink.From_cup
211,Drink.From_cup
212,Drink.From_cup
213,Drink.From_cup
214,Drink.From_cup
215,Drink.From_cup
216,Drink.From_cup
217,Drink.From_cup
218,Drink.From_cup
219,Drink.From_cup
220,Drink.From_cup
221,Drink.From_cup
222,Drink.From_cup
223,Drink.From_cup
224,Drink.From_cup
225,Drink.From_cup
226,Drink.From_cup
227,Drink.From_cup
228,Drink.From_cup
229,Drink.From_cup
230,Drink.From_cup
231,Drink.From_cup
232,Drink.From_cup
233,Drink.From_cup
234,Drink.From_cup
235,Drink.From_cup
236,Drink.From_cup
237,Drink.From_cup
238,Drink.From_cup
239,Drink.From_cup
240,Make_tea.Boil_water
241,Make_tea.Boil_water
242,Make_tea.Boil_water
243,Make_tea.Boil_water
244,Make_tea.Boil_water
245,Make_tea.Boil_water
246,Make_tea.Boil_water
247,Make_tea.Boil_water
248,Make_tea.Boil_water
249,Make_tea.Boil_water
250,Make_tea.Boil_water
251,Make_tea.Boil_water
252,Make_tea.Boil_water
253,Make_tea.Boil_water
254,Make_tea.Boil_water
255,Make_tea.Boil_water
256,Drink.From_cup
257,Drink.From_cup
258,Drink.From_cup
259,Drink.From_cup
260,Drink.From_cup
261,Drink.From_cup
262,Drink.From_cup
263,Drink.From_cup
264,Drink.From_cup
265,Drink.From_cup
266,Drink.From_cup
267,Drink.From_cup
268,Drink.From_cup
269,Drink.From_cup
270,Drink.From_cup
271,Drink.From_cup
272,Drink.From_cup
273,Drink.From_cup
274,Drink.From_cup
275,Drink.From_cup
276,Drink.From_cup
277,Drink.From_cup
278,Drink.From_cup
279,Drink.From_cup
280,Drink.From_cup
281,Drink.From_cup
282,Drink.From_cup
283,Drink.From_cup
284,Drink.From_cup
285,Drink.From_cup
286,Drink.From_cup
287,Drink.From_cup
288,Make_tea.Boil_water
289,Make_tea.Boil_water
290,Make_tea.Boil_water
291,Make_tea.Boil_water
292,Make_tea.Boil_water
293,Make_tea.Boil_water
294,Make_tea.Boil_water
295,Make_tea.Boil_water
296,Make_tea.Boil_water
297,Make_tea.Boil_water
298,Make_tea.Boil_water
299,Make_tea.Boil_water
300,Make_tea.Boil_water
301,Make_tea.Boil_water
302,Make_tea.Boil_water
303,Make_tea.Boil_water
304,Make_tea.Boil_water
305,Make_tea.Boil_water
306,Make_tea.Boil_water
307,Make_tea.Boil_water
308,Make_tea.Boil_water
309,Make_tea.Boil_water
310,Make_tea.Boil_water
311,Make_tea.Boil_water
312,Make_tea.Boil_water
313,Make_tea.Boil_water
314,Make_tea.Boil_water
315,Make_tea.Boil_water
316,Make_tea.Boil_water
317,Make_tea.Boil_water
318,Make_tea.Boil_water
319,Make_tea.Boil_water
320,Make_tea.Boil_water
321,Make_tea.Boil_water
322,Make_tea.Boil_water
323,Make_tea.Boil_water
324,Make_tea.Boil_water
325,Make_tea.Boil_water
326,Make_tea.Boil_water
327,Make_tea.Boil_water
328,Make_tea.Boil_water
329,Make_tea.Boil_water
330,Make_tea.Boil_water
331,Make_tea.Boil_water
332,Make_tea.Boil_water
333,Make_tea.Boil_water
334,Make_tea.Boil_water
335,Make_tea.Boil_water
336,Make_coffee.Get_water
337,Make_coffee.Get_water
338,Make_coffee.Get_water
339,Make_coffee.Get_water
340,Make_coffee.Get_water
341,Make_coffee.Get_water
342,Make_coffee.Get_water
343,Make_coffee.Get_water
344,Make_coffee.Get_water
345,Make_coffee.Get_water
346,Make_coffee.Get_water
347,Make_coffee.Get_water
348,Make_coffee.Get_water
349,Make_coffee.Get_water
350,Make_coffee.Get_water
351,Make_coffee.Get_water
352,Make_coffee.Get_water
353,Make_coffee.Get_water
354,Make_coffee.Get_water
355,Make_coffee.Get_water
356,Make_coffee.Get_water
357,Make_coffee.Get_water
358,Make_coffee.Get_water
359,Make_coffee.Get_water
360,Make_coffee.Get_water
