,captions
0,Make_tea.Boil_water
1,Make_tea.Boil_water
2,Make_tea.Boil_water
3,Make_tea.Boil_water
4,Make_tea.Boil_water
5,Make_tea.Boil_water
6,Make_tea.Boil_water
7,Make_tea.Boil_water
8,Make_tea.Boil_water
9,Make_tea.Boil_water
10,Make_tea.Boil_water
11,Make_tea.Boil_water
12,Make_tea.Boil_water
13,Make_tea.Boil_water
14,Make_tea.Boil_water
15,Make_tea.Boil_water
16,Make_tea.Boil_water
17,Make_tea.Boil_water
18,Make_tea.Boil_water
19,Make_tea.Boil_water
20,Make_tea.Boil_water
21,Make_tea.Boil_water
22,Make_tea.Boil_water
23,Make_tea.Boil_water
24,Make_tea.Boil_water
25,Make_tea.Boil_water
26,Make_tea.Boil_water
27,Make_tea.Boil_water
28,Make_tea.Boil_water
29,Make_tea.Boil_water
30,Make_tea.Boil_water
31,Make_tea.Boil_water
32,Use_cupboard
33,Use_cupboard
34,Use_cupboard
35,Use_cupboard
36,Use_cupboard
37,Use_cupboard
38,Use_cupboard
39,Use_cupboard
40,Use_cupboard
41,Use_cupboard
42,Use_cupboard
43,Use_cupboard
44,Use_cupboard
45,Use_cupboard
46,Use_cupboard
47,Use_cupboard
48,Leave
49,Leave
50,Leave
51,Leave
52,Leave
53,Leave
54,Leave
55,Leave
56,Leave
57,Leave
58,Leave
59,Leave
60,Leave
61,Leave
62,Leave
63,Leave
64,Leave
65,Leave
66,Leave
67,Leave
68,Leave
69,Leave
70,Leave
71,Leave
72,Leave
73,Leave
74,Leave
75,Leave
76,Leave
77,Leave
78,Leave
79,Leave
80,Watch_TV
81,Watch_TV
82,Watch_TV
83,Watch_TV
84,Watch_TV
85,Watch_TV
86,Watch_TV
87,Watch_TV
88,Watch_TV
89,Watch_TV
90,Watch_TV
91,Watch_TV
92,Watch_TV
93,Watch_TV
94,Watch_TV
95,Watch_TV
