event,start_frame,end_frame
Enter,103,122
Walk,113,189
Walk,225,269
Walk,380,449
Sit_down,453,479
Lay_down,527,561
Get_up,2692,2716
Sit_down,2723,2755
Take_something_off_table,2750,2766
Drink.From_can,2786,2825
Put_something_on_table,2827,2839
Take_something_off_table,2916,2929
Read,2955,3267
Put_something_on_table,3267,3281
Read,3604,3768
Walk,3641,3723
Put_something_on_table,3763,3778
Take_something_off_table,3791,3806
Use_telephone,3906,4633
Get_up,3982,4016
Walk,4034,4101
Walk,4129,4245
Walk,4420,4508
Put_something_on_table,4649,4676
Take_something_off_table,4700,4711
Drink.From_can,4716,4751
Put_something_on_table,4756,4776
Put_something_on_table,4798,4817
Walk,4851,4941
Walk,4961,5008
Walk,5402,5491
Take_something_off_table,5491,5511
Use_telephone,5642,6182
Walk,5690,5754
Walk,5829,5943
Walk,6004,6151
Take_something_off_table,6151,6178
Sit_down,6341,6378
Lay_down,6385,6419
Take_something_off_table,7516,7528
Drink.From_can,7526,7581
Put_something_on_table,7624,7644
Take_something_off_table,7676,7690
Put_something_on_table,7714,7731
Get_up,7716,7748
Take_something_off_table,7788,7804
Take_something_off_table,7814,7834
Read,7860,8703
Put_something_on_table,8695,8712
Put_something_on_table,8738,8753
Take_something_off_table,8796,8808
Drink.From_can,8814,8852
Put_something_on_table,8857,8867
Walk,8868,8951
Take_something_off_table,8999,9012
Read,9017,9656
Put_something_on_table,9643,9672
Put_something_on_table,9707,9724
Take_something_off_table,9791,9812
Walk,10233,10301
Walk,10787,10952
Put_something_on_table,10952,10981
Put_something_on_table,11130,11142
Use_telephone,11282,11397
Use_telephone,11449,11503
Use_telephone,11544,11583
Use_telephone,11628,11712
Take_something_off_table,11743,11767
Enter,11787,11800
Drink.From_can,11815,11851
Sit_down,12110,12136
Lay_down,12150,12194
Take_something_off_table,13622,13635
Get_up,13649,13692
Take_something_off_table,13710,13725
Use_telephone,13799,14364
Walk,13818,13916
Walk,14000,14045
Walk,14093,14125
Walk,14148,14194
Take_something_off_table,14239,14258
Read,14278,14314
Put_something_on_table,14308,14323
Put_something_on_table,14360,14382
Take_something_off_table,14408,14423
Drink.From_can,14426,14482
Drink.From_can,14513,14542
Put_something_on_table,14557,14571
Walk,14573,14736
Take_something_off_table,14741,14754
Take_something_off_table,15067,15085
Read,15104,15300
Put_something_on_table,15301,15314
Take_something_off_table,15314,15340
Walk,15462,15529
Take_something_off_table,15529,15550
Read,15576,16180
Walk,15814,16423
Put_something_on_table,16158,16176
Take_something_off_table,16253,16267
Drink.From_cup,16276,16324
Put_something_on_table,16344,16366
Take_something_off_table,16569,16599
Use_tablet,16631,17138
Sit_down,16648,16683
Get_up,17185,17203
Take_something_off_table,17247,17258
Use_telephone,17317,17655
Walk,17318,17352
Walk,17412,17506
Walk,17562,17645
Put_something_on_table,17653,17666
Take_something_off_table,17739,17754
Sit_down,17880,17933
Read,17909,18674
Put_something_on_table,18680,18696
Get_up,18687,18718
Take_something_off_table,18738,18752
Drink.From_can,18753,18812
Put_something_on_table,18814,18825
Walk,18850,18896
Take_something_off_table,19018,19033
Read,19077,19696
Put_something_on_table,19698,19721
Walk,19754,19825
Walk,19881,19995
Take_something_off_table,19995,20005
Drink.From_cup,20018,20073
Put_something_on_table,20069,20082
Take_something_off_table,20248,20261
Read,20294,20704
Put_something_on_table,20696,20707
Walk,20729,20813
Walk,20844,20892
Walk,21047,21160
Walk,21211,21304
Take_something_off_table,21403,21426
Sit_down,21415,21468
Read,21469,22119
Put_something_on_table,22119,22126
Get_up,22123,22143
Walk,22139,22268
Walk,22373,22426
Walk,22496,22650
Take_something_off_table,22663,22680
Drink.From_can,22692,22729
Put_something_on_table,22744,22757
Walk,22790,22824
Sit_down,22888,22933
Take_something_off_table,22909,22921
Read,22934,23568
Get_up,23563,23583
Put_something_on_table,23563,23567
Walk,23579,23618
Walk,23813,23866
Sit_down,23872,23911
Get_up,24240,24273
Take_something_off_table,24279,24292
Drink.From_can,24299,24373
Put_something_on_table,24345,24361
Walk,24399,24487
