event,start_frame,end_frame
Enter,0,87
Walk,87,160
Walk,176,239
Walk,360,426
Sit_down,423,453
Lay_down,499,524
Get_up,2673,2688
Sit_down,2699,2715
Take_something_off_table,2718,2731
Drink.From_can,2761,2799
Put_something_on_table,2801,2820
Take_something_off_table,2878,2901
Take_something_off_table,2963,2970
Read,3023,3240
Put_something_on_table,3245,3258
Read,3519,3746
Put_something_on_table,3745,3754
Take_something_off_table,3772,3782
Use_telephone,3786,4643
Get_up,3963,3981
Walk,3988,4144
Walk,4202,4293
Walk,4339,4410
Walk,4449,4480
Take_something_off_table,4486,4500
Read,4500,4559
Put_something_on_table,4559,4568
Take_something_off_table,4637,4643
Take_something_off_table,4665,4673
Drink.From_can,4692,4729
Put_something_on_table,4737,4757
Put_something_on_table,4790,4797
Walk,4812,4877
Walk,4949,5002
Leave,5003,5077
Enter,5306,5379
Walk,5388,5468
Put_something_on_table,5473,5484
Use_telephone,5482,6137
Walk,5681,5723
Walk,5809,5929
Walk,5984,6129
Put_something_on_table,6135,6138
Sit_down,6304,6332
Lay_down,6350,6376
Take_something_off_table,7500,7507
Drink.From_can,7508,7559
Put_something_on_table,7624,7640
Take_something_off_table,7660,7670
Get_up,7692,7711
Put_something_on_table,7703,7712
Take_something_off_table,7767,7778
Take_something_off_table,7798,7806
Read,7824,8666
Put_something_on_table,8681,8690
Take_something_off_table,8757,8771
Drink.From_can,8789,8835
Put_something_on_table,8838,8848
Walk,8860,8925
Read,8995,9160
Take_something_off_table,9190,9198
Read,9207,9628
Put_something_on_table,9628,9645
Put_something_on_table,9679,9691
Take_something_off_table,9739,9770
Put_something_on_table,10160,10177
Walk,10196,10272
Leave,10272,10359
Enter,10682,10769
Walk,10773,10926
Take_something_off_table,10936,10949
Take_something_off_table,11099,11113
Read,11133,11241
Put_something_on_table,11235,11245
Use_telephone,11257,11289
Walk,11259,11290
Walk,11360,11488
Use_telephone,11360,11727
Walk,11523,11621
Walk,11665,11693
Put_something_on_table,11709,11722
Take_something_off_table,11757,11770
Drink.From_can,11783,11829
Put_something_on_table,11838,11849
Sit_down,12081,12100
Lay_down,12118,12143
Take_something_off_table,13599,13607
Read,13635,13657
Get_up,13659,13667
Take_something_off_table,13675,13691
Use_telephone,13690,13833
Walk,13797,13858
Walk,13989,14133
Use_telephone,13999,14126
Use_telephone,14161,14348
Take_something_off_table,14214,14229
Read,14245,14284
Put_something_on_table,14286,14298
Put_something_on_table,14342,14353
Take_something_off_table,14376,14388
Drink.From_can,14424,14464
Drink.From_can,14486,14514
Put_something_on_table,14521,14536
Walk,14551,14625
Walk,14669,14712
Take_something_off_table,14722,14732
Take_something_off_table,15032,15054
Read,15064,15249
Walk,15085,15119
Put_something_on_table,15281,15292
Take_something_off_table,15300,15312
Put_something_on_table,15329,15339
Walk,15439,15487
Read,15556,15594
Read,15624,15725
Read,15795,15840
Walk,15797,15852
Walk,16002,16140
Read,16014,16129
Walk,16153,16221
Take_something_off_table,16238,16248
Drink.From_cup,16248,16312
Put_something_on_table,16330,16347
Take_something_off_table,16564,16576
Sit_down,16616,16641
Use_tablet,16619,17115
Put_something_on_table,17121,17144
Get_up,17162,17182
Take_something_off_table,17216,17231
Use_telephone,17237,17317
Walk,17301,17321
Use_telephone,17386,17402
Walk,17387,17407
Use_telephone,17466,17548
Put_something_on_table,17633,17652
Put_something_on_table,17810,17840
Sit_down,17857,17879
Read,17879,18670
Get_up,18676,18685
Take_something_off_table,18714,18723
Drink.From_can,18729,18788
Take_something_off_table,19000,19014
Read,19025,19660
Put_something_on_table,19670,19680
Walk,19707,19749
Walk,19799,19971
Take_something_off_table,19972,19979
Drink.From_cup,19980,20059
Put_something_on_table,20057,20071
Walk,20090,20224
Take_something_off_table,20235,20247
Walk,20259,20302
Read,20293,20652
Walk,20624,20782
Put_something_on_table,20679,20687
Walk,20824,20867
Walk,21003,21090
Walk,21236,21377
Put_something_on_table,21391,21403
Sit_down,21395,21422
Read,21422,22091
Take_something_off_table,22097,22102
Get_up,22098,22122
Walk,22121,22167
Walk,22242,22403
Walk,22493,22628
Take_something_off_table,22640,22650
Drink.From_can,22669,22701
Put_something_on_table,22727,22738
Walk,22749,22801
Sit_down,22875,22897
Take_something_off_table,22891,22897
Read,22897,23534
Get_up,23534,23553
Put_something_on_table,23540,23547
Walk,23560,23606
Walk,23780,23838
Sit_down,23837,23859
Put_something_on_table,23854,23863
Take_something_off_table,24188,24197
Get_up,24219,24237
Take_something_off_table,24247,24267
Drink.From_can,24278,24323
Put_something_on_table,24322,24337
Walk,24371,24412
