event,start_frame,end_frame
Breakfast,0,5200
Take_something_off_table,69,78
Put_something_on_table,98,112
Take_something_off_table,230,241
Breakfast.Cut_bread,275,449
Breakfast.Cut_bread,275,450
Put_something_on_table,472,481
Breakfast.Spread_jam_or_butter,750,991
Take_something_off_table,999,1004
Put_something_on_table,1007,1017
Take_something_off_table,1022,1033
Put_something_on_table,1140,1150
Get_up,1327,1349
Take_something_off_table,1333,1337
Put_something_on_table,1345,1349
Leave,1357,1380
Enter,1452,1475
Pour.From_bottle,1481,1563
Leave,1570,1607
Enter,1666,1691
Sit_down,1695,1724
Breakfast.Eat_at_table,1819,1873
Drink.From_cup,1949,2009
Take_something_off_table,1952,1958
Put_something_on_table,2004,2011
Breakfast.Eat_at_table,2221,2290
Breakfast.Eat_at_table,2628,2686
Breakfast.Eat_at_table,3030,3113
Breakfast.Eat_at_table,3269,3303
Breakfast.Eat_at_table,3327,3690
Take_something_off_table,4149,4157
Drink.From_cup,4153,4214
Drink.From_cup,4334,4411
Drink.From_cup,4516,4566
Drink.From_cup,4704,4764
Put_something_on_table,4749,4757
Take_something_off_table,4898,4906
Put_something_on_table,4920,4986
Use_glasses,5348,5363
Write,5483,7338
Read,5483,7338
Get_up,7425,7466
Take_something_off_table,7643,7656
Leave,7662,7707
