event,start_frame,end_frame
Make_tea.Boil_water,5,223
Put_something_on_table,91,109
Put_something_on_table,454,469
Use_cupboard,475,953
Dump_in_trash,849,893
Walk,971,1081
Use_tablet,1128,2141
Read,2204,3712
Watch_TV,3749,4452
Walk,4463,4640
Use_tablet,4643,6162
Walk,6170,6235
Take_something_off_table,6242,6252
Pour.From_kettle,6248,6345
Put_something_on_table,6336,6346
Make_tea.Insert_tea_bag,6363,6495
Use_Drawer,6532,6579
Put_something_on_table,6602,6615
Take_something_off_table,6673,6685
Drink.From_cup,6681,6759
Put_something_on_table,6747,6760
Take_something_off_table,6820,6835
Drink.From_cup,6826,6894
Put_something_on_table,6885,6901
Walk,6990,7067
Use_tablet,7077,10216
Walk,10264,10325
Take_something_off_table,10320,10334
Drink.From_cup,10331,10384
Put_something_on_table,10378,10388
Take_something_off_table,10469,10481
Take_something_off_table,10650,10664
Put_something_on_table,10703,10713
Walk,10771,11024
Take_something_off_table,10961,10975
Clean_dishes,11118,11838
Clean_dishes,11118,11950
Clean_dishes.Dry_up,11840,11950
Take_something_off_table,11962,11979
Make_tea.Boil_water,11975,12272
Put_something_on_table,12158,12173
Walk,12284,12370
Watch_TV,12377,13078
Walk,13093,13176
Use_Drawer,13242,13297
Pour.From_kettle,13319,13416
Put_something_on_table,13321,13331
Make_tea.Insert_tea_bag,13442,13587
Use_cupboard,13676,14267
Eat_snack,14118,14152
Eat_snack,14160,14187
Take_something_off_table,14311,14322
Drink.From_cup,14314,14374
Put_something_on_table,14368,14377
Eat_snack,14410,14460
Eat_snack,14734,14755
Walk,14803,15023
Take_something_off_table,15026,15034
Use_telephone,15027,15483
Put_something_on_table,15476,15487
Walk,15501,15585
Take_something_off_table,15588,15596
Drink.From_cup,15591,15649
Put_something_on_table,15642,15652
Eat_snack,15663,15719
Eat_snack,16094,16117
Eat_snack,16131,16150
Walk,16161,16278
Use_tablet,16323,18627
Read,18656,19218
