event,start_frame,end_frame
Read,0,4719
Take_something_off_table,4752,4761
Get_up,4792,4825
Sit_down,4918,4944
Take_something_off_table,4948,4955
Put_something_on_table,4957,4962
Use_telephone,4998,5552
Get_up,5365,5400
Sit_down,5638,5674
Read,5676,12858
Write,7660,7770
Write,8082,8219
Get_up,12882,12914
Take_something_off_table,12896,12908
Read,12909,15270
Walk,13145,13313
Walk,13534,14001
Walk,14139,14627
Walk,14758,15286
Put_something_on_table,15274,15288
Use_tablet,15314,15564
Take_something_off_table,15569,15593
Read,15595,15839
Use_tablet,15842,16695
Read,16701,19101
Walk,16734,16886
Write,16986,17075
Walk,17095,17245
Walk,17455,17713
Walk,17804,17940
Walk,18232,19142
Put_something_on_table,19105,19129
Use_telephone,19156,19581
Sit_down,19624,19704
Read,19723,23823
Use_glasses,23788,23801
Put_something_on_table,23797,23829
Take_something_off_table,23932,23952
Use_glasses,23955,23971
Take_something_off_table,23970,23991
Read,23992,24300
Get_up,24299,24337
Walk,24353,24485
Read,24382,25973
Walk,24853,25097
Walk,25170,25284
Walk,25433,25504
Walk,25721,25986
Put_something_on_table,25974,26025
Take_something_off_table,26177,26193
Drink.From_cup,26183,26238
Put_something_on_table,26227,26241
Take_something_off_table,26343,26356
Take_something_off_table,26366,26375
Walk,26384,26406
Leave,26387,26433
