event,start_frame,end_frame
Enter,287,314
Walk,296,322
Put_something_on_table,322,337
Clean_dishes,1547,2583
Clean_dishes,1547,2583
Use_fridge,2655,2863
Drink.From_can,2975,3040
Drink.From_can,3054,3118
Put_something_on_table,3126,3135
Clean_dishes.Dry_up,3213,3270
Clean_dishes,3216,4404
Clean_dishes,3216,3279
Use_Drawer,3281,3368
Clean_dishes,3389,3536
Clean_dishes.Dry_up,3404,3525
Use_Drawer,3540,3613
Clean_dishes,3642,3695
Clean_dishes.Dry_up,3648,3695
Use_Drawer,3697,3776
Clean_dishes,3788,3867
Clean_dishes.Dry_up,3795,3865
Use_Drawer,3871,3902
Clean_dishes,3920,4020
Clean_dishes.Dry_up,3924,4017
Use_Drawer,4025,4081
Clean_dishes.Dry_up,4101,4169
Clean_dishes,4102,4174
Use_Drawer,4178,4221
Clean_dishes,4239,4303
Clean_dishes.Dry_up,4251,4305
Use_Drawer,4307,4404
Use_Drawer,4542,4565
Pour.From_can,4583,4699
Use_cupboard,4820,4908
Put_something_on_table,4931,4940
Take_pills,4954,5019
Drink.From_glass,5026,5082
Drink.From_glass,5119,5174
Drink.From_glass,5517,5568
Clean_dishes,5648,5999
Clean_dishes,5648,5798
Clean_dishes.Dry_up,5654,5786
Use_Drawer,5801,5999
Use_cupboard,6043,6126
Take_something_off_table,6158,6171
Use_fridge,6181,6263
Drink.From_glass,6287,6354
Use_fridge,6380,6619
Eat_snack,6584,6618
Wipe_table,6684,6754
Take_something_off_table,7256,7260
Drink.From_glass,7260,7320
Put_something_on_table,7316,7322
Use_fridge,7377,7463
Pour.From_can,7497,7620
Use_fridge,7640,7704
Take_something_off_table,7752,7758
Drink.From_glass,7756,7808
Put_something_on_table,7808,7817
Use_Drawer,8109,8250
Use_Drawer,8290,8415
Use_fridge,8729,8850
Leave,8983,9059
Enter,9123,9257
Walk,9245,9293
Use_cupboard,9276,9338
Take_pills,9365,9446
Put_something_on_table,9437,9447
Take_something_off_table,9451,9457
Drink.From_glass,9453,9542
Put_something_on_table,9542,9552
Take_something_off_table,9630,9643
Use_cupboard,9657,9741
Walk,9748,9792
Leave,9755,9886
Enter,9914,10024
Walk,9999,10194
Put_something_on_table,10023,10030
Clean_dishes,10355,11669
Clean_dishes,10355,10380
Clean_dishes.Dry_up,10722,10775
Use_Drawer,10789,10890
Clean_dishes.Dry_up,10912,10977
Use_Drawer,10977,11250
Clean_dishes.Dry_up,11094,11176
Take_something_off_table,11290,11310
Clean_dishes.Dry_up,11470,11650
Use_Drawer,11766,11820
Use_cupboard,11854,11914
Put_something_on_table,11935,11948
Take_pills,11954,12074
Take_something_off_table,12002,12008
Put_something_on_table,12065,12075
Take_something_off_table,12085,12091
Drink.From_glass,12090,12132
Put_something_on_table,12131,12139
Take_something_off_table,12232,12238
Drink.From_glass,12234,12273
Put_something_on_table,12272,12278
Take_something_off_table,12285,12293
Use_cupboard,12306,12357
Take_something_off_table,12414,12428
Take_something_off_table,12475,12480
Drink.From_glass,12478,12551
Put_something_on_table,12600,12608
Use_fridge,12682,12771
Pour.From_can,12784,12860
Use_fridge,12888,12957
Take_something_off_table,12995,13000
Drink.From_glass,12997,13051
Put_something_on_table,13047,13054
Walk,13135,13245
Put_something_on_table,13244,13254
Read,13397,13949
Walk,13977,14053
Leave,13986,14119
