event,start_frame,end_frame
Breakfast,0,1348
Take_something_off_table,46,52
Put_something_on_table,82,87
Take_something_off_table,202,218
Breakfast.Cut_bread,251,425
Breakfast.Cut_bread,251,425
Put_something_on_table,445,458
Take_something_off_table,689,702
Breakfast.Spread_jam_or_butter,727,928
Put_something_on_table,928,941
Take_something_off_table,951,963
Put_something_on_table,985,995
Take_something_off_table,1005,1019
Put_something_on_table,1116,1135
Breakfast.Eat_at_table,1233,1243
Breakfast.Eat_at_table,1254,1268
Breakfast.Eat_at_table,1282,1299
Get_up,1304,1335
Take_something_off_table,1310,1316
Put_something_on_table,1322,1333
Walk,1337,1372
Leave,1352,1389
Enter,1399,1430
Walk,1410,1449
Pour.From_bottle,1464,1542
Walk,1554,1591
Leave,1573,1605
Enter,1622,1652
Walk,1633,1665
Sit_down,1667,1701
Breakfast,1712,5033
Breakfast.Eat_at_table,1758,1769
Breakfast.Eat_at_table,1773,1785
Breakfast.Eat_at_table,1791,1853
Breakfast.Eat_at_table,1870,1885
Take_something_off_table,1927,1932
Drink.From_cup,1929,1987
Put_something_on_table,1980,1989
Breakfast.Eat_at_table,2196,2286
Breakfast.Eat_at_table,2608,2667
Breakfast.Eat_at_table,2688,2703
Breakfast.Eat_at_table,2711,2732
Breakfast.Eat_at_table,2735,2750
Breakfast.Eat_at_table,2764,2779
Breakfast.Eat_at_table,3000,3073
Breakfast.Eat_at_table,3243,3295
Breakfast.Eat_at_table,3302,3324
Breakfast.Eat_at_table,3331,3354
Breakfast.Eat_at_table,3361,3390
Breakfast.Eat_at_table,3419,3446
Breakfast.Eat_at_table,3460,3488
Breakfast.Eat_at_table,3491,3508
Breakfast.Eat_at_table,3551,3579
Breakfast.Eat_at_table,3589,3609
Breakfast.Eat_at_table,3619,3634
Breakfast.Eat_at_table,3637,3653
Breakfast.Eat_at_table,3657,3670
Take_something_off_table,4126,4135
Drink.From_cup,4130,4185
Drink.From_cup,4319,4369
Drink.From_cup,4488,4546
Drink.From_cup,4681,4743
Put_something_on_table,4728,4741
Take_something_off_table,4867,4883
Put_something_on_table,4893,4906
Take_something_off_table,5001,5011
Put_something_on_table,5021,5031
Take_something_off_table,5233,5253
Use_glasses,5325,5346
Write,5380,7312
Read,5380,7312
Get_up,7395,7418
Take_something_off_table,7452,7459
Put_something_on_table,7468,7480
Put_something_on_table,7616,7631
Walk,7651,7701
Leave,7671,7718
