event,start_frame,end_frame
Use_Drawer,353,413
Walk,961,1023
Use_tablet,1093,2062
Take_something_off_table,1268,1285
Put_something_on_table,2114,2128
Take_something_off_table,2136,2147
Read,2174,3680
Use_tablet,3865,4422
Walk,4430,4593
Use_tablet,4644,6016
Walk,6136,6194
Pour.From_kettle,6214,6308
Use_Drawer,6507,6569
Walk,6965,7036
Use_tablet,7037,10175
Walk,10234,10292
Walk,10748,10919
Use_Drawer,11850,11908
Walk,12257,12347
Walk,13061,13147
Use_Drawer,13205,13262
Walk,14631,14689
Walk,14872,14988
Use_telephone,15026,15423
Walk,15485,15546
Walk,16136,16249
Use_tablet,16291,18582
Read,18663,19185
