event,start_frame,end_frame
Enter,268,322
Walk,291,359
Put_something_on_table,333,378
Clean_dishes,500,1300
Clean_dishes.Put_something_in_sink,681,936
Use_Drawer,957,1214
Use_fridge,1327,1538
Clean_dishes,1564,2596
Clean_dishes,1564,2596
Clean_dishes.Dry_up,2489,2596
Use_fridge,2667,2886
Drink.From_can,2996,3071
Drink.From_can,3081,3132
Put_something_on_table,3154,3166
Clean_dishes,3224,4418
Clean_dishes,3224,3284
Clean_dishes.Dry_up,3225,3287
Use_Drawer,3294,3619
Clean_dishes,3410,3553
Clean_dishes.Dry_up,3421,3548
Clean_dishes,3651,3718
Clean_dishes.Dry_up,3653,3717
Use_Drawer,3722,4419
Clean_dishes,3819,3896
Clean_dishes.Dry_up,3828,3871
Clean_dishes.Dry_up,3946,4043
Clean_dishes,3946,4049
Clean_dishes.Dry_up,4119,4191
Clean_dishes,4122,4199
Clean_dishes,4261,4328
Clean_dishes.Dry_up,4265,4317
Use_Drawer,4493,4582
Take_something_off_table,4607,4613
Pour.From_can,4612,4709
Put_something_on_table,4696,4711
Use_cupboard,4829,4927
Take_pills,4954,5033
Take_something_off_table,5040,5046
Drink.From_glass,5043,5097
Put_something_on_table,5093,5105
Take_something_off_table,5138,5145
Drink.From_glass,5143,5191
Put_something_on_table,5183,5192
Take_something_off_table,5529,5541
Drink.From_glass,5538,5582
Put_something_on_table,5576,5588
Clean_dishes,5681,5826
Clean_dishes,5681,6016
Clean_dishes.Dry_up,5682,5826
Use_Drawer,5830,6015
Use_cupboard,6073,6145
Take_something_off_table,6176,6187
Use_fridge,6203,6278
Take_something_off_table,6307,6321
Drink.From_glass,6313,6372
Put_something_on_table,6367,6375
Use_fridge,6394,6642
Eat_snack,6614,6638
Wipe_table,6710,6775
Use_Drawer,7076,7148
Wipe_table,7157,7185
Take_something_off_table,7265,7279
Drink.From_glass,7272,7354
Put_something_on_table,7339,7355
Use_fridge,7400,7482
Pour.From_can,7496,7578
Pour.From_can,7612,7651
Use_fridge,7656,7732
Take_something_off_table,7762,7777
Drink.From_glass,7777,7828
Put_something_on_table,7828,7838
Take_something_off_table,7974,7981
Put_something_on_table,7992,8003
Use_Drawer,8117,8277
Use_Drawer,8291,8433
Take_something_off_table,8514,8525
Pour.From_kettle,8575,8648
Put_something_on_table,8668,8689
Use_fridge,8738,8871
Take_something_off_table,8950,8963
Walk,8963,9030
Leave,8975,9120
Enter,9135,9251
Walk,9227,9288
Use_cupboard,9289,9361
Take_pills,9386,9452
Put_something_on_table,9459,9469
Take_something_off_table,9471,9475
Drink.From_glass,9475,9513
Drink.From_glass,9525,9568
Put_something_on_table,9561,9568
Take_something_off_table,9654,9663
Use_cupboard,9676,9757
Walk,9759,9825
Leave,9792,9878
Enter,9954,10032
Walk,9996,10060
Put_something_on_table,10042,10059
Walk,10076,10123
Walk,10154,10217
Use_Drawer,10214,10351
Clean_dishes.Put_something_in_sink,10385,10595
Clean_dishes,10387,10803
Clean_dishes,10387,11432
Clean_dishes.Dry_up,10740,10804
Use_Drawer,10809,10909
Clean_dishes,10930,11004
Clean_dishes.Dry_up,10934,11003
Use_Drawer,11008,11268
Clean_dishes,11121,11220
Clean_dishes.Dry_up,11130,11198
Clean_dishes.Dry_up,11283,11321
Clean_dishes,11287,11355
Put_something_on_table,11363,11389
Put_something_on_table,11649,11661
Use_Drawer,11776,11856
Use_cupboard,11874,11937
Put_something_on_table,11954,11966
Take_pills,11964,12105
Take_something_off_table,12110,12120
Drink.From_glass,12111,12161
Put_something_on_table,12153,12162
Take_something_off_table,12252,12262
Drink.From_glass,12258,12300
Put_something_on_table,12291,12301
Take_something_off_table,12306,12314
Use_cupboard,12330,12398
Take_something_off_table,12440,12451
Take_something_off_table,12488,12498
Drink.From_glass,12494,12553
Put_something_on_table,12619,12630
Use_fridge,12698,12791
Pour.From_can,12814,12893
Use_fridge,12905,12991
Take_something_off_table,13011,13021
Drink.From_glass,13019,13079
Put_something_on_table,13067,13085
Walk,13149,13272
Take_something_off_table,13207,13223
Put_something_on_table,13263,13270
Use_glasses,13398,13413
Read,13413,13962
Use_glasses,13984,13998
Walk,14004,14064
Leave,14030,14168
