event,start_frame,end_frame
Get_up,14,43
Walk,49,137
Walk,148,195
Leave,196,284
Enter,2502,2595
Walk,2597,2634
Walk,2728,2814
Sit_down,2828,2856
Lay_down,2962,3004
Get_up,4022,4070
Read,4317,5258
Watch_TV,5262,6609
Lay_down,6701,6764
Get_up,7986,8085
Watch_TV,8093,9296
Take_something_off_table,9481,9517
Drink.From_bottle,9544,9617
Put_something_on_table,9725,9797
Watch_TV,9833,9876
Read,10071,11765
Watch_TV,11774,13532
Read,13551,13592
Watch_TV,13599,15663
Lay_down,15805,15928
Get_up,20208,20312
Watch_TV,20323,24724
