event,start_frame,end_frame
Take_pills,261,295
Take_something_off_table,303,327
Pour.From_bottle,382,431
Put_something_on_table,509,527
Take_something_off_table,532,550
Drink.From_cup,554,612
Put_something_on_table,614,643
Watch_TV,658,867
Walk,1081,1125
Watch_TV,1134,1532
Walk,1563,1632
Walk,1712,1754
Sit_down,1800,1847
Watch_TV,1854,3347
Take_something_off_table,3449,3478
Get_up,3455,3486
Drink.From_cup,3491,3550
Put_something_on_table,3550,3577
Watch_TV,3586,4257
Walk,4276,4367
Use_telephone,4421,4571
Walk,5068,5121
Walk,5221,5258
Walk,5452,5505
Take_something_off_table,5530,5549
Sit_down,5563,5590
Read,5695,5719
Watch_TV,5724,5780
Read,5799,6288
Watch_TV,6297,6359
Read,6364,7213
Watch_TV,7214,7312
Read,7348,8018
Watch_TV,8028,8268
Get_up,8287,8310
Take_something_off_table,8332,8361
Sit_down,8422,8444
Use_laptop,8551,9933
Get_up,10003,10038
Put_something_on_table,10092,10149
Watch_TV,10159,12103
Take_something_off_table,11932,11949
Drink.From_cup,11941,12002
Put_something_on_table,12001,12034
Walk,12132,12234
Use_telephone,12276,12732
Walk,12859,12920
Walk,13024,13078
Leave,13079,13212
Enter,14085,14236
Walk,14237,14326
Watch_TV,14334,14592
Walk,14614,14670
Watch_TV,14748,15646
Walk,15899,15957
Watch_TV,15961,17403
Sit_down,17759,17791
Watch_TV,17801,18932
Get_up,18989,19025
Take_something_off_table,19060,19093
Drink.From_cup,19095,19177
Drink.From_cup,19404,19455
Put_something_on_table,19454,19507
Watch_TV,19516,19719
Walk,19730,19801
Walk,20083,20147
Watch_TV,20149,20378
