event,start_frame,end_frame
Walk,321,396
Take_something_off_table,480,495
Put_something_on_table,551,566
Use_fridge,584,948
Use_Drawer,1153,1261
Use_Drawer,2095,2130
Clean_dishes,2100,13320
Clean_dishes.Clean_with_water,2137,2371
Clean_dishes.Dry_up,2581,2860
Put_something_on_table,2803,2827
Clean_dishes.Dry_up,2981,3194
Put_something_on_table,3151,3168
Clean_dishes.Clean_with_water,3220,3396
Wipe_table,3658,3780
Dump_in_trash,3809,3943
Clean_dishes.Clean_with_water,3997,4533
Wipe_table,4531,4617
Clean_dishes.Dry_up,4628,5482
Put_something_on_table,4935,4951
Put_something_on_table,4971,5006
Put_something_on_table,5197,5234
Put_something_on_table,5402,5432
Clean_dishes.Clean_with_water,5493,5820
Clean_dishes.Dry_up,5910,7043
Put_something_on_table,6006,6054
Put_something_on_table,6237,6268
Put_something_on_table,6544,6615
Put_something_on_table,6862,6894
Clean_dishes.Clean_with_water,7135,7246
Clean_dishes.Clean_with_water,7307,7395
Clean_dishes.Dry_up,7418,7857
Put_something_on_table,7980,8024
Wipe_table,8098,8381
Wipe_table,8514,8685
Wipe_table,9007,9467
Walk,9539,9630
Put_something_on_table,9834,9859
Use_Drawer,9866,11033
Put_something_on_table,11068,11102
Take_something_off_table,11115,11146
Put_something_on_table,11195,11220
Wipe_table,11224,11394
Take_something_off_table,11429,11497
Use_Drawer,11508,11600
Use_Drawer,11699,11973
Clean_dishes.Clean_with_water,12127,12690
Use_Drawer,12730,12820
Clean_dishes.Clean_with_water,13009,13339
Clean_dishes,13320,13339
Dump_in_trash,13385,13473
