event,start_frame,end_frame
Use_telephone,23,554
Get_up,232,251
Walk,298,492
Put_something_on_table,598,652
Take_pills,804,837
Sit_down,847,893
Take_something_off_table,920,935
Drink.From_can,928,1076
Put_something_on_table,1062,1079
Use_laptop,1143,1975
Drink.From_can,1847,1923
Take_something_off_table,1853,1864
Put_something_on_table,1906,1924
Take_something_off_table,1998,2018
Read,2028,6900
Put_something_on_table,6994,7024
Take_something_off_table,7194,7232
Write,7339,9819
Read,9832,14411
Put_something_on_table,12667,12712
Read,14741,17621
Take_something_off_table,17781,17801
Drink.From_can,17794,17889
Put_something_on_table,17870,17903
Take_something_off_table,18048,18102
Read,18190,22944
Take_something_off_table,22967,22981
Drink.From_can,22976,23068
Put_something_on_table,23053,23073
Read,23082,25275
