event,start_frame,end_frame
Read,40,4548
Put_something_on_table,4527,4566
Get_up,4627,4671
Use_telephone,4744,5286
Drink.From_can,5527,5576
Drink.From_can,5640,5702
Put_something_on_table,5718,5747
Dump_in_trash,5861,5932
Walk,5935,6104
Put_something_on_table,6148,6210
Use_laptop,6246,6316
Sit_down,6317,6371
Use_laptop,6372,7297
Get_up,7348,7384
Put_something_on_table,7791,7809
Take_pills,7818,8002
Sit_down,7904,7956
Take_something_off_table,8025,8044
Drink.From_can,8075,8135
Drink.From_can,8206,8252
Put_something_on_table,8257,8282
Use_laptop,8425,9346
Get_up,9346,9381
Use_telephone,10047,10070
Sit_down,11226,11249
Take_something_off_table,11255,11269
Drink.From_can,11271,11318
Put_something_on_table,11318,11333
Use_laptop,11459,12157
Take_something_off_table,12168,12187
Read,12236,14667
Put_something_on_table,14708,14746
Use_laptop,14817,15362
Take_something_off_table,15351,15364
Drink.From_can,15363,15431
Drink.From_can,15457,15509
Put_something_on_table,15500,15517
Use_laptop,15570,16528
Take_something_off_table,16515,16529
Drink.From_can,16529,16573
Drink.From_can,16586,16616
Put_something_on_table,16615,16624
Use_laptop,16679,16797
Take_pills,17242,17410
Take_something_off_table,17428,17437
Drink.From_can,17434,17477
Drink.From_can,17494,17526
Put_something_on_table,17522,17534
Use_laptop,17719,18397
Take_something_off_table,18459,18484
Read,18489,23887
Read,23907,23930
Read,24080,26069
