event,start_frame,end_frame
Take_something_off_table,16,40
Pour.From_bottle,148,209
Put_something_on_table,292,318
Take_pills,323,477
Sit_down,407,444
Take_something_off_table,480,494
Drink.From_cup,498,583
Put_something_on_table,573,600
Take_something_off_table,846,877
Drink.From_cup,877,975
Put_something_on_table,950,975
Use_laptop,1255,3413
Take_something_off_table,3460,3475
Drink.From_cup,3471,3554
Put_something_on_table,3547,3563
Get_up,3614,3643
Walk,3654,3689
Walk,3760,3812
Leave,3814,3904
Enter,5750,5862
Walk,5873,5911
Walk,6163,6201
Walk,6297,6360
Take_something_off_table,6363,6380
Drink.From_cup,6376,6441
Drink.From_cup,6501,6547
Put_something_on_table,6542,6559
Sit_down,7040,7113
Watch_TV,7119,7467
Get_up,7478,7512
Use_telephone,7710,8390
Walk,8502,8562
Walk,8767,8819
Watch_TV,8822,10013
Walk,10018,10070
Walk,10174,10222
Watch_TV,10255,11233
Sit_down,10415,10477
Read,11241,11274
Watch_TV,11279,13645
Walk,13708,13741
Sit_down,13789,13817
Watch_TV,13825,14329
Get_up,14337,14363
Sit_down,14429,14467
Use_laptop,14629,16436
Take_something_off_table,16459,16479
Drink.From_cup,16481,16571
Put_something_on_table,16558,16590
Get_up,16661,16679
Walk,16687,16746
Walk,16788,16830
Walk,17078,17137
Sit_down,17228,17260
Read,17498,17742
Read,17795,17918
Walk,18041,18066
Use_telephone,18104,18467
Walk,18247,18307
Walk,18432,18479
Walk,18571,18701
Use_telephone,18583,18776
Walk,18733,18801
Walk,19437,19486
Walk,19548,19594
Sit_down,19985,20015
Get_up,20517,20537
Walk,20540,20563
Walk,20643,20717
Walk,21209,21279
Walk,21766,21876
Walk,22294,22364
Walk,22576,22716
Use_telephone,22627,23083
Walk,23401,23444
Walk,23490,23554
Take_something_off_table,23669,23682
Drink.From_cup,23674,23744
Put_something_on_table,23735,23759
Take_pills,23815,23877
Take_something_off_table,23897,23909
Drink.From_cup,23903,23946
Put_something_on_table,23949,23980
Sit_down,24635,24673
Lay_down,24718,24905
Get_up,25864,25968
Watch_TV,25975,26024
