event,start_frame,end_frame
Get_up,132,160
Use_cupboard,202,440
Put_something_on_table,370,392
Use_cupboard,712,865
Put_something_on_table,805,837
Make_coffee.Pour_grains,915,1119
Make_coffee,915,1752
Get_water,1207,1370
Make_coffee.Pour_water,1393,1553
Sit_down,2142,2185
Get_up,5607,5652
Dump_in_trash,6568,6701
Use_cupboard,6773,6948
Make_coffee,7119,8440
Make_coffee.Pour_grains,7119,7287
Use_cupboard,7307,7625
Take_something_off_table,7417,7447
Make_coffee.Pour_water,7947,8134
Sit_down,8693,8756
Get_up,10106,10146
Sit_down,10300,10350
Get_up,10538,10581
Walk,10725,10883
Leave,10827,10950
Enter,11632,11712
Walk,11649,11699
Sit_down,11906,11946
Take_something_off_table,12525,12560
Pour.From_kettle,13000,13134
Use_fridge,13581,14176
Use_cupboard,14185,14560
Walk,14638,14667
Leave,14648,14708
Enter,14958,15000
Walk,14984,15010
Walk,15701,15952
Leave,17543,17613
Enter,18061,18269
Make_tea,20463,21063
Make_tea.Boil_water,20479,20868
Use_cupboard,21020,21155
Sit_down,21421,21461
Get_up,22400,22440
Walk,22446,22539
Walk,22811,22894
Walk,23494,23650
Walk,23942,24044
Sit_down,24375,24405
Drink.From_cup,24457,24542
Drink.From_cup,25288,25359
Drink.From_cup,25980,26089
Put_something_on_table,26125,26172
Make_tea,26402,26602
Pour.From_kettle,26422,26522
Make_tea.Insert_tea_bag,26538,26623
Use_cupboard,27120,27362
Make_tea,27460,27920
Pour.From_kettle,27509,27632
Make_tea.Insert_tea_bag,27802,27920
Dump_in_trash,28122,28232
Dump_in_trash,28566,28696
Clean_dishes,28735,29549
Clean_dishes.Dry_up,29142,29545
Use_Drawer,29592,30158
