event,start_frame,end_frame
Get_up,152,174
Use_cupboard,215,472
Use_cupboard,736,905
Put_something_on_table,834,849
Make_coffee.Pour_grains,1018,1100
Make_coffee.Get_water,1256,1376
Make_coffee.Pour_water,1434,1572
Wipe_table,1882,1922
Sit_down,2183,2213
Get_up,5655,5686
Dump_in_trash,6605,6710
Use_cupboard,6802,6978
Make_coffee.Pour_grains,7211,7273
Use_cupboard,7355,7676
Put_something_on_table,7443,7450
Take_something_off_table,7452,7459
Take_something_off_table,7531,7541
Make_coffee,7800,8480
Make_coffee.Get_water,7818,7952
Make_coffee.Pour_water,7980,8149
Wipe_table,8551,8645
Sit_down,8731,8759
Use_Drawer,9280,9500
Get_up,10128,10151
Take_something_off_table,10243,10264
Sit_down,10335,10367
Get_up,10582,10604
Sit_down,11921,11962
Get_up,12553,12587
Pour.From_bottle,13046,13147
Clean_dishes.Clean_with_water,13259,13459
Clean_dishes,13260,13469
Clean_dishes.Dry_up,13465,13543
Wipe_table,13544,13594
Use_fridge,13622,14202
Use_cupboard,14204,14604
Clean_dishes,15662,15746
Clean_dishes.Clean_with_water,15662,15746
Make_tea,16035,16040
Make_tea,16040,19080
Get_water,16060,16220
Make_tea.Boil_water,16240,16480
Pour.From_bottle,18992,19045
Use_fridge,19790,20110
Make_tea,20460,21100
Make_coffee.Get_water,20540,20640
Make_tea.Boil_water,20598,20889
Take_something_off_table,20979,21004
Use_cupboard,21043,21149
Sit_down,21451,21483
Get_up,22436,22461
Walk,22460,22580
Walk,22820,22963
Take_something_off_table,23088,23107
Drink.From_cup,23102,23168
Drink.From_cup,23221,23285
Drink.From_cup,23411,23469
Put_something_on_table,23467,23482
Wipe_table,23753,23970
Take_something_off_table,24345,24364
Sit_down,24412,24444
Drink.From_cup,24497,24558
Drink.From_cup,25321,25372
Drink.From_cup,26020,26094
Get_up,26125,26150
Put_something_on_table,26155,26180
Make_tea,26400,28020
Pour.From_bottle,26456,26538
Make_tea.Insert_tea_bag,26566,27102
Use_cupboard,27146,27391
Put_something_on_table,27519,27544
Pour.From_bottle,27549,27647
Make_tea.Insert_tea_bag,27849,28008
Dump_in_trash,28134,28229
Walk,28551,28651
Dump_in_trash,28601,28723
Clean_dishes,28756,29476
Clean_dishes.Clean_with_water,28798,29014
Clean_dishes.Dry_up,29067,29476
Wipe_table,29483,29563
Use_Drawer,29681,30183
Leave,30270,30330
Walk,30270,30330
Walk,30470,30550
Enter,30470,30550
