event,start_frame,end_frame
Enter,0,129
Walk,143,196
Leave,193,268
Enter,2419,2437
Walk,2427,2512
Put_something_on_table,2518,2536
Stir_coffee/tea,2672,2778
Take_something_off_table,2789,2809
Drink.From_cup,2812,2885
Put_something_on_table,2940,2976
Walk,3017,3075
Walk,3227,3310
Put_something_on_table,3352,3390
Take_something_off_table,3429,3463
Take_something_off_table,3472,3498
Drink.From_cup,3499,3547
Put_something_on_table,3549,3570
Take_something_off_table,3621,3645
Drink.From_cup,3649,3705
Put_something_on_table,3705,3733
Eat_snack,3801,3824
Take_something_off_table,3826,3841
Drink.From_cup,3844,3891
Walk,3871,3943
Leave,3927,3957
Enter,4282,4304
Walk,4291,4339
Leave,4341,4441
Enter,5018,5155
Walk,5178,5214
Leave,5207,5232
Enter,8161,8182
Walk,8167,8250
Put_something_on_table,8247,8266
Stir_coffee/tea,8483,8651
Walk,8908,8958
Leave,8949,8966
Enter,9089,9102
Walk,9093,9165
Stir_coffee/tea,9166,9233
Take_something_off_table,9237,9256
Drink.From_cup,9259,9309
Drink.From_cup,9378,9457
Put_something_on_table,9460,9494
Take_something_off_table,9625,9644
Drink.From_cup,9649,9708
Take_something_off_table,9711,9730
Eat_snack,9734,9779
Walk,9783,9876
Leave,9867,9886
Enter,10127,10143
Walk,10133,10197
Leave,10190,10208
