event,start_frame,end_frame
Drink.From_cup,42,97
Drink.From_cup,208,291
Drink.From_cup,320,382
Put_something_on_table,385,402
Use_tablet,451,3270
Get_up,3365,3388
Walk,3395,3413
Sit_down,3453,3487
Read,3490,4116
Read,4255,4544
Get_up,4695,4723
Sit_down,4864,4881
Use_tablet,4923,9464
Take_something_off_table,9498,9516
Drink.From_cup,9518,9593
Drink.From_cup,9732,9808
Put_something_on_table,9812,9833
Get_up,9878,9906
Sit_down,9974,10000
Read,10024,10529
Read,10627,10971
Get_up,11087,11115
Sit_down,11137,11160
Use_tablet,11197,16886
Take_something_off_table,16926,16947
Drink.From_cup,16952,17045
Drink.From_cup,17289,17355
Put_something_on_table,17362,17385
Use_tablet,17439,21204
Get_up,21293,21323
Walk,21324,21386
Take_something_off_table,21499,21524
Read,21559,22984
Walk,21989,22041
Sit_down,22049,22093
Put_something_on_table,23032,23055
Get_up,23160,23192
Sit_down,23208,23229
Take_something_off_table,23231,23248
Drink.From_cup,23252,23315
Put_something_on_table,23316,23338
Use_tablet,23348,29234
Take_something_off_table,29239,29267
