event,start_frame,end_frame
Get_up,535,560
Walk,551,610
Walk,711,779
Pour.From_can,794,866
Take_something_off_table,796,818
Put_something_on_table,867,889
Sit_down,916,934
Take_something_off_table,918,937
Drink.From_cup,960,1006
Watch_TV,1010,1100
Drink.From_cup,1076,1155
Watch_TV,1157,1180
Put_something_on_table,1189,1212
Take_something_off_table,1215,1241
Watch_TV,1234,1275
Get_up,1279,1303
Walk,1302,1336
Put_something_on_table,1338,1376
Walk,1414,1447
Walk,1483,1626
Walk,1726,1780
Walk,1821,1916
Walk,2017,2287
Take_something_off_table,2305,2319
Walk,2327,2369
Sit_down,2403,2444
Use_glasses,2455,2474
Put_something_on_table,2478,2491
Take_something_off_table,2493,2509
Use_glasses,2525,2545
Take_something_off_table,2562,2580
Watch_TV,2588,2607
Put_something_on_table,2615,2637
Use_glasses,2654,2675
Watch_TV,2750,2909
Use_glasses,2910,2931
Use_tablet,3000,6767
Watch_TV,6769,6869
Use_tablet,6870,16291
Use_glasses,16335,16361
Put_something_on_table,16366,16383
Take_something_off_table,16384,16396
Use_glasses,16408,16429
Watch_TV,16431,16457
Get_up,16459,16504
Walk,16517,16551
Take_something_off_table,16554,16576
Walk,16578,16607
Pour.From_bottle,16667,16718
Walk,16759,16780
Put_something_on_table,16789,16811
Take_something_off_table,16838,16858
Walk,16862,16880
Sit_down,16895,16902
Drink.From_cup,16915,16966
Drink.From_cup,17069,17117
Put_something_on_table,17142,17162
Watch_TV,17164,17349
Get_up,17359,17391
Walk,17399,17467
Walk,17560,17660
Walk,17742,17765
Walk,17871,17980
Walk,18040,18072
Walk,18172,18279
Walk,18352,18554
Sit_down,18740,18770
Get_up,23989,24023
Walk,24025,24074
Take_something_off_table,24098,24122
Walk,24170,24201
Take_something_off_table,24217,24234
Pour.From_can,24236,24304
Walk,24306,24349
Walk,24389,24435
Sit_down,24448,24478
Drink.From_cup,24516,24579
Drink.From_cup,24688,24766
Put_something_on_table,24780,24810
Watch_TV,24882,25034
Use_glasses,25036,25098
Watch_TV,25100,25169
Watch_TV,25201,25279
Watch_TV,25356,25445
Get_up,25447,25472
Walk,25466,25501
Walk,25550,25660
Walk,25869,25968
Walk,26030,26062
Watch_TV,26045,26066
Walk,26095,26119
Walk,26182,26301
Walk,26366,26419
Sit_down,26481,26499
Watch_TV,26498,26531
Use_tablet,26533,26650
Use_glasses,26651,26685
Put_something_on_table,26689,26709
Take_something_off_table,26710,26733
Watch_TV,26734,26783
Put_something_on_table,26785,26797
Watch_TV,26799,26828
Use_glasses,26830,26853
Use_tablet,26855,28868
Use_glasses,27586,27627
