event,start_frame,end_frame
Put_something_on_table,424,445
Watch_TV,555,583
Get_up,619,648
Walk,649,709
Walk,1325,1357
Take_something_off_table,1374,1394
Sit_down,1375,1397
Drink.From_cup,1401,1465
Drink.From_cup,1479,1547
Drink.From_cup,1565,1623
Drink.From_cup,1665,1716
Put_something_on_table,1717,1746
Eat_snack,1902,1937
Take_something_off_table,1939,1956
Use_glasses,1967,2013
Use_tablet,2046,3220
Get_up,3292,3320
Use_telephone,3356,4141
Walk,3409,3463
Walk,3502,3554
Walk,3708,3818
Walk,4001,4104
Walk,4194,4273
Sit_down,4276,4308
Use_tablet,4321,11159
Get_up,11246,11283
Use_glasses,11277,11295
Put_something_on_table,11291,11313
Take_something_off_table,11316,11334
Use_glasses,11329,11352
Walk,11361,11392
Walk,11671,11701
Take_something_off_table,11708,11733
Pour.From_bottle,11733,11753
Put_something_on_table,11768,11796
Walk,11853,11883
Walk,11938,12001
Take_something_off_table,12006,12032
Drink.From_cup,12036,12117
Put_something_on_table,12132,12165
Sit_down,12220,12259
Watch_TV,12262,17309
Get_up,17326,17365
Use_telephone,17382,18207
Walk,17451,17496
Walk,17544,17584
Walk,17698,17798
Walk,17816,17871
Walk,17920,18102
Sit_down,18190,18248
Get_up,18797,18843
Use_telephone,18818,18901
Walk,18854,18900
Walk,18953,18992
Sit_down,19007,19057
Watch_TV,19054,21183
Watch_TV,21222,21236
Use_tablet,21255,26542
Watch_TV,26613,26726
Use_glasses,26731,26793
Take_something_off_table,26808,26843
Watch_TV,26849,26930
Take_something_off_table,26933,26964
Get_up,26981,27015
Walk,27015,27055
Take_something_off_table,27475,27500
Drink.From_cup,27501,27580
Put_something_on_table,27587,27626
Sit_down,27680,27703
